2019-08-28 17:15  to 2019-08-28 17:30,0.140,,
2019-08-28 17:30  to 2019-08-28 17:45,0.387,,
2019-08-28 17:45  to 2019-08-28 18:00,0.091,,
2019-08-28 18:00  to 2019-08-28 18:15,0.071,,
2019-08-28 18:15  to 2019-08-28 18:30,0.356,,
2019-08-28 18:30  to 2019-08-28 18:45,0.437,,
2019-08-28 18:45  to 2019-08-28 19:00,0.123,,
2019-08-28 19:00  to 2019-08-28 19:15,0.068,,
2019-08-28 19:15  to 2019-08-28 19:30,0.194,,
2019-08-28 19:30  to 2019-08-28 19:45,0.035,,
2019-08-28 19:45  to 2019-08-28 20:00,0.058,,
2019-08-28 20:00  to 2019-08-28 20:15,0.035,,
2019-08-28 20:15  to 2019-08-28 20:30,0.218,,
2019-08-28 20:30  to 2019-08-28 20:45,0.207,,
2019-08-28 20:45  to 2019-08-28 21:00,0.132,,
2019-08-28 21:00  to 2019-08-28 21:15,0.144,,
2019-08-28 21:15  to 2019-08-28 21:30,0.331,,
2019-08-28 21:30  to 2019-08-28 21:45,0.151,,
2019-08-28 21:45  to 2019-08-28 22:00,0.194,,
2019-08-28 22:00  to 2019-08-28 22:15,0.155,,
2019-08-28 22:15  to 2019-08-28 22:30,0.395,,
2019-08-28 22:30  to 2019-08-28 22:45,0.338,,
2019-08-28 22:45  to 2019-08-28 23:00,0.318,,
2019-08-28 23:00  to 2019-08-28 23:15,0.291,,
2019-08-28 23:15  to 2019-08-28 23:30,0.350,,
2019-08-28 23:30  to 2019-08-28 23:45,0.298,,
2019-08-28 23:45  to 2019-08-29 00:00,0.109,,

========================================
Interval Blockdata for period starting:, 2019-08-29 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-08-29 00:00  to 2019-08-29 00:15,0.117,,
2019-08-29 00:15  to 2019-08-29 00:30,0.142,,
2019-08-29 00:30  to 2019-08-29 00:45,0.279,,
2019-08-29 00:45  to 2019-08-29 01:00,0.093,,
2019-08-29 01:00  to 2019-08-29 01:15,0.048,,
2019-08-29 01:15  to 2019-08-29 01:30,0.029,,
2019-08-29 01:30  to 2019-08-29 01:45,0.153,,
2019-08-29 01:45  to 2019-08-29 02:00,0.084,,
2019-08-29 02:00  to 2019-08-29 02:15,0.023,,
2019-08-29 02:15  to 2019-08-29 02:30,0.023,,
2019-08-29 02:30  to 2019-08-29 02:45,0.099,,
2019-08-29 02:45  to 2019-08-29 03:00,0.111,,
2019-08-29 03:00  to 2019-08-29 03:15,0.020,,
2019-08-29 03:15  to 2019-08-29 03:30,0.035,,
2019-08-29 03:30  to 2019-08-29 03:45,0.107,,
2019-08-29 03:45  to 2019-08-29 04:00,0.206,,
2019-08-29 04:00  to 2019-08-29 04:15,0.155,,
2019-08-29 04:15  to 2019-08-29 04:30,0.175,,
2019-08-29 04:30  to 2019-08-29 04:45,0.134,,
2019-08-29 04:45  to 2019-08-29 05:00,0.284,,
2019-08-29 05:00  to 2019-08-29 05:15,0.140,,
2019-08-29 05:15  to 2019-08-29 05:30,0.121,,
2019-08-29 05:30  to 2019-08-29 05:45,0.044,,
2019-08-29 05:45  to 2019-08-29 06:00,0.054,,
2019-08-29 06:00  to 2019-08-29 06:15,0.175,,
2019-08-29 06:15  to 2019-08-29 06:30,0.174,,
2019-08-29 06:30  to 2019-08-29 06:45,0.143,,
2019-08-29 06:45  to 2019-08-29 07:00,0.068,,
2019-08-29 07:00  to 2019-08-29 07:15,0.075,,
2019-08-29 07:15  to 2019-08-29 07:30,0.000,,
2019-08-29 07:30  to 2019-08-29 07:45,0.000,,
2019-08-29 07:45  to 2019-08-29 08:00,0.002,,
2019-08-29 08:00  to 2019-08-29 08:15,0.032,,
2019-08-29 08:15  to 2019-08-29 08:30,0.011,,
2019-08-29 08:30  to 2019-08-29 08:45,0.004,,
2019-08-29 08:45  to 2019-08-29 09:00,0.000,,
2019-08-29 09:00  to 2019-08-29 09:15,0.000,,
2019-08-29 09:15  to 2019-08-29 09:30,0.000,,
2019-08-29 09:30  to 2019-08-29 09:45,0.000,,
2019-08-29 09:45  to 2019-08-29 10:00,0.000,,
2019-08-29 10:00  to 2019-08-29 10:15,0.000,,
2019-08-29 10:15  to 2019-08-29 10:30,0.000,,
2019-08-29 10:30  to 2019-08-29 10:45,0.010,,
2019-08-29 10:45  to 2019-08-29 11:00,0.003,,
2019-08-29 11:00  to 2019-08-29 11:15,0.000,,
2019-08-29 11:15  to 2019-08-29 11:30,0.000,,
2019-08-29 11:30  to 2019-08-29 11:45,0.000,,
2019-08-29 11:45  to 2019-08-29 12:00,0.000,,
2019-08-29 12:00  to 2019-08-29 12:15,0.000,,
2019-08-29 12:15  to 2019-08-29 12:30,0.188,,
2019-08-29 12:30  to 2019-08-29 12:45,0.287,,
2019-08-29 12:45  to 2019-08-29 13:00,0.235,,
2019-08-29 13:00  to 2019-08-29 13:15,0.066,,
2019-08-29 13:15  to 2019-08-29 13:30,0.002,,
2019-08-29 13:30  to 2019-08-29 13:45,0.002,,
2019-08-29 13:45  to 2019-08-29 14:00,0.000,,
2019-08-29 14:00  to 2019-08-29 14:15,0.000,,
2019-08-29 14:15  to 2019-08-29 14:30,0.000,,
2019-08-29 14:30  to 2019-08-29 14:45,0.000,,
2019-08-29 14:45  to 2019-08-29 15:00,0.009,,
2019-08-29 15:00  to 2019-08-29 15:15,0.000,,
2019-08-29 15:15  to 2019-08-29 15:30,0.000,,
2019-08-29 15:30  to 2019-08-29 15:45,0.000,,
2019-08-29 15:45  to 2019-08-29 16:00,0.000,,
2019-08-29 16:00  to 2019-08-29 16:15,0.007,,
2019-08-29 16:15  to 2019-08-29 16:30,0.439,,
2019-08-29 16:30  to 2019-08-29 16:45,0.128,,
2019-08-29 16:45  to 2019-08-29 17:00,0.149,,
2019-08-29 17:00  to 2019-08-29 17:15,0.176,,
2019-08-29 17:15  to 2019-08-29 17:30,0.207,,
2019-08-29 17:30  to 2019-08-29 17:45,0.360,,
2019-08-29 17:45  to 2019-08-29 18:00,0.555,,
2019-08-29 18:00  to 2019-08-29 18:15,0.404,,
2019-08-29 18:15  to 2019-08-29 18:30,0.273,,
2019-08-29 18:30  to 2019-08-29 18:45,0.450,,
2019-08-29 18:45  to 2019-08-29 19:00,0.481,,
2019-08-29 19:00  to 2019-08-29 19:15,0.129,,
2019-08-29 19:15  to 2019-08-29 19:30,0.321,,
2019-08-29 19:30  to 2019-08-29 19:45,0.116,,
2019-08-29 19:45  to 2019-08-29 20:00,0.145,,
2019-08-29 20:00  to 2019-08-29 20:15,0.117,,
2019-08-29 20:15  to 2019-08-29 20:30,0.319,,
2019-08-29 20:30  to 2019-08-29 20:45,0.084,,
2019-08-29 20:45  to 2019-08-29 21:00,0.061,,
2019-08-29 21:00  to 2019-08-29 21:15,0.046,,
2019-08-29 21:15  to 2019-08-29 21:30,0.175,,
2019-08-29 21:30  to 2019-08-29 21:45,0.043,,
2019-08-29 21:45  to 2019-08-29 22:00,0.072,,
2019-08-29 22:00  to 2019-08-29 22:15,0.089,,
2019-08-29 22:15  to 2019-08-29 22:30,0.236,,
2019-08-29 22:30  to 2019-08-29 22:45,0.172,,
2019-08-29 22:45  to 2019-08-29 23:00,0.164,,
2019-08-29 23:00  to 2019-08-29 23:15,0.135,,
2019-08-29 23:15  to 2019-08-29 23:30,0.165,,
2019-08-29 23:30  to 2019-08-29 23:45,0.234,,
2019-08-29 23:45  to 2019-08-30 00:00,0.070,,

========================================
Interval Blockdata for period starting:, 2019-08-30 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-08-30 00:00  to 2019-08-30 00:15,0.119,,
2019-08-30 00:15  to 2019-08-30 00:30,0.054,,
2019-08-30 00:30  to 2019-08-30 00:45,0.196,,
2019-08-30 00:45  to 2019-08-30 01:00,0.047,,
2019-08-30 01:00  to 2019-08-30 01:15,0.054,,
2019-08-30 01:15  to 2019-08-30 01:30,0.073,,
2019-08-30 01:30  to 2019-08-30 01:45,0.174,,
2019-08-30 01:45  to 2019-08-30 02:00,0.087,,
2019-08-30 02:00  to 2019-08-30 02:15,0.073,,
2019-08-30 02:15  to 2019-08-30 02:30,0.046,,
2019-08-30 02:30  to 2019-08-30 02:45,0.071,,
2019-08-30 02:45  to 2019-08-30 03:00,0.133,,
2019-08-30 03:00  to 2019-08-30 03:15,0.141,,
2019-08-30 03:15  to 2019-08-30 03:30,0.080,,
2019-08-30 03:30  to 2019-08-30 03:45,0.074,,
2019-08-30 03:45  to 2019-08-30 04:00,0.135,,
2019-08-30 04:00  to 2019-08-30 04:15,0.022,,
2019-08-30 04:15  to 2019-08-30 04:30,0.023,,
2019-08-30 04:30  to 2019-08-30 04:45,0.082,,
2019-08-30 04:45  to 2019-08-30 05:00,0.129,,
2019-08-30 05:00  to 2019-08-30 05:15,0.034,,
2019-08-30 05:15  to 2019-08-30 05:30,0.041,,
2019-08-30 05:30  to 2019-08-30 05:45,0.059,,
2019-08-30 05:45  to 2019-08-30 06:00,0.088,,
2019-08-30 06:00  to 2019-08-30 06:15,0.134,,
2019-08-30 06:15  to 2019-08-30 06:30,0.219,,
2019-08-30 06:30  to 2019-08-30 06:45,0.098,,
2019-08-30 06:45  to 2019-08-30 07:00,0.171,,
2019-08-30 07:00  to 2019-08-30 07:15,0.088,,
2019-08-30 07:15  to 2019-08-30 07:30,0.036,,
2019-08-30 07:30  to 2019-08-30 07:45,0.028,,
2019-08-30 07:45  to 2019-08-30 08:00,0.011,,
2019-08-30 08:00  to 2019-08-30 08:15,0.000,,
2019-08-30 08:15  to 2019-08-30 08:30,0.000,,
2019-08-30 08:30  to 2019-08-30 08:45,0.000,,
2019-08-30 08:45  to 2019-08-30 09:00,0.000,,
2019-08-30 09:00  to 2019-08-30 09:15,0.000,,
2019-08-30 09:15  to 2019-08-30 09:30,0.000,,
2019-08-30 09:30  to 2019-08-30 09:45,0.000,,
2019-08-30 09:45  to 2019-08-30 10:00,0.000,,
2019-08-30 10:00  to 2019-08-30 10:15,0.000,,
2019-08-30 10:15  to 2019-08-30 10:30,0.000,,
2019-08-30 10:30  to 2019-08-30 10:45,0.000,,
2019-08-30 10:45  to 2019-08-30 11:00,0.000,,
2019-08-30 11:00  to 2019-08-30 11:15,0.000,,
2019-08-30 11:15  to 2019-08-30 11:30,0.000,,
2019-08-30 11:30  to 2019-08-30 11:45,0.000,,
2019-08-30 11:45  to 2019-08-30 12:00,0.000,,
2019-08-30 12:00  to 2019-08-30 12:15,0.000,,
2019-08-30 12:15  to 2019-08-30 12:30,0.000,,
2019-08-30 12:30  to 2019-08-30 12:45,0.000,,
2019-08-30 12:45  to 2019-08-30 13:00,0.000,,
2019-08-30 13:00  to 2019-08-30 13:15,0.000,,
2019-08-30 13:15  to 2019-08-30 13:30,0.000,,
2019-08-30 13:30  to 2019-08-30 13:45,0.000,,
2019-08-30 13:45  to 2019-08-30 14:00,0.000,,
2019-08-30 14:00  to 2019-08-30 14:15,0.000,,
2019-08-30 14:15  to 2019-08-30 14:30,0.000,,
2019-08-30 14:30  to 2019-08-30 14:45,0.000,,
2019-08-30 14:45  to 2019-08-30 15:00,0.000,,
2019-08-30 15:00  to 2019-08-30 15:15,0.000,,
2019-08-30 15:15  to 2019-08-30 15:30,0.000,,
2019-08-30 15:30  to 2019-08-30 15:45,0.000,,
2019-08-30 15:45  to 2019-08-30 16:00,0.009,,
2019-08-30 16:00  to 2019-08-30 16:15,0.000,,
2019-08-30 16:15  to 2019-08-30 16:30,0.000,,
2019-08-30 16:30  to 2019-08-30 16:45,0.073,,
2019-08-30 16:45  to 2019-08-30 17:00,0.101,,
2019-08-30 17:00  to 2019-08-30 17:15,0.147,,
2019-08-30 17:15  to 2019-08-30 17:30,0.134,,
2019-08-30 17:30  to 2019-08-30 17:45,0.058,,
2019-08-30 17:45  to 2019-08-30 18:00,0.052,,
2019-08-30 18:00  to 2019-08-30 18:15,0.155,,
2019-08-30 18:15  to 2019-08-30 18:30,0.015,,
2019-08-30 18:30  to 2019-08-30 18:45,0.022,,
2019-08-30 18:45  to 2019-08-30 19:00,0.049,,
2019-08-30 19:00  to 2019-08-30 19:15,0.030,,
2019-08-30 19:15  to 2019-08-30 19:30,0.149,,
2019-08-30 19:30  to 2019-08-30 19:45,0.034,,
2019-08-30 19:45  to 2019-08-30 20:00,0.049,,
2019-08-30 20:00  to 2019-08-30 20:15,0.027,,
2019-08-30 20:15  to 2019-08-30 20:30,0.102,,
2019-08-30 20:30  to 2019-08-30 20:45,0.083,,
2019-08-30 20:45  to 2019-08-30 21:00,0.048,,
2019-08-30 21:00  to 2019-08-30 21:15,0.079,,
2019-08-30 21:15  to 2019-08-30 21:30,0.191,,
2019-08-30 21:30  to 2019-08-30 21:45,0.330,,
2019-08-30 21:45  to 2019-08-30 22:00,0.195,,
2019-08-30 22:00  to 2019-08-30 22:15,0.164,,
2019-08-30 22:15  to 2019-08-30 22:30,0.066,,
2019-08-30 22:30  to 2019-08-30 22:45,0.205,,
2019-08-30 22:45  to 2019-08-30 23:00,0.068,,
2019-08-30 23:00  to 2019-08-30 23:15,0.047,,
2019-08-30 23:15  to 2019-08-30 23:30,0.117,,
2019-08-30 23:30  to 2019-08-30 23:45,0.108,,
2019-08-30 23:45  to 2019-08-31 00:00,0.093,,

========================================
Interval Blockdata for period starting:, 2019-08-31 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-08-31 00:00  to 2019-08-31 00:15,0.042,,
2019-08-31 00:15  to 2019-08-31 00:30,0.022,,
2019-08-31 00:30  to 2019-08-31 00:45,0.089,,
2019-08-31 00:45  to 2019-08-31 01:00,0.123,,
2019-08-31 01:00  to 2019-08-31 01:15,0.021,,
2019-08-31 01:15  to 2019-08-31 01:30,0.081,,
2019-08-31 01:30  to 2019-08-31 01:45,0.248,,
2019-08-31 01:45  to 2019-08-31 02:00,0.259,,
2019-08-31 02:00  to 2019-08-31 02:15,0.128,,
2019-08-31 02:15  to 2019-08-31 02:30,0.145,,
2019-08-31 02:30  to 2019-08-31 02:45,0.194,,
2019-08-31 02:45  to 2019-08-31 03:00,0.264,,
2019-08-31 03:00  to 2019-08-31 03:15,0.136,,
2019-08-31 03:15  to 2019-08-31 03:30,0.144,,
2019-08-31 03:30  to 2019-08-31 03:45,0.158,,
2019-08-31 03:45  to 2019-08-31 04:00,0.264,,
2019-08-31 04:00  to 2019-08-31 04:15,0.149,,
2019-08-31 04:15  to 2019-08-31 04:30,0.106,,
2019-08-31 04:30  to 2019-08-31 04:45,0.136,,
2019-08-31 04:45  to 2019-08-31 05:00,0.260,,
2019-08-31 05:00  to 2019-08-31 05:15,0.128,,
2019-08-31 05:15  to 2019-08-31 05:30,0.095,,
2019-08-31 05:30  to 2019-08-31 05:45,0.119,,
2019-08-31 05:45  to 2019-08-31 06:00,0.119,,
2019-08-31 06:00  to 2019-08-31 06:15,0.022,,
2019-08-31 06:15  to 2019-08-31 06:30,0.065,,
2019-08-31 06:30  to 2019-08-31 06:45,0.145,,
2019-08-31 06:45  to 2019-08-31 07:00,0.002,,
2019-08-31 07:00  to 2019-08-31 07:15,0.007,,
2019-08-31 07:15  to 2019-08-31 07:30,0.013,,
2019-08-31 07:30  to 2019-08-31 07:45,0.017,,
2019-08-31 07:45  to 2019-08-31 08:00,0.052,,
2019-08-31 08:00  to 2019-08-31 08:15,0.040,,
2019-08-31 08:15  to 2019-08-31 08:30,0.035,,
2019-08-31 08:30  to 2019-08-31 08:45,0.071,,
2019-08-31 08:45  to 2019-08-31 09:00,0.231,,
2019-08-31 09:00  to 2019-08-31 09:15,0.006,,
2019-08-31 09:15  to 2019-08-31 09:30,0.000,,
2019-08-31 09:30  to 2019-08-31 09:45,0.000,,
2019-08-31 09:45  to 2019-08-31 10:00,0.000,,
2019-08-31 10:00  to 2019-08-31 10:15,0.000,,
2019-08-31 10:15  to 2019-08-31 10:30,0.017,,
2019-08-31 10:30  to 2019-08-31 10:45,0.000,,
2019-08-31 10:45  to 2019-08-31 11:00,0.000,,
2019-08-31 11:00  to 2019-08-31 11:15,0.000,,
2019-08-31 11:15  to 2019-08-31 11:30,0.000,,
2019-08-31 11:30  to 2019-08-31 11:45,0.000,,
2019-08-31 11:45  to 2019-08-31 12:00,0.000,,
2019-08-31 12:00  to 2019-08-31 12:15,0.000,,
2019-08-31 12:15  to 2019-08-31 12:30,0.000,,
2019-08-31 12:30  to 2019-08-31 12:45,0.000,,
2019-08-31 12:45  to 2019-08-31 13:00,0.071,,
2019-08-31 13:00  to 2019-08-31 13:15,0.054,,
2019-08-31 13:15  to 2019-08-31 13:30,0.050,,
2019-08-31 13:30  to 2019-08-31 13:45,0.000,,
2019-08-31 13:45  to 2019-08-31 14:00,0.000,,
2019-08-31 14:00  to 2019-08-31 14:15,0.000,,
2019-08-31 14:15  to 2019-08-31 14:30,0.000,,
2019-08-31 14:30  to 2019-08-31 14:45,0.000,,
2019-08-31 14:45  to 2019-08-31 15:00,0.002,,
2019-08-31 15:00  to 2019-08-31 15:15,0.004,,
2019-08-31 15:15  to 2019-08-31 15:30,0.000,,
2019-08-31 15:30  to 2019-08-31 15:45,0.000,,
2019-08-31 15:45  to 2019-08-31 16:00,0.000,,
2019-08-31 16:00  to 2019-08-31 16:15,0.000,,
2019-08-31 16:15  to 2019-08-31 16:30,0.088,,
2019-08-31 16:30  to 2019-08-31 16:45,0.120,,
2019-08-31 16:45  to 2019-08-31 17:00,0.098,,
2019-08-31 17:00  to 2019-08-31 17:15,0.100,,
2019-08-31 17:15  to 2019-08-31 17:30,0.045,,
2019-08-31 17:30  to 2019-08-31 17:45,0.022,,
2019-08-31 17:45  to 2019-08-31 18:00,0.021,,
2019-08-31 18:00  to 2019-08-31 18:15,0.045,,
2019-08-31 18:15  to 2019-08-31 18:30,0.071,,
2019-08-31 18:30  to 2019-08-31 18:45,0.043,,
2019-08-31 18:45  to 2019-08-31 19:00,0.043,,
2019-08-31 19:00  to 2019-08-31 19:15,0.059,,
2019-08-31 19:15  to 2019-08-31 19:30,0.189,,
2019-08-31 19:30  to 2019-08-31 19:45,0.045,,
2019-08-31 19:45  to 2019-08-31 20:00,0.043,,
2019-08-31 20:00  to 2019-08-31 20:15,0.149,,
2019-08-31 20:15  to 2019-08-31 20:30,0.322,,
2019-08-31 20:30  to 2019-08-31 20:45,0.170,,
2019-08-31 20:45  to 2019-08-31 21:00,0.280,,
2019-08-31 21:00  to 2019-08-31 21:15,0.301,,
2019-08-31 21:15  to 2019-08-31 21:30,0.356,,
2019-08-31 21:30  to 2019-08-31 21:45,0.106,,
2019-08-31 21:45  to 2019-08-31 22:00,0.140,,
2019-08-31 22:00  to 2019-08-31 22:15,0.097,,
2019-08-31 22:15  to 2019-08-31 22:30,0.252,,
2019-08-31 22:30  to 2019-08-31 22:45,0.181,,
2019-08-31 22:45  to 2019-08-31 23:00,0.145,,
2019-08-31 23:00  to 2019-08-31 23:15,0.098,,
2019-08-31 23:15  to 2019-08-31 23:30,0.207,,
2019-08-31 23:30  to 2019-08-31 23:45,0.248,,
2019-08-31 23:45  to 2019-09-01 00:00,0.139,,

========================================
Interval Blockdata for period starting:, 2019-09-01 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-09-01 00:00  to 2019-09-01 00:15,0.108,,
2019-09-01 00:15  to 2019-09-01 00:30,0.187,,
2019-09-01 00:30  to 2019-09-01 00:45,0.249,,
2019-09-01 00:45  to 2019-09-01 01:00,0.146,,
2019-09-01 01:00  to 2019-09-01 01:15,0.122,,
2019-09-01 01:15  to 2019-09-01 01:30,0.182,,
2019-09-01 01:30  to 2019-09-01 01:45,0.248,,
2019-09-01 01:45  to 2019-09-01 02:00,0.121,,
2019-09-01 02:00  to 2019-09-01 02:15,0.137,,
2019-09-01 02:15  to 2019-09-01 02:30,0.180,,
2019-09-01 02:30  to 2019-09-01 02:45,0.167,,
2019-09-01 02:45  to 2019-09-01 03:00,0.061,,
2019-09-01 03:00  to 2019-09-01 03:15,0.080,,
2019-09-01 03:15  to 2019-09-01 03:30,0.098,,
2019-09-01 03:30  to 2019-09-01 03:45,0.035,,
2019-09-01 03:45  to 2019-09-01 04:00,0.040,,
2019-09-01 04:00  to 2019-09-01 04:15,0.027,,
2019-09-01 04:15  to 2019-09-01 04:30,0.148,,
2019-09-01 04:30  to 2019-09-01 04:45,0.033,,
2019-09-01 04:45  to 2019-09-01 05:00,0.043,,
2019-09-01 05:00  to 2019-09-01 05:15,0.020,,
2019-09-01 05:15  to 2019-09-01 05:30,0.054,,
2019-09-01 05:30  to 2019-09-01 05:45,0.174,,
2019-09-01 05:45  to 2019-09-01 06:00,0.153,,
2019-09-01 06:00  to 2019-09-01 06:15,0.134,,
2019-09-01 06:15  to 2019-09-01 06:30,0.152,,
2019-09-01 06:30  to 2019-09-01 06:45,0.294,,
2019-09-01 06:45  to 2019-09-01 07:00,0.058,,
2019-09-01 07:00  to 2019-09-01 07:15,0.056,,
2019-09-01 07:15  to 2019-09-01 07:30,0.252,,
2019-09-01 07:30  to 2019-09-01 07:45,0.322,,
2019-09-01 07:45  to 2019-09-01 08:00,0.019,,
2019-09-01 08:00  to 2019-09-01 08:15,0.000,,
2019-09-01 08:15  to 2019-09-01 08:30,0.000,,
2019-09-01 08:30  to 2019-09-01 08:45,0.000,,
2019-09-01 08:45  to 2019-09-01 09:00,0.000,,
2019-09-01 09:00  to 2019-09-01 09:15,0.000,,
2019-09-01 09:15  to 2019-09-01 09:30,0.007,,
2019-09-01 09:30  to 2019-09-01 09:45,0.046,,
2019-09-01 09:45  to 2019-09-01 10:00,0.019,,
2019-09-01 10:00  to 2019-09-01 10:15,0.000,,
2019-09-01 10:15  to 2019-09-01 10:30,0.000,,
2019-09-01 10:30  to 2019-09-01 10:45,0.000,,
2019-09-01 10:45  to 2019-09-01 11:00,0.000,,
2019-09-01 11:00  to 2019-09-01 11:15,0.000,,
2019-09-01 11:15  to 2019-09-01 11:30,0.000,,
2019-09-01 11:30  to 2019-09-01 11:45,0.000,,
2019-09-01 11:45  to 2019-09-01 12:00,0.000,,
2019-09-01 12:00  to 2019-09-01 12:15,0.000,,
2019-09-01 12:15  to 2019-09-01 12:30,0.000,,
2019-09-01 12:30  to 2019-09-01 12:45,0.000,,
2019-09-01 12:45  to 2019-09-01 13:00,0.000,,
2019-09-01 13:00  to 2019-09-01 13:15,0.000,,
2019-09-01 13:15  to 2019-09-01 13:30,0.007,,
2019-09-01 13:30  to 2019-09-01 13:45,0.126,,
2019-09-01 13:45  to 2019-09-01 14:00,0.041,,
2019-09-01 14:00  to 2019-09-01 14:15,0.012,,
2019-09-01 14:15  to 2019-09-01 14:30,0.007,,
2019-09-01 14:30  to 2019-09-01 14:45,0.000,,
2019-09-01 14:45  to 2019-09-01 15:00,0.000,,
2019-09-01 15:00  to 2019-09-01 15:15,0.000,,
2019-09-01 15:15  to 2019-09-01 15:30,0.000,,
2019-09-01 15:30  to 2019-09-01 15:45,0.000,,
2019-09-01 15:45  to 2019-09-01 16:00,0.000,,
2019-09-01 16:00  to 2019-09-01 16:15,0.000,,
2019-09-01 16:15  to 2019-09-01 16:30,0.000,,
2019-09-01 16:30  to 2019-09-01 16:45,0.047,,
2019-09-01 16:45  to 2019-09-01 17:00,0.036,,
2019-09-01 17:00  to 2019-09-01 17:15,0.070,,
2019-09-01 17:15  to 2019-09-01 17:30,0.110,,
2019-09-01 17:30  to 2019-09-01 17:45,0.130,,
2019-09-01 17:45  to 2019-09-01 18:00,0.232,,
2019-09-01 18:00  to 2019-09-01 18:15,0.265,,
2019-09-01 18:15  to 2019-09-01 18:30,0.310,,
2019-09-01 18:30  to 2019-09-01 18:45,0.293,,
2019-09-01 18:45  to 2019-09-01 19:00,0.257,,
2019-09-01 19:00  to 2019-09-01 19:15,0.148,,
2019-09-01 19:15  to 2019-09-01 19:30,0.479,,
2019-09-01 19:30  to 2019-09-01 19:45,0.236,,
2019-09-01 19:45  to 2019-09-01 20:00,0.171,,
2019-09-01 20:00  to 2019-09-01 20:15,0.138,,
2019-09-01 20:15  to 2019-09-01 20:30,0.226,,
2019-09-01 20:30  to 2019-09-01 20:45,0.254,,
2019-09-01 20:45  to 2019-09-01 21:00,0.204,,
2019-09-01 21:00  to 2019-09-01 21:15,0.181,,
2019-09-01 21:15  to 2019-09-01 21:30,0.286,,
2019-09-01 21:30  to 2019-09-01 21:45,0.350,,
2019-09-01 21:45  to 2019-09-01 22:00,0.232,,
2019-09-01 22:00  to 2019-09-01 22:15,0.235,,
2019-09-01 22:15  to 2019-09-01 22:30,0.199,,
2019-09-01 22:30  to 2019-09-01 22:45,0.355,,
2019-09-01 22:45  to 2019-09-01 23:00,0.184,,
2019-09-01 23:00  to 2019-09-01 23:15,0.134,,
2019-09-01 23:15  to 2019-09-01 23:30,0.150,,
2019-09-01 23:30  to 2019-09-01 23:45,0.303,,
2019-09-01 23:45  to 2019-09-02 00:00,0.163,,

========================================
Interval Blockdata for period starting:, 2019-09-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-09-02 00:00  to 2019-09-02 00:15,0.153,,
2019-09-02 00:15  to 2019-09-02 00:30,0.129,,
2019-09-02 00:30  to 2019-09-02 00:45,0.208,,
2019-09-02 00:45  to 2019-09-02 01:00,0.221,,
2019-09-02 01:00  to 2019-09-02 01:15,0.095,,
2019-09-02 01:15  to 2019-09-02 01:30,0.024,,
2019-09-02 01:30  to 2019-09-02 01:45,0.089,,
2019-09-02 01:45  to 2019-09-02 02:00,0.123,,
2019-09-02 02:00  to 2019-09-02 02:15,0.027,,
2019-09-02 02:15  to 2019-09-02 02:30,0.051,,
2019-09-02 02:30  to 2019-09-02 02:45,0.059,,
2019-09-02 02:45  to 2019-09-02 03:00,0.128,,
2019-09-02 03:00  to 2019-09-02 03:15,0.046,,
2019-09-02 03:15  to 2019-09-02 03:30,0.021,,
2019-09-02 03:30  to 2019-09-02 03:45,0.048,,
2019-09-02 03:45  to 2019-09-02 04:00,0.249,,
2019-09-02 04:00  to 2019-09-02 04:15,0.206,,
2019-09-02 04:15  to 2019-09-02 04:30,0.167,,
2019-09-02 04:30  to 2019-09-02 04:45,0.171,,
2019-09-02 04:45  to 2019-09-02 05:00,0.244,,
2019-09-02 05:00  to 2019-09-02 05:15,0.211,,
2019-09-02 05:15  to 2019-09-02 05:30,0.155,,
2019-09-02 05:30  to 2019-09-02 05:45,0.127,,
2019-09-02 05:45  to 2019-09-02 06:00,0.133,,
2019-09-02 06:00  to 2019-09-02 06:15,0.106,,
2019-09-02 06:15  to 2019-09-02 06:30,0.088,,
2019-09-02 06:30  to 2019-09-02 06:45,0.282,,
2019-09-02 06:45  to 2019-09-02 07:00,0.398,,
2019-09-02 07:00  to 2019-09-02 07:15,0.099,,
2019-09-02 07:15  to 2019-09-02 07:30,0.033,,
2019-09-02 07:30  to 2019-09-02 07:45,0.145,,
2019-09-02 07:45  to 2019-09-02 08:00,0.053,,
2019-09-02 08:00  to 2019-09-02 08:15,0.000,,
2019-09-02 08:15  to 2019-09-02 08:30,0.000,,
2019-09-02 08:30  to 2019-09-02 08:45,0.078,,
2019-09-02 08:45  to 2019-09-02 09:00,0.024,,
2019-09-02 09:00  to 2019-09-02 09:15,0.051,,
2019-09-02 09:15  to 2019-09-02 09:30,0.126,,
2019-09-02 09:30  to 2019-09-02 09:45,0.101,,
2019-09-02 09:45  to 2019-09-02 10:00,0.041,,
2019-09-02 10:00  to 2019-09-02 10:15,0.002,,
2019-09-02 10:15  to 2019-09-02 10:30,0.004,,
2019-09-02 10:30  to 2019-09-02 10:45,0.001,,
2019-09-02 10:45  to 2019-09-02 11:00,0.000,,
