2018-10-01 16:45  to 2018-10-01 17:00,0.137,,
2018-10-01 17:00  to 2018-10-01 17:15,0.204,,
2018-10-01 17:15  to 2018-10-01 17:30,0.106,,
2018-10-01 17:30  to 2018-10-01 17:45,0.264,,
2018-10-01 17:45  to 2018-10-01 18:00,0.225,,
2018-10-01 18:00  to 2018-10-01 18:15,0.353,,
2018-10-01 18:15  to 2018-10-01 18:30,0.264,,
2018-10-01 18:30  to 2018-10-01 18:45,0.715,,
2018-10-01 18:45  to 2018-10-01 19:00,0.359,,
2018-10-01 19:00  to 2018-10-01 19:15,0.174,,
2018-10-01 19:15  to 2018-10-01 19:30,0.210,,
2018-10-01 19:30  to 2018-10-01 19:45,0.180,,
2018-10-01 19:45  to 2018-10-01 20:00,0.088,,
2018-10-01 20:00  to 2018-10-01 20:15,0.043,,
2018-10-01 20:15  to 2018-10-01 20:30,0.043,,
2018-10-01 20:30  to 2018-10-01 20:45,0.157,,
2018-10-01 20:45  to 2018-10-01 21:00,0.276,,
2018-10-01 21:00  to 2018-10-01 21:15,0.143,,
2018-10-01 21:15  to 2018-10-01 21:30,0.051,,
2018-10-01 21:30  to 2018-10-01 21:45,0.039,,
2018-10-01 21:45  to 2018-10-01 22:00,0.054,,
2018-10-01 22:00  to 2018-10-01 22:15,0.142,,
2018-10-01 22:15  to 2018-10-01 22:30,0.086,,
2018-10-01 22:30  to 2018-10-01 22:45,0.032,,
2018-10-01 22:45  to 2018-10-01 23:00,0.037,,
2018-10-01 23:00  to 2018-10-01 23:15,0.053,,
2018-10-01 23:15  to 2018-10-01 23:30,0.045,,
2018-10-01 23:30  to 2018-10-01 23:45,0.054,,
2018-10-01 23:45  to 2018-10-02 00:00,0.052,,

========================================
Interval Blockdata for period starting:, 2018-10-02 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-10-02 00:00  to 2018-10-02 00:15,0.239,,
2018-10-02 00:15  to 2018-10-02 00:30,0.052,,
2018-10-02 00:30  to 2018-10-02 00:45,0.063,,
2018-10-02 00:45  to 2018-10-02 01:00,0.188,,
2018-10-02 01:00  to 2018-10-02 01:15,0.198,,
2018-10-02 01:15  to 2018-10-02 01:30,0.160,,
2018-10-02 01:30  to 2018-10-02 01:45,0.129,,
2018-10-02 01:45  to 2018-10-02 02:00,0.224,,
2018-10-02 02:00  to 2018-10-02 02:15,0.161,,
2018-10-02 02:15  to 2018-10-02 02:30,0.138,,
2018-10-02 02:30  to 2018-10-02 02:45,0.134,,
2018-10-02 02:45  to 2018-10-02 03:00,0.127,,
2018-10-02 03:00  to 2018-10-02 03:15,0.112,,
2018-10-02 03:15  to 2018-10-02 03:30,0.072,,
2018-10-02 03:30  to 2018-10-02 03:45,0.169,,
2018-10-02 03:45  to 2018-10-02 04:00,0.257,,
2018-10-02 04:00  to 2018-10-02 04:15,0.079,,
2018-10-02 04:15  to 2018-10-02 04:30,0.060,,
2018-10-02 04:30  to 2018-10-02 04:45,0.048,,
2018-10-02 04:45  to 2018-10-02 05:00,0.053,,
2018-10-02 05:00  to 2018-10-02 05:15,0.052,,
2018-10-02 05:15  to 2018-10-02 05:30,0.052,,
2018-10-02 05:30  to 2018-10-02 05:45,0.221,,
2018-10-02 05:45  to 2018-10-02 06:00,0.113,,
2018-10-02 06:00  to 2018-10-02 06:15,0.073,,
2018-10-02 06:15  to 2018-10-02 06:30,0.052,,
2018-10-02 06:30  to 2018-10-02 06:45,0.210,,
2018-10-02 06:45  to 2018-10-02 07:00,0.164,,
2018-10-02 07:00  to 2018-10-02 07:15,0.071,,
2018-10-02 07:15  to 2018-10-02 07:30,0.121,,
2018-10-02 07:30  to 2018-10-02 07:45,0.107,,
2018-10-02 07:45  to 2018-10-02 08:00,0.051,,
2018-10-02 08:00  to 2018-10-02 08:15,0.016,,
2018-10-02 08:15  to 2018-10-02 08:30,0.000,,
2018-10-02 08:30  to 2018-10-02 08:45,0.000,,
2018-10-02 08:45  to 2018-10-02 09:00,0.015,,
2018-10-02 09:00  to 2018-10-02 09:15,0.001,,
2018-10-02 09:15  to 2018-10-02 09:30,0.018,,
2018-10-02 09:30  to 2018-10-02 09:45,0.012,,
2018-10-02 09:45  to 2018-10-02 10:00,0.000,,
2018-10-02 10:00  to 2018-10-02 10:15,0.000,,
2018-10-02 10:15  to 2018-10-02 10:30,0.000,,
2018-10-02 10:30  to 2018-10-02 10:45,0.000,,
2018-10-02 10:45  to 2018-10-02 11:00,0.000,,
2018-10-02 11:00  to 2018-10-02 11:15,0.035,,
2018-10-02 11:15  to 2018-10-02 11:30,0.080,,
2018-10-02 11:30  to 2018-10-02 11:45,0.015,,
2018-10-02 11:45  to 2018-10-02 12:00,0.000,,
2018-10-02 12:00  to 2018-10-02 12:15,0.000,,
2018-10-02 12:15  to 2018-10-02 12:30,0.000,,
2018-10-02 12:30  to 2018-10-02 12:45,0.000,,
2018-10-02 12:45  to 2018-10-02 13:00,0.001,,
2018-10-02 13:00  to 2018-10-02 13:15,0.000,,
2018-10-02 13:15  to 2018-10-02 13:30,0.007,,
2018-10-02 13:30  to 2018-10-02 13:45,0.004,,
2018-10-02 13:45  to 2018-10-02 14:00,0.021,,
2018-10-02 14:00  to 2018-10-02 14:15,0.013,,
2018-10-02 14:15  to 2018-10-02 14:30,0.000,,
2018-10-02 14:30  to 2018-10-02 14:45,0.072,,
2018-10-02 14:45  to 2018-10-02 15:00,0.165,,
2018-10-02 15:00  to 2018-10-02 15:15,0.155,,
2018-10-02 15:15  to 2018-10-02 15:30,0.135,,
2018-10-02 15:30  to 2018-10-02 15:45,0.383,,
2018-10-02 15:45  to 2018-10-02 16:00,0.220,,
2018-10-02 16:00  to 2018-10-02 16:15,0.176,,
2018-10-02 16:15  to 2018-10-02 16:30,0.149,,
2018-10-02 16:30  to 2018-10-02 16:45,0.072,,
2018-10-02 16:45  to 2018-10-02 17:00,0.078,,
2018-10-02 17:00  to 2018-10-02 17:15,0.074,,
2018-10-02 17:15  to 2018-10-02 17:30,0.316,,
2018-10-02 17:30  to 2018-10-02 17:45,0.314,,
2018-10-02 17:45  to 2018-10-02 18:00,0.226,,
2018-10-02 18:00  to 2018-10-02 18:15,0.138,,
2018-10-02 18:15  to 2018-10-02 18:30,0.177,,
2018-10-02 18:30  to 2018-10-02 18:45,0.184,,
2018-10-02 18:45  to 2018-10-02 19:00,0.181,,
2018-10-02 19:00  to 2018-10-02 19:15,0.144,,
2018-10-02 19:15  to 2018-10-02 19:30,0.185,,
2018-10-02 19:30  to 2018-10-02 19:45,0.235,,
2018-10-02 19:45  to 2018-10-02 20:00,0.189,,
2018-10-02 20:00  to 2018-10-02 20:15,0.187,,
2018-10-02 20:15  to 2018-10-02 20:30,0.162,,
2018-10-02 20:30  to 2018-10-02 20:45,0.180,,
2018-10-02 20:45  to 2018-10-02 21:00,0.158,,
2018-10-02 21:00  to 2018-10-02 21:15,0.203,,
2018-10-02 21:15  to 2018-10-02 21:30,0.177,,
2018-10-02 21:30  to 2018-10-02 21:45,0.181,,
2018-10-02 21:45  to 2018-10-02 22:00,0.145,,
2018-10-02 22:00  to 2018-10-02 22:15,0.165,,
2018-10-02 22:15  to 2018-10-02 22:30,0.148,,
2018-10-02 22:30  to 2018-10-02 22:45,0.156,,
2018-10-02 22:45  to 2018-10-02 23:00,0.142,,
2018-10-02 23:00  to 2018-10-02 23:15,0.118,,
2018-10-02 23:15  to 2018-10-02 23:30,0.140,,
2018-10-02 23:30  to 2018-10-02 23:45,0.145,,
2018-10-02 23:45  to 2018-10-03 00:00,0.112,,

========================================
Interval Blockdata for period starting:, 2018-10-03 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-10-03 00:00  to 2018-10-03 00:15,0.100,,
2018-10-03 00:15  to 2018-10-03 00:30,0.130,,
2018-10-03 00:30  to 2018-10-03 00:45,0.151,,
2018-10-03 00:45  to 2018-10-03 01:00,0.093,,
2018-10-03 01:00  to 2018-10-03 01:15,0.115,,
2018-10-03 01:15  to 2018-10-03 01:30,0.124,,
2018-10-03 01:30  to 2018-10-03 01:45,0.141,,
2018-10-03 01:45  to 2018-10-03 02:00,0.097,,
2018-10-03 02:00  to 2018-10-03 02:15,0.116,,
2018-10-03 02:15  to 2018-10-03 02:30,0.112,,
2018-10-03 02:30  to 2018-10-03 02:45,0.147,,
2018-10-03 02:45  to 2018-10-03 03:00,0.108,,
2018-10-03 03:00  to 2018-10-03 03:15,0.126,,
2018-10-03 03:15  to 2018-10-03 03:30,0.097,,
2018-10-03 03:30  to 2018-10-03 03:45,0.099,,
2018-10-03 03:45  to 2018-10-03 04:00,0.048,,
2018-10-03 04:00  to 2018-10-03 04:15,0.112,,
2018-10-03 04:15  to 2018-10-03 04:30,0.211,,
2018-10-03 04:30  to 2018-10-03 04:45,0.224,,
2018-10-03 04:45  to 2018-10-03 05:00,0.159,,
2018-10-03 05:00  to 2018-10-03 05:15,0.079,,
2018-10-03 05:15  to 2018-10-03 05:30,0.029,,
2018-10-03 05:30  to 2018-10-03 05:45,0.026,,
2018-10-03 05:45  to 2018-10-03 06:00,0.036,,
2018-10-03 06:00  to 2018-10-03 06:15,0.046,,
2018-10-03 06:15  to 2018-10-03 06:30,0.183,,
2018-10-03 06:30  to 2018-10-03 06:45,0.230,,
2018-10-03 06:45  to 2018-10-03 07:00,0.182,,
2018-10-03 07:00  to 2018-10-03 07:15,0.140,,
2018-10-03 07:15  to 2018-10-03 07:30,0.133,,
2018-10-03 07:30  to 2018-10-03 07:45,0.128,,
2018-10-03 07:45  to 2018-10-03 08:00,0.041,,
2018-10-03 08:00  to 2018-10-03 08:15,0.041,,
2018-10-03 08:15  to 2018-10-03 08:30,0.112,,
2018-10-03 08:30  to 2018-10-03 08:45,0.104,,
2018-10-03 08:45  to 2018-10-03 09:00,0.008,,
2018-10-03 09:00  to 2018-10-03 09:15,0.000,,
2018-10-03 09:15  to 2018-10-03 09:30,0.039,,
2018-10-03 09:30  to 2018-10-03 09:45,0.000,,
2018-10-03 09:45  to 2018-10-03 10:00,0.001,,
2018-10-03 10:00  to 2018-10-03 10:15,0.027,,
2018-10-03 10:15  to 2018-10-03 10:30,0.033,,
2018-10-03 10:30  to 2018-10-03 10:45,0.000,,
2018-10-03 10:45  to 2018-10-03 11:00,0.000,,
2018-10-03 11:00  to 2018-10-03 11:15,0.000,,
2018-10-03 11:15  to 2018-10-03 11:30,0.001,,
2018-10-03 11:30  to 2018-10-03 11:45,0.000,,
2018-10-03 11:45  to 2018-10-03 12:00,0.001,,
2018-10-03 12:00  to 2018-10-03 12:15,0.008,,
2018-10-03 12:15  to 2018-10-03 12:30,0.003,,
2018-10-03 12:30  to 2018-10-03 12:45,0.007,,
2018-10-03 12:45  to 2018-10-03 13:00,0.001,,
2018-10-03 13:00  to 2018-10-03 13:15,0.000,,
2018-10-03 13:15  to 2018-10-03 13:30,0.001,,
2018-10-03 13:30  to 2018-10-03 13:45,0.004,,
2018-10-03 13:45  to 2018-10-03 14:00,0.002,,
2018-10-03 14:00  to 2018-10-03 14:15,0.001,,
2018-10-03 14:15  to 2018-10-03 14:30,0.000,,
2018-10-03 14:30  to 2018-10-03 14:45,0.000,,
2018-10-03 14:45  to 2018-10-03 15:00,0.000,,
2018-10-03 15:00  to 2018-10-03 15:15,0.237,,
2018-10-03 15:15  to 2018-10-03 15:30,0.184,,
2018-10-03 15:30  to 2018-10-03 15:45,0.110,,
2018-10-03 15:45  to 2018-10-03 16:00,0.017,,
2018-10-03 16:00  to 2018-10-03 16:15,0.018,,
2018-10-03 16:15  to 2018-10-03 16:30,0.309,,
2018-10-03 16:30  to 2018-10-03 16:45,0.360,,
2018-10-03 16:45  to 2018-10-03 17:00,0.644,,
2018-10-03 17:00  to 2018-10-03 17:15,0.343,,
2018-10-03 17:15  to 2018-10-03 17:30,0.257,,
2018-10-03 17:30  to 2018-10-03 17:45,0.247,,
2018-10-03 17:45  to 2018-10-03 18:00,0.186,,
2018-10-03 18:00  to 2018-10-03 18:15,0.192,,
2018-10-03 18:15  to 2018-10-03 18:30,0.207,,
2018-10-03 18:30  to 2018-10-03 18:45,0.199,,
2018-10-03 18:45  to 2018-10-03 19:00,0.248,,
2018-10-03 19:00  to 2018-10-03 19:15,0.253,,
2018-10-03 19:15  to 2018-10-03 19:30,0.289,,
2018-10-03 19:30  to 2018-10-03 19:45,0.294,,
2018-10-03 19:45  to 2018-10-03 20:00,0.212,,
2018-10-03 20:00  to 2018-10-03 20:15,0.263,,
2018-10-03 20:15  to 2018-10-03 20:30,0.218,,
2018-10-03 20:30  to 2018-10-03 20:45,0.211,,
2018-10-03 20:45  to 2018-10-03 21:00,0.212,,
2018-10-03 21:00  to 2018-10-03 21:15,0.173,,
2018-10-03 21:15  to 2018-10-03 21:30,0.133,,
2018-10-03 21:30  to 2018-10-03 21:45,0.109,,
2018-10-03 21:45  to 2018-10-03 22:00,0.135,,
2018-10-03 22:00  to 2018-10-03 22:15,0.107,,
2018-10-03 22:15  to 2018-10-03 22:30,0.102,,
2018-10-03 22:30  to 2018-10-03 22:45,0.048,,
2018-10-03 22:45  to 2018-10-03 23:00,0.054,,
2018-10-03 23:00  to 2018-10-03 23:15,0.034,,
2018-10-03 23:15  to 2018-10-03 23:30,0.033,,
2018-10-03 23:30  to 2018-10-03 23:45,0.058,,
2018-10-03 23:45  to 2018-10-04 00:00,0.040,,

========================================
Interval Blockdata for period starting:, 2018-10-04 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-10-04 00:00  to 2018-10-04 00:15,0.032,,
2018-10-04 00:15  to 2018-10-04 00:30,0.038,,
2018-10-04 00:30  to 2018-10-04 00:45,0.058,,
2018-10-04 00:45  to 2018-10-04 01:00,0.031,,
2018-10-04 01:00  to 2018-10-04 01:15,0.057,,
2018-10-04 01:15  to 2018-10-04 01:30,0.121,,
2018-10-04 01:30  to 2018-10-04 01:45,0.109,,
2018-10-04 01:45  to 2018-10-04 02:00,0.053,,
2018-10-04 02:00  to 2018-10-04 02:15,0.054,,
2018-10-04 02:15  to 2018-10-04 02:30,0.076,,
2018-10-04 02:30  to 2018-10-04 02:45,0.062,,
2018-10-04 02:45  to 2018-10-04 03:00,0.053,,
2018-10-04 03:00  to 2018-10-04 03:15,0.042,,
2018-10-04 03:15  to 2018-10-04 03:30,0.056,,
2018-10-04 03:30  to 2018-10-04 03:45,0.032,,
2018-10-04 03:45  to 2018-10-04 04:00,0.032,,
2018-10-04 04:00  to 2018-10-04 04:15,0.044,,
2018-10-04 04:15  to 2018-10-04 04:30,0.148,,
2018-10-04 04:30  to 2018-10-04 04:45,0.135,,
2018-10-04 04:45  to 2018-10-04 05:00,0.100,,
2018-10-04 05:00  to 2018-10-04 05:15,0.042,,
2018-10-04 05:15  to 2018-10-04 05:30,0.057,,
2018-10-04 05:30  to 2018-10-04 05:45,0.037,,
2018-10-04 05:45  to 2018-10-04 06:00,0.186,,
2018-10-04 06:00  to 2018-10-04 06:15,0.046,,
2018-10-04 06:15  to 2018-10-04 06:30,0.056,,
2018-10-04 06:30  to 2018-10-04 06:45,0.082,,
2018-10-04 06:45  to 2018-10-04 07:00,0.053,,
2018-10-04 07:00  to 2018-10-04 07:15,0.001,,
2018-10-04 07:15  to 2018-10-04 07:30,0.000,,
2018-10-04 07:30  to 2018-10-04 07:45,0.000,,
2018-10-04 07:45  to 2018-10-04 08:00,0.000,,
2018-10-04 08:00  to 2018-10-04 08:15,0.000,,
2018-10-04 08:15  to 2018-10-04 08:30,0.000,,
2018-10-04 08:30  to 2018-10-04 08:45,0.000,,
2018-10-04 08:45  to 2018-10-04 09:00,0.000,,
2018-10-04 09:00  to 2018-10-04 09:15,0.000,,
2018-10-04 09:15  to 2018-10-04 09:30,0.001,,
2018-10-04 09:30  to 2018-10-04 09:45,0.000,,
2018-10-04 09:45  to 2018-10-04 10:00,0.000,,
2018-10-04 10:00  to 2018-10-04 10:15,0.000,,
2018-10-04 10:15  to 2018-10-04 10:30,0.000,,
2018-10-04 10:30  to 2018-10-04 10:45,0.000,,
2018-10-04 10:45  to 2018-10-04 11:00,0.000,,
2018-10-04 11:00  to 2018-10-04 11:15,0.000,,
2018-10-04 11:15  to 2018-10-04 11:30,0.000,,
2018-10-04 11:30  to 2018-10-04 11:45,0.000,,
2018-10-04 11:45  to 2018-10-04 12:00,0.000,,
2018-10-04 12:00  to 2018-10-04 12:15,0.000,,
2018-10-04 12:15  to 2018-10-04 12:30,0.000,,
2018-10-04 12:30  to 2018-10-04 12:45,0.000,,
2018-10-04 12:45  to 2018-10-04 13:00,0.000,,
2018-10-04 13:00  to 2018-10-04 13:15,0.000,,
2018-10-04 13:15  to 2018-10-04 13:30,0.000,,
2018-10-04 13:30  to 2018-10-04 13:45,0.000,,
2018-10-04 13:45  to 2018-10-04 14:00,0.000,,
2018-10-04 14:00  to 2018-10-04 14:15,0.000,,
2018-10-04 14:15  to 2018-10-04 14:30,0.000,,
2018-10-04 14:30  to 2018-10-04 14:45,0.000,,
2018-10-04 14:45  to 2018-10-04 15:00,0.000,,
2018-10-04 15:00  to 2018-10-04 15:15,0.000,,
2018-10-04 15:15  to 2018-10-04 15:30,0.000,,
2018-10-04 15:30  to 2018-10-04 15:45,0.000,,
2018-10-04 15:45  to 2018-10-04 16:00,0.000,,
2018-10-04 16:00  to 2018-10-04 16:15,0.000,,
2018-10-04 16:15  to 2018-10-04 16:30,0.000,,
2018-10-04 16:30  to 2018-10-04 16:45,0.049,,
2018-10-04 16:45  to 2018-10-04 17:00,0.334,,
2018-10-04 17:00  to 2018-10-04 17:15,0.303,,
2018-10-04 17:15  to 2018-10-04 17:30,0.438,,
2018-10-04 17:30  to 2018-10-04 17:45,0.191,,
2018-10-04 17:45  to 2018-10-04 18:00,0.046,,
2018-10-04 18:00  to 2018-10-04 18:15,0.105,,
2018-10-04 18:15  to 2018-10-04 18:30,0.052,,
2018-10-04 18:30  to 2018-10-04 18:45,0.045,,
2018-10-04 18:45  to 2018-10-04 19:00,0.046,,
2018-10-04 19:00  to 2018-10-04 19:15,0.066,,
2018-10-04 19:15  to 2018-10-04 19:30,0.057,,
2018-10-04 19:30  to 2018-10-04 19:45,0.033,,
2018-10-04 19:45  to 2018-10-04 20:00,0.025,,
2018-10-04 20:00  to 2018-10-04 20:15,0.038,,
2018-10-04 20:15  to 2018-10-04 20:30,0.043,,
2018-10-04 20:30  to 2018-10-04 20:45,0.025,,
2018-10-04 20:45  to 2018-10-04 21:00,0.024,,
2018-10-04 21:00  to 2018-10-04 21:15,0.034,,
2018-10-04 21:15  to 2018-10-04 21:30,0.079,,
2018-10-04 21:30  to 2018-10-04 21:45,0.039,,
2018-10-04 21:45  to 2018-10-04 22:00,0.037,,
2018-10-04 22:00  to 2018-10-04 22:15,0.025,,
2018-10-04 22:15  to 2018-10-04 22:30,0.025,,
2018-10-04 22:30  to 2018-10-04 22:45,0.050,,
2018-10-04 22:45  to 2018-10-04 23:00,0.032,,
2018-10-04 23:00  to 2018-10-04 23:15,0.049,,
2018-10-04 23:15  to 2018-10-04 23:30,0.047,,
2018-10-04 23:30  to 2018-10-04 23:45,0.062,,
2018-10-04 23:45  to 2018-10-05 00:00,0.063,,

========================================
Interval Blockdata for period starting:, 2018-10-05 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-10-05 00:00  to 2018-10-05 00:15,0.046,,
2018-10-05 00:15  to 2018-10-05 00:30,0.046,,
2018-10-05 00:30  to 2018-10-05 00:45,0.047,,
2018-10-05 00:45  to 2018-10-05 01:00,0.075,,
2018-10-05 01:00  to 2018-10-05 01:15,0.032,,
2018-10-05 01:15  to 2018-10-05 01:30,0.025,,
2018-10-05 01:30  to 2018-10-05 01:45,0.025,,
2018-10-05 01:45  to 2018-10-05 02:00,0.074,,
2018-10-05 02:00  to 2018-10-05 02:15,0.029,,
2018-10-05 02:15  to 2018-10-05 02:30,0.048,,
2018-10-05 02:30  to 2018-10-05 02:45,0.025,,
2018-10-05 02:45  to 2018-10-05 03:00,0.026,,
2018-10-05 03:00  to 2018-10-05 03:15,0.021,,
2018-10-05 03:15  to 2018-10-05 03:30,0.063,,
2018-10-05 03:30  to 2018-10-05 03:45,0.127,,
2018-10-05 03:45  to 2018-10-05 04:00,0.126,,
2018-10-05 04:00  to 2018-10-05 04:15,0.086,,
2018-10-05 04:15  to 2018-10-05 04:30,0.040,,
2018-10-05 04:30  to 2018-10-05 04:45,0.066,,
2018-10-05 04:45  to 2018-10-05 05:00,0.058,,
2018-10-05 05:00  to 2018-10-05 05:15,0.059,,
2018-10-05 05:15  to 2018-10-05 05:30,0.047,,
2018-10-05 05:30  to 2018-10-05 05:45,0.065,,
2018-10-05 05:45  to 2018-10-05 06:00,0.062,,
2018-10-05 06:00  to 2018-10-05 06:15,0.073,,
2018-10-05 06:15  to 2018-10-05 06:30,0.125,,
2018-10-05 06:30  to 2018-10-05 06:45,0.078,,
2018-10-05 06:45  to 2018-10-05 07:00,0.052,,
2018-10-05 07:00  to 2018-10-05 07:15,0.043,,
2018-10-05 07:15  to 2018-10-05 07:30,0.020,,
2018-10-05 07:30  to 2018-10-05 07:45,0.016,,
2018-10-05 07:45  to 2018-10-05 08:00,0.032,,
2018-10-05 08:00  to 2018-10-05 08:15,0.018,,
2018-10-05 08:15  to 2018-10-05 08:30,0.003,,
2018-10-05 08:30  to 2018-10-05 08:45,0.013,,
2018-10-05 08:45  to 2018-10-05 09:00,0.000,,
2018-10-05 09:00  to 2018-10-05 09:15,0.000,,
2018-10-05 09:15  to 2018-10-05 09:30,0.000,,
2018-10-05 09:30  to 2018-10-05 09:45,0.001,,
2018-10-05 09:45  to 2018-10-05 10:00,0.000,,
2018-10-05 10:00  to 2018-10-05 10:15,0.011,,
2018-10-05 10:15  to 2018-10-05 10:30,0.025,,
2018-10-05 10:30  to 2018-10-05 10:45,0.000,,
2018-10-05 10:45  to 2018-10-05 11:00,0.000,,
2018-10-05 11:00  to 2018-10-05 11:15,0.000,,
2018-10-05 11:15  to 2018-10-05 11:30,0.000,,
2018-10-05 11:30  to 2018-10-05 11:45,0.001,,
2018-10-05 11:45  to 2018-10-05 12:00,0.000,,
2018-10-05 12:00  to 2018-10-05 12:15,0.000,,
2018-10-05 12:15  to 2018-10-05 12:30,0.000,,
2018-10-05 12:30  to 2018-10-05 12:45,0.000,,
2018-10-05 12:45  to 2018-10-05 13:00,0.000,,
2018-10-05 13:00  to 2018-10-05 13:15,0.000,,
2018-10-05 13:15  to 2018-10-05 13:30,0.000,,
2018-10-05 13:30  to 2018-10-05 13:45,0.000,,
2018-10-05 13:45  to 2018-10-05 14:00,0.000,,
2018-10-05 14:00  to 2018-10-05 14:15,0.000,,
2018-10-05 14:15  to 2018-10-05 14:30,0.005,,
2018-10-05 14:30  to 2018-10-05 14:45,0.018,,
2018-10-05 14:45  to 2018-10-05 15:00,0.087,,
2018-10-05 15:00  to 2018-10-05 15:15,0.001,,
2018-10-05 15:15  to 2018-10-05 15:30,0.034,,
2018-10-05 15:30  to 2018-10-05 15:45,0.024,,
2018-10-05 15:45  to 2018-10-05 16:00,0.037,,
2018-10-05 16:00  to 2018-10-05 16:15,0.028,,
2018-10-05 16:15  to 2018-10-05 16:30,0.038,,
2018-10-05 16:30  to 2018-10-05 16:45,0.036,,
2018-10-05 16:45  to 2018-10-05 17:00,0.055,,
2018-10-05 17:00  to 2018-10-05 17:15,0.052,,
2018-10-05 17:15  to 2018-10-05 17:30,0.031,,
2018-10-05 17:30  to 2018-10-05 17:45,0.023,,
2018-10-05 17:45  to 2018-10-05 18:00,0.043,,
2018-10-05 18:00  to 2018-10-05 18:15,0.026,,
2018-10-05 18:15  to 2018-10-05 18:30,0.025,,
2018-10-05 18:30  to 2018-10-05 18:45,0.044,,
2018-10-05 18:45  to 2018-10-05 19:00,0.052,,
2018-10-05 19:00  to 2018-10-05 19:15,0.146,,
2018-10-05 19:15  to 2018-10-05 19:30,0.058,,
2018-10-05 19:30  to 2018-10-05 19:45,0.032,,
2018-10-05 19:45  to 2018-10-05 20:00,0.039,,
2018-10-05 20:00  to 2018-10-05 20:15,0.037,,
2018-10-05 20:15  to 2018-10-05 20:30,0.034,,
2018-10-05 20:30  to 2018-10-05 20:45,0.025,,
2018-10-05 20:45  to 2018-10-05 21:00,0.048,,
2018-10-05 21:00  to 2018-10-05 21:15,0.051,,
2018-10-05 21:15  to 2018-10-05 21:30,0.067,,
2018-10-05 21:30  to 2018-10-05 21:45,0.046,,
2018-10-05 21:45  to 2018-10-05 22:00,0.058,,
2018-10-05 22:00  to 2018-10-05 22:15,0.054,,
2018-10-05 22:15  to 2018-10-05 22:30,0.045,,
2018-10-05 22:30  to 2018-10-05 22:45,0.045,,
2018-10-05 22:45  to 2018-10-05 23:00,0.040,,
2018-10-05 23:00  to 2018-10-05 23:15,0.051,,
2018-10-05 23:15  to 2018-10-05 23:30,0.161,,
2018-10-05 23:30  to 2018-10-05 23:45,0.073,,
2018-10-05 23:45  to 2018-10-06 00:00,0.024,,

========================================
Interval Blockdata for period starting:, 2018-10-06 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-10-06 00:00  to 2018-10-06 00:15,0.047,,
2018-10-06 00:15  to 2018-10-06 00:30,0.027,,
2018-10-06 00:30  to 2018-10-06 00:45,0.042,,
2018-10-06 00:45  to 2018-10-06 01:00,0.033,,
2018-10-06 01:00  to 2018-10-06 01:15,0.026,,
2018-10-06 01:15  to 2018-10-06 01:30,0.026,,
2018-10-06 01:30  to 2018-10-06 01:45,0.032,,
2018-10-06 01:45  to 2018-10-06 02:00,0.040,,
2018-10-06 02:00  to 2018-10-06 02:15,0.044,,
2018-10-06 02:15  to 2018-10-06 02:30,0.056,,
2018-10-06 02:30  to 2018-10-06 02:45,0.047,,
2018-10-06 02:45  to 2018-10-06 03:00,0.046,,
2018-10-06 03:00  to 2018-10-06 03:15,0.069,,
2018-10-06 03:15  to 2018-10-06 03:30,0.149,,
2018-10-06 03:30  to 2018-10-06 03:45,0.156,,
2018-10-06 03:45  to 2018-10-06 04:00,0.154,,
2018-10-06 04:00  to 2018-10-06 04:15,0.134,,
2018-10-06 04:15  to 2018-10-06 04:30,0.130,,
2018-10-06 04:30  to 2018-10-06 04:45,0.034,,
2018-10-06 04:45  to 2018-10-06 05:00,0.041,,
2018-10-06 05:00  to 2018-10-06 05:15,0.037,,
2018-10-06 05:15  to 2018-10-06 05:30,0.034,,
2018-10-06 05:30  to 2018-10-06 05:45,0.024,,
2018-10-06 05:45  to 2018-10-06 06:00,0.025,,
2018-10-06 06:00  to 2018-10-06 06:15,0.030,,
2018-10-06 06:15  to 2018-10-06 06:30,0.040,,
2018-10-06 06:30  to 2018-10-06 06:45,0.032,,
2018-10-06 06:45  to 2018-10-06 07:00,0.030,,
2018-10-06 07:00  to 2018-10-06 07:15,0.021,,
2018-10-06 07:15  to 2018-10-06 07:30,0.013,,
2018-10-06 07:30  to 2018-10-06 07:45,0.017,,
2018-10-06 07:45  to 2018-10-06 08:00,0.039,,
2018-10-06 08:00  to 2018-10-06 08:15,0.022,,
2018-10-06 08:15  to 2018-10-06 08:30,0.060,,
2018-10-06 08:30  to 2018-10-06 08:45,0.115,,
2018-10-06 08:45  to 2018-10-06 09:00,0.067,,
2018-10-06 09:00  to 2018-10-06 09:15,0.025,,
2018-10-06 09:15  to 2018-10-06 09:30,0.033,,
2018-10-06 09:30  to 2018-10-06 09:45,0.003,,
2018-10-06 09:45  to 2018-10-06 10:00,0.000,,
2018-10-06 10:00  to 2018-10-06 10:15,0.000,,
2018-10-06 10:15  to 2018-10-06 10:30,0.000,,
