2018-09-16 16:45  to 2018-09-16 17:00,0.474,,
2018-09-16 17:00  to 2018-09-16 17:15,0.225,,
2018-09-16 17:15  to 2018-09-16 17:30,0.232,,
2018-09-16 17:30  to 2018-09-16 17:45,0.231,,
2018-09-16 17:45  to 2018-09-16 18:00,0.232,,
2018-09-16 18:00  to 2018-09-16 18:15,0.214,,
2018-09-16 18:15  to 2018-09-16 18:30,0.429,,
2018-09-16 18:30  to 2018-09-16 18:45,0.365,,
2018-09-16 18:45  to 2018-09-16 19:00,0.262,,
2018-09-16 19:00  to 2018-09-16 19:15,0.301,,
2018-09-16 19:15  to 2018-09-16 19:30,0.333,,
2018-09-16 19:30  to 2018-09-16 19:45,0.336,,
2018-09-16 19:45  to 2018-09-16 20:00,0.329,,
2018-09-16 20:00  to 2018-09-16 20:15,0.323,,
2018-09-16 20:15  to 2018-09-16 20:30,0.307,,
2018-09-16 20:30  to 2018-09-16 20:45,0.293,,
2018-09-16 20:45  to 2018-09-16 21:00,0.318,,
2018-09-16 21:00  to 2018-09-16 21:15,0.227,,
2018-09-16 21:15  to 2018-09-16 21:30,0.129,,
2018-09-16 21:30  to 2018-09-16 21:45,0.145,,
2018-09-16 21:45  to 2018-09-16 22:00,0.118,,
2018-09-16 22:00  to 2018-09-16 22:15,0.104,,
2018-09-16 22:15  to 2018-09-16 22:30,0.127,,
2018-09-16 22:30  to 2018-09-16 22:45,0.110,,
2018-09-16 22:45  to 2018-09-16 23:00,0.253,,
2018-09-16 23:00  to 2018-09-16 23:15,0.129,,
2018-09-16 23:15  to 2018-09-16 23:30,0.098,,
2018-09-16 23:30  to 2018-09-16 23:45,0.106,,
2018-09-16 23:45  to 2018-09-17 00:00,0.123,,

========================================
Interval Blockdata for period starting:, 2018-09-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-09-17 00:00  to 2018-09-17 00:15,0.097,,
2018-09-17 00:15  to 2018-09-17 00:30,0.109,,
2018-09-17 00:30  to 2018-09-17 00:45,0.120,,
2018-09-17 00:45  to 2018-09-17 01:00,0.106,,
2018-09-17 01:00  to 2018-09-17 01:15,0.135,,
2018-09-17 01:15  to 2018-09-17 01:30,0.144,,
2018-09-17 01:30  to 2018-09-17 01:45,0.121,,
2018-09-17 01:45  to 2018-09-17 02:00,0.134,,
2018-09-17 02:00  to 2018-09-17 02:15,0.142,,
2018-09-17 02:15  to 2018-09-17 02:30,0.121,,
2018-09-17 02:30  to 2018-09-17 02:45,0.131,,
2018-09-17 02:45  to 2018-09-17 03:00,0.148,,
2018-09-17 03:00  to 2018-09-17 03:15,0.189,,
2018-09-17 03:15  to 2018-09-17 03:30,0.297,,
2018-09-17 03:30  to 2018-09-17 03:45,0.149,,
2018-09-17 03:45  to 2018-09-17 04:00,0.148,,
2018-09-17 04:00  to 2018-09-17 04:15,0.126,,
2018-09-17 04:15  to 2018-09-17 04:30,0.110,,
2018-09-17 04:30  to 2018-09-17 04:45,0.115,,
2018-09-17 04:45  to 2018-09-17 05:00,0.115,,
2018-09-17 05:00  to 2018-09-17 05:15,0.097,,
2018-09-17 05:15  to 2018-09-17 05:30,0.096,,
2018-09-17 05:30  to 2018-09-17 05:45,0.123,,
2018-09-17 05:45  to 2018-09-17 06:00,0.109,,
2018-09-17 06:00  to 2018-09-17 06:15,0.151,,
2018-09-17 06:15  to 2018-09-17 06:30,0.086,,
2018-09-17 06:30  to 2018-09-17 06:45,0.121,,
2018-09-17 06:45  to 2018-09-17 07:00,0.045,,
2018-09-17 07:00  to 2018-09-17 07:15,0.012,,
2018-09-17 07:15  to 2018-09-17 07:30,0.035,,
2018-09-17 07:30  to 2018-09-17 07:45,0.082,,
2018-09-17 07:45  to 2018-09-17 08:00,0.022,,
2018-09-17 08:00  to 2018-09-17 08:15,0.000,,
2018-09-17 08:15  to 2018-09-17 08:30,0.091,,
2018-09-17 08:30  to 2018-09-17 08:45,0.026,,
2018-09-17 08:45  to 2018-09-17 09:00,0.000,,
2018-09-17 09:00  to 2018-09-17 09:15,0.000,,
2018-09-17 09:15  to 2018-09-17 09:30,0.001,,
2018-09-17 09:30  to 2018-09-17 09:45,0.012,,
2018-09-17 09:45  to 2018-09-17 10:00,0.030,,
2018-09-17 10:00  to 2018-09-17 10:15,0.073,,
2018-09-17 10:15  to 2018-09-17 10:30,0.023,,
2018-09-17 10:30  to 2018-09-17 10:45,0.000,,
2018-09-17 10:45  to 2018-09-17 11:00,0.006,,
2018-09-17 11:00  to 2018-09-17 11:15,0.000,,
2018-09-17 11:15  to 2018-09-17 11:30,0.000,,
2018-09-17 11:30  to 2018-09-17 11:45,0.000,,
2018-09-17 11:45  to 2018-09-17 12:00,0.000,,
2018-09-17 12:00  to 2018-09-17 12:15,0.000,,
2018-09-17 12:15  to 2018-09-17 12:30,0.031,,
2018-09-17 12:30  to 2018-09-17 12:45,0.020,,
2018-09-17 12:45  to 2018-09-17 13:00,0.026,,
2018-09-17 13:00  to 2018-09-17 13:15,0.002,,
2018-09-17 13:15  to 2018-09-17 13:30,0.000,,
2018-09-17 13:30  to 2018-09-17 13:45,0.000,,
2018-09-17 13:45  to 2018-09-17 14:00,0.040,,
2018-09-17 14:00  to 2018-09-17 14:15,0.009,,
2018-09-17 14:15  to 2018-09-17 14:30,0.679,,
2018-09-17 14:30  to 2018-09-17 14:45,1.148,,
2018-09-17 14:45  to 2018-09-17 15:00,1.048,,
2018-09-17 15:00  to 2018-09-17 15:15,1.156,,
2018-09-17 15:15  to 2018-09-17 15:30,1.234,,
2018-09-17 15:30  to 2018-09-17 15:45,1.101,,
2018-09-17 15:45  to 2018-09-17 16:00,1.637,,
2018-09-17 16:00  to 2018-09-17 16:15,1.365,,
2018-09-17 16:15  to 2018-09-17 16:30,1.263,,
2018-09-17 16:30  to 2018-09-17 16:45,1.414,,
2018-09-17 16:45  to 2018-09-17 17:00,0.988,,
2018-09-17 17:00  to 2018-09-17 17:15,0.204,,
2018-09-17 17:15  to 2018-09-17 17:30,0.356,,
2018-09-17 17:30  to 2018-09-17 17:45,0.228,,
2018-09-17 17:45  to 2018-09-17 18:00,0.317,,
2018-09-17 18:00  to 2018-09-17 18:15,0.316,,
2018-09-17 18:15  to 2018-09-17 18:30,0.258,,
2018-09-17 18:30  to 2018-09-17 18:45,0.231,,
2018-09-17 18:45  to 2018-09-17 19:00,0.217,,
2018-09-17 19:00  to 2018-09-17 19:15,0.213,,
2018-09-17 19:15  to 2018-09-17 19:30,0.103,,
2018-09-17 19:30  to 2018-09-17 19:45,0.097,,
2018-09-17 19:45  to 2018-09-17 20:00,0.075,,
2018-09-17 20:00  to 2018-09-17 20:15,0.083,,
2018-09-17 20:15  to 2018-09-17 20:30,0.105,,
2018-09-17 20:30  to 2018-09-17 20:45,0.222,,
2018-09-17 20:45  to 2018-09-17 21:00,0.217,,
2018-09-17 21:00  to 2018-09-17 21:15,0.202,,
2018-09-17 21:15  to 2018-09-17 21:30,0.153,,
2018-09-17 21:30  to 2018-09-17 21:45,0.175,,
2018-09-17 21:45  to 2018-09-17 22:00,0.125,,
2018-09-17 22:00  to 2018-09-17 22:15,0.048,,
2018-09-17 22:15  to 2018-09-17 22:30,0.044,,
2018-09-17 22:30  to 2018-09-17 22:45,0.070,,
2018-09-17 22:45  to 2018-09-17 23:00,0.051,,
2018-09-17 23:00  to 2018-09-17 23:15,0.043,,
2018-09-17 23:15  to 2018-09-17 23:30,0.062,,
2018-09-17 23:30  to 2018-09-17 23:45,0.058,,
2018-09-17 23:45  to 2018-09-18 00:00,0.041,,

========================================
Interval Blockdata for period starting:, 2018-09-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-09-18 00:00  to 2018-09-18 00:15,0.053,,
2018-09-18 00:15  to 2018-09-18 00:30,0.067,,
2018-09-18 00:30  to 2018-09-18 00:45,0.042,,
2018-09-18 00:45  to 2018-09-18 01:00,0.189,,
2018-09-18 01:00  to 2018-09-18 01:15,0.237,,
2018-09-18 01:15  to 2018-09-18 01:30,0.186,,
2018-09-18 01:30  to 2018-09-18 01:45,0.126,,
2018-09-18 01:45  to 2018-09-18 02:00,0.159,,
2018-09-18 02:00  to 2018-09-18 02:15,0.084,,
2018-09-18 02:15  to 2018-09-18 02:30,0.074,,
2018-09-18 02:30  to 2018-09-18 02:45,0.079,,
2018-09-18 02:45  to 2018-09-18 03:00,0.105,,
2018-09-18 03:00  to 2018-09-18 03:15,0.081,,
2018-09-18 03:15  to 2018-09-18 03:30,0.073,,
2018-09-18 03:30  to 2018-09-18 03:45,0.084,,
2018-09-18 03:45  to 2018-09-18 04:00,0.080,,
2018-09-18 04:00  to 2018-09-18 04:15,0.056,,
2018-09-18 04:15  to 2018-09-18 04:30,0.047,,
2018-09-18 04:30  to 2018-09-18 04:45,0.066,,
2018-09-18 04:45  to 2018-09-18 05:00,0.119,,
2018-09-18 05:00  to 2018-09-18 05:15,0.194,,
2018-09-18 05:15  to 2018-09-18 05:30,0.207,,
2018-09-18 05:30  to 2018-09-18 05:45,0.138,,
2018-09-18 05:45  to 2018-09-18 06:00,0.290,,
2018-09-18 06:00  to 2018-09-18 06:15,0.337,,
2018-09-18 06:15  to 2018-09-18 06:30,0.475,,
2018-09-18 06:30  to 2018-09-18 06:45,0.365,,
2018-09-18 06:45  to 2018-09-18 07:00,0.173,,
2018-09-18 07:00  to 2018-09-18 07:15,0.148,,
2018-09-18 07:15  to 2018-09-18 07:30,0.187,,
2018-09-18 07:30  to 2018-09-18 07:45,0.069,,
2018-09-18 07:45  to 2018-09-18 08:00,0.124,,
2018-09-18 08:00  to 2018-09-18 08:15,0.070,,
2018-09-18 08:15  to 2018-09-18 08:30,0.107,,
2018-09-18 08:30  to 2018-09-18 08:45,0.053,,
2018-09-18 08:45  to 2018-09-18 09:00,0.090,,
2018-09-18 09:00  to 2018-09-18 09:15,0.300,,
2018-09-18 09:15  to 2018-09-18 09:30,0.312,,
2018-09-18 09:30  to 2018-09-18 09:45,0.368,,
2018-09-18 09:45  to 2018-09-18 10:00,0.124,,
2018-09-18 10:00  to 2018-09-18 10:15,0.187,,
2018-09-18 10:15  to 2018-09-18 10:30,0.329,,
2018-09-18 10:30  to 2018-09-18 10:45,0.276,,
2018-09-18 10:45  to 2018-09-18 11:00,0.157,,
2018-09-18 11:00  to 2018-09-18 11:15,0.117,,
2018-09-18 11:15  to 2018-09-18 11:30,0.098,,
2018-09-18 11:30  to 2018-09-18 11:45,0.295,,
2018-09-18 11:45  to 2018-09-18 12:00,0.127,,
2018-09-18 12:00  to 2018-09-18 12:15,0.079,,
2018-09-18 12:15  to 2018-09-18 12:30,0.059,,
2018-09-18 12:30  to 2018-09-18 12:45,0.224,,
2018-09-18 12:45  to 2018-09-18 13:00,0.141,,
2018-09-18 13:00  to 2018-09-18 13:15,0.057,,
2018-09-18 13:15  to 2018-09-18 13:30,0.047,,
2018-09-18 13:30  to 2018-09-18 13:45,0.231,,
2018-09-18 13:45  to 2018-09-18 14:00,0.275,,
2018-09-18 14:00  to 2018-09-18 14:15,0.179,,
2018-09-18 14:15  to 2018-09-18 14:30,0.100,,
2018-09-18 14:30  to 2018-09-18 14:45,0.091,,
2018-09-18 14:45  to 2018-09-18 15:00,0.269,,
2018-09-18 15:00  to 2018-09-18 15:15,0.380,,
2018-09-18 15:15  to 2018-09-18 15:30,0.247,,
2018-09-18 15:30  to 2018-09-18 15:45,0.211,,
2018-09-18 15:45  to 2018-09-18 16:00,0.112,,
2018-09-18 16:00  to 2018-09-18 16:15,0.288,,
2018-09-18 16:15  to 2018-09-18 16:30,0.164,,
2018-09-18 16:30  to 2018-09-18 16:45,0.089,,
2018-09-18 16:45  to 2018-09-18 17:00,0.107,,
2018-09-18 17:00  to 2018-09-18 17:15,0.125,,
2018-09-18 17:15  to 2018-09-18 17:30,0.099,,
2018-09-18 17:30  to 2018-09-18 17:45,0.112,,
2018-09-18 17:45  to 2018-09-18 18:00,0.092,,
2018-09-18 18:00  to 2018-09-18 18:15,0.155,,
2018-09-18 18:15  to 2018-09-18 18:30,0.118,,
2018-09-18 18:30  to 2018-09-18 18:45,0.146,,
2018-09-18 18:45  to 2018-09-18 19:00,0.155,,
2018-09-18 19:00  to 2018-09-18 19:15,0.139,,
2018-09-18 19:15  to 2018-09-18 19:30,0.123,,
2018-09-18 19:30  to 2018-09-18 19:45,0.059,,
2018-09-18 19:45  to 2018-09-18 20:00,0.084,,
2018-09-18 20:00  to 2018-09-18 20:15,0.067,,
2018-09-18 20:15  to 2018-09-18 20:30,0.059,,
2018-09-18 20:30  to 2018-09-18 20:45,0.064,,
2018-09-18 20:45  to 2018-09-18 21:00,0.083,,
2018-09-18 21:00  to 2018-09-18 21:15,0.043,,
2018-09-18 21:15  to 2018-09-18 21:30,0.053,,
2018-09-18 21:30  to 2018-09-18 21:45,0.063,,
2018-09-18 21:45  to 2018-09-18 22:00,0.038,,
2018-09-18 22:00  to 2018-09-18 22:15,0.107,,
2018-09-18 22:15  to 2018-09-18 22:30,0.175,,
2018-09-18 22:30  to 2018-09-18 22:45,0.138,,
2018-09-18 22:45  to 2018-09-18 23:00,0.048,,
2018-09-18 23:00  to 2018-09-18 23:15,0.056,,
2018-09-18 23:15  to 2018-09-18 23:30,0.045,,
2018-09-18 23:30  to 2018-09-18 23:45,0.034,,
2018-09-18 23:45  to 2018-09-19 00:00,0.041,,

========================================
Interval Blockdata for period starting:, 2018-09-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-09-19 00:00  to 2018-09-19 00:15,0.066,,
2018-09-19 00:15  to 2018-09-19 00:30,0.059,,
2018-09-19 00:30  to 2018-09-19 00:45,0.057,,
2018-09-19 00:45  to 2018-09-19 01:00,0.080,,
2018-09-19 01:00  to 2018-09-19 01:15,0.064,,
2018-09-19 01:15  to 2018-09-19 01:30,0.056,,
2018-09-19 01:30  to 2018-09-19 01:45,0.176,,
2018-09-19 01:45  to 2018-09-19 02:00,0.169,,
2018-09-19 02:00  to 2018-09-19 02:15,0.057,,
2018-09-19 02:15  to 2018-09-19 02:30,0.080,,
2018-09-19 02:30  to 2018-09-19 02:45,0.174,,
2018-09-19 02:45  to 2018-09-19 03:00,0.146,,
2018-09-19 03:00  to 2018-09-19 03:15,0.054,,
2018-09-19 03:15  to 2018-09-19 03:30,0.044,,
2018-09-19 03:30  to 2018-09-19 03:45,0.052,,
2018-09-19 03:45  to 2018-09-19 04:00,0.034,,
2018-09-19 04:00  to 2018-09-19 04:15,0.035,,
2018-09-19 04:15  to 2018-09-19 04:30,0.058,,
2018-09-19 04:30  to 2018-09-19 04:45,0.042,,
2018-09-19 04:45  to 2018-09-19 05:00,0.034,,
2018-09-19 05:00  to 2018-09-19 05:15,0.137,,
2018-09-19 05:15  to 2018-09-19 05:30,0.211,,
2018-09-19 05:30  to 2018-09-19 05:45,0.043,,
2018-09-19 05:45  to 2018-09-19 06:00,0.043,,
2018-09-19 06:00  to 2018-09-19 06:15,0.074,,
2018-09-19 06:15  to 2018-09-19 06:30,0.157,,
2018-09-19 06:30  to 2018-09-19 06:45,0.071,,
2018-09-19 06:45  to 2018-09-19 07:00,0.077,,
2018-09-19 07:00  to 2018-09-19 07:15,0.045,,
2018-09-19 07:15  to 2018-09-19 07:30,0.033,,
2018-09-19 07:30  to 2018-09-19 07:45,0.045,,
2018-09-19 07:45  to 2018-09-19 08:00,0.057,,
2018-09-19 08:00  to 2018-09-19 08:15,0.109,,
2018-09-19 08:15  to 2018-09-19 08:30,0.106,,
2018-09-19 08:30  to 2018-09-19 08:45,0.031,,
2018-09-19 08:45  to 2018-09-19 09:00,0.000,,
2018-09-19 09:00  to 2018-09-19 09:15,0.040,,
2018-09-19 09:15  to 2018-09-19 09:30,0.064,,
2018-09-19 09:30  to 2018-09-19 09:45,0.000,,
2018-09-19 09:45  to 2018-09-19 10:00,0.000,,
2018-09-19 10:00  to 2018-09-19 10:15,0.000,,
2018-09-19 10:15  to 2018-09-19 10:30,0.000,,
2018-09-19 10:30  to 2018-09-19 10:45,0.005,,
2018-09-19 10:45  to 2018-09-19 11:00,0.019,,
2018-09-19 11:00  to 2018-09-19 11:15,0.025,,
2018-09-19 11:15  to 2018-09-19 11:30,0.048,,
2018-09-19 11:30  to 2018-09-19 11:45,0.037,,
2018-09-19 11:45  to 2018-09-19 12:00,0.039,,
2018-09-19 12:00  to 2018-09-19 12:15,0.056,,
2018-09-19 12:15  to 2018-09-19 12:30,0.050,,
2018-09-19 12:30  to 2018-09-19 12:45,0.058,,
2018-09-19 12:45  to 2018-09-19 13:00,0.146,,
2018-09-19 13:00  to 2018-09-19 13:15,0.039,,
2018-09-19 13:15  to 2018-09-19 13:30,0.034,,
2018-09-19 13:30  to 2018-09-19 13:45,0.041,,
2018-09-19 13:45  to 2018-09-19 14:00,0.045,,
2018-09-19 14:00  to 2018-09-19 14:15,0.047,,
2018-09-19 14:15  to 2018-09-19 14:30,0.001,,
2018-09-19 14:30  to 2018-09-19 14:45,0.022,,
2018-09-19 14:45  to 2018-09-19 15:00,0.103,,
2018-09-19 15:00  to 2018-09-19 15:15,0.030,,
2018-09-19 15:15  to 2018-09-19 15:30,0.024,,
2018-09-19 15:30  to 2018-09-19 15:45,0.125,,
2018-09-19 15:45  to 2018-09-19 16:00,0.000,,
2018-09-19 16:00  to 2018-09-19 16:15,0.000,,
2018-09-19 16:15  to 2018-09-19 16:30,0.132,,
2018-09-19 16:30  to 2018-09-19 16:45,0.242,,
2018-09-19 16:45  to 2018-09-19 17:00,0.235,,
2018-09-19 17:00  to 2018-09-19 17:15,0.267,,
2018-09-19 17:15  to 2018-09-19 17:30,0.158,,
2018-09-19 17:30  to 2018-09-19 17:45,0.141,,
2018-09-19 17:45  to 2018-09-19 18:00,0.091,,
2018-09-19 18:00  to 2018-09-19 18:15,0.112,,
2018-09-19 18:15  to 2018-09-19 18:30,0.094,,
2018-09-19 18:30  to 2018-09-19 18:45,0.099,,
2018-09-19 18:45  to 2018-09-19 19:00,0.127,,
2018-09-19 19:00  to 2018-09-19 19:15,0.115,,
2018-09-19 19:15  to 2018-09-19 19:30,0.104,,
2018-09-19 19:30  to 2018-09-19 19:45,0.105,,
2018-09-19 19:45  to 2018-09-19 20:00,0.112,,
2018-09-19 20:00  to 2018-09-19 20:15,0.096,,
2018-09-19 20:15  to 2018-09-19 20:30,0.088,,
2018-09-19 20:30  to 2018-09-19 20:45,0.095,,
2018-09-19 20:45  to 2018-09-19 21:00,0.187,,
2018-09-19 21:00  to 2018-09-19 21:15,0.236,,
2018-09-19 21:15  to 2018-09-19 21:30,0.090,,
2018-09-19 21:30  to 2018-09-19 21:45,0.088,,
2018-09-19 21:45  to 2018-09-19 22:00,0.092,,
2018-09-19 22:00  to 2018-09-19 22:15,0.071,,
2018-09-19 22:15  to 2018-09-19 22:30,0.070,,
2018-09-19 22:30  to 2018-09-19 22:45,0.087,,
2018-09-19 22:45  to 2018-09-19 23:00,0.088,,
2018-09-19 23:00  to 2018-09-19 23:15,0.095,,
2018-09-19 23:15  to 2018-09-19 23:30,0.095,,
2018-09-19 23:30  to 2018-09-19 23:45,0.113,,
2018-09-19 23:45  to 2018-09-20 00:00,0.102,,

========================================
Interval Blockdata for period starting:, 2018-09-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-09-20 00:00  to 2018-09-20 00:15,0.090,,
2018-09-20 00:15  to 2018-09-20 00:30,0.101,,
2018-09-20 00:30  to 2018-09-20 00:45,0.265,,
2018-09-20 00:45  to 2018-09-20 01:00,0.152,,
2018-09-20 01:00  to 2018-09-20 01:15,0.090,,
2018-09-20 01:15  to 2018-09-20 01:30,0.086,,
2018-09-20 01:30  to 2018-09-20 01:45,0.097,,
2018-09-20 01:45  to 2018-09-20 02:00,0.074,,
2018-09-20 02:00  to 2018-09-20 02:15,0.041,,
2018-09-20 02:15  to 2018-09-20 02:30,0.027,,
2018-09-20 02:30  to 2018-09-20 02:45,0.053,,
2018-09-20 02:45  to 2018-09-20 03:00,0.029,,
2018-09-20 03:00  to 2018-09-20 03:15,0.021,,
2018-09-20 03:15  to 2018-09-20 03:30,0.023,,
2018-09-20 03:30  to 2018-09-20 03:45,0.052,,
2018-09-20 03:45  to 2018-09-20 04:00,0.029,,
2018-09-20 04:00  to 2018-09-20 04:15,0.103,,
2018-09-20 04:15  to 2018-09-20 04:30,0.178,,
2018-09-20 04:30  to 2018-09-20 04:45,0.164,,
2018-09-20 04:45  to 2018-09-20 05:00,0.133,,
2018-09-20 05:00  to 2018-09-20 05:15,0.119,,
2018-09-20 05:15  to 2018-09-20 05:30,0.080,,
2018-09-20 05:30  to 2018-09-20 05:45,0.073,,
2018-09-20 05:45  to 2018-09-20 06:00,0.047,,
2018-09-20 06:00  to 2018-09-20 06:15,0.051,,
2018-09-20 06:15  to 2018-09-20 06:30,0.077,,
2018-09-20 06:30  to 2018-09-20 06:45,0.150,,
2018-09-20 06:45  to 2018-09-20 07:00,0.116,,
2018-09-20 07:00  to 2018-09-20 07:15,0.093,,
2018-09-20 07:15  to 2018-09-20 07:30,0.056,,
2018-09-20 07:30  to 2018-09-20 07:45,0.056,,
2018-09-20 07:45  to 2018-09-20 08:00,0.132,,
2018-09-20 08:00  to 2018-09-20 08:15,0.181,,
2018-09-20 08:15  to 2018-09-20 08:30,0.132,,
2018-09-20 08:30  to 2018-09-20 08:45,0.099,,
2018-09-20 08:45  to 2018-09-20 09:00,0.038,,
2018-09-20 09:00  to 2018-09-20 09:15,0.033,,
2018-09-20 09:15  to 2018-09-20 09:30,0.057,,
2018-09-20 09:30  to 2018-09-20 09:45,0.031,,
2018-09-20 09:45  to 2018-09-20 10:00,0.024,,
2018-09-20 10:00  to 2018-09-20 10:15,0.026,,
2018-09-20 10:15  to 2018-09-20 10:30,0.021,,
2018-09-20 10:30  to 2018-09-20 10:45,0.015,,
2018-09-20 10:45  to 2018-09-20 11:00,0.003,,
2018-09-20 11:00  to 2018-09-20 11:15,0.001,,
2018-09-20 11:15  to 2018-09-20 11:30,0.000,,
2018-09-20 11:30  to 2018-09-20 11:45,0.000,,
2018-09-20 11:45  to 2018-09-20 12:00,0.133,,
2018-09-20 12:00  to 2018-09-20 12:15,0.070,,
2018-09-20 12:15  to 2018-09-20 12:30,0.006,,
2018-09-20 12:30  to 2018-09-20 12:45,0.004,,
2018-09-20 12:45  to 2018-09-20 13:00,0.000,,
2018-09-20 13:00  to 2018-09-20 13:15,0.000,,
2018-09-20 13:15  to 2018-09-20 13:30,0.000,,
2018-09-20 13:30  to 2018-09-20 13:45,0.000,,
2018-09-20 13:45  to 2018-09-20 14:00,0.000,,
2018-09-20 14:00  to 2018-09-20 14:15,0.000,,
2018-09-20 14:15  to 2018-09-20 14:30,0.000,,
2018-09-20 14:30  to 2018-09-20 14:45,0.000,,
2018-09-20 14:45  to 2018-09-20 15:00,0.188,,
2018-09-20 15:00  to 2018-09-20 15:15,0.283,,
2018-09-20 15:15  to 2018-09-20 15:30,0.203,,
2018-09-20 15:30  to 2018-09-20 15:45,0.437,,
2018-09-20 15:45  to 2018-09-20 16:00,0.330,,
2018-09-20 16:00  to 2018-09-20 16:15,0.373,,
2018-09-20 16:15  to 2018-09-20 16:30,0.076,,
2018-09-20 16:30  to 2018-09-20 16:45,0.064,,
2018-09-20 16:45  to 2018-09-20 17:00,0.069,,
2018-09-20 17:00  to 2018-09-20 17:15,0.102,,
2018-09-20 17:15  to 2018-09-20 17:30,0.092,,
2018-09-20 17:30  to 2018-09-20 17:45,0.101,,
2018-09-20 17:45  to 2018-09-20 18:00,0.090,,
2018-09-20 18:00  to 2018-09-20 18:15,0.109,,
2018-09-20 18:15  to 2018-09-20 18:30,0.123,,
2018-09-20 18:30  to 2018-09-20 18:45,0.078,,
2018-09-20 18:45  to 2018-09-20 19:00,0.068,,
2018-09-20 19:00  to 2018-09-20 19:15,0.045,,
2018-09-20 19:15  to 2018-09-20 19:30,0.149,,
2018-09-20 19:30  to 2018-09-20 19:45,0.212,,
2018-09-20 19:45  to 2018-09-20 20:00,0.140,,
2018-09-20 20:00  to 2018-09-20 20:15,0.123,,
2018-09-20 20:15  to 2018-09-20 20:30,0.049,,
2018-09-20 20:30  to 2018-09-20 20:45,0.041,,
2018-09-20 20:45  to 2018-09-20 21:00,0.067,,
2018-09-20 21:00  to 2018-09-20 21:15,0.040,,
2018-09-20 21:15  to 2018-09-20 21:30,0.056,,
2018-09-20 21:30  to 2018-09-20 21:45,0.067,,
2018-09-20 21:45  to 2018-09-20 22:00,0.054,,
2018-09-20 22:00  to 2018-09-20 22:15,0.089,,
2018-09-20 22:15  to 2018-09-20 22:30,0.063,,
2018-09-20 22:30  to 2018-09-20 22:45,0.117,,
2018-09-20 22:45  to 2018-09-20 23:00,0.363,,
2018-09-20 23:00  to 2018-09-20 23:15,0.360,,
2018-09-20 23:15  to 2018-09-20 23:30,0.408,,
2018-09-20 23:30  to 2018-09-20 23:45,0.209,,
2018-09-20 23:45  to 2018-09-21 00:00,0.146,,

========================================
Interval Blockdata for period starting:, 2018-09-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2018-09-21 00:00  to 2018-09-21 00:15,0.230,,
2018-09-21 00:15  to 2018-09-21 00:30,0.076,,
2018-09-21 00:30  to 2018-09-21 00:45,0.040,,
2018-09-21 00:45  to 2018-09-21 01:00,0.065,,
2018-09-21 01:00  to 2018-09-21 01:15,0.112,,
2018-09-21 01:15  to 2018-09-21 01:30,0.159,,
2018-09-21 01:30  to 2018-09-21 01:45,0.118,,
2018-09-21 01:45  to 2018-09-21 02:00,0.036,,
2018-09-21 02:00  to 2018-09-21 02:15,0.040,,
2018-09-21 02:15  to 2018-09-21 02:30,0.064,,
2018-09-21 02:30  to 2018-09-21 02:45,0.036,,
2018-09-21 02:45  to 2018-09-21 03:00,0.047,,
2018-09-21 03:00  to 2018-09-21 03:15,0.209,,
2018-09-21 03:15  to 2018-09-21 03:30,0.172,,
2018-09-21 03:30  to 2018-09-21 03:45,0.173,,
2018-09-21 03:45  to 2018-09-21 04:00,0.189,,
2018-09-21 04:00  to 2018-09-21 04:15,0.138,,
2018-09-21 04:15  to 2018-09-21 04:30,0.134,,
2018-09-21 04:30  to 2018-09-21 04:45,0.139,,
2018-09-21 04:45  to 2018-09-21 05:00,0.056,,
2018-09-21 05:00  to 2018-09-21 05:15,0.066,,
2018-09-21 05:15  to 2018-09-21 05:30,0.078,,
2018-09-21 05:30  to 2018-09-21 05:45,0.039,,
2018-09-21 05:45  to 2018-09-21 06:00,0.118,,
2018-09-21 06:00  to 2018-09-21 06:15,0.059,,
2018-09-21 06:15  to 2018-09-21 06:30,0.074,,
2018-09-21 06:30  to 2018-09-21 06:45,0.053,,
2018-09-21 06:45  to 2018-09-21 07:00,0.038,,
2018-09-21 07:00  to 2018-09-21 07:15,0.030,,
2018-09-21 07:15  to 2018-09-21 07:30,0.148,,
2018-09-21 07:30  to 2018-09-21 07:45,0.146,,
2018-09-21 07:45  to 2018-09-21 08:00,0.121,,
2018-09-21 08:00  to 2018-09-21 08:15,0.121,,
2018-09-21 08:15  to 2018-09-21 08:30,0.044,,
2018-09-21 08:30  to 2018-09-21 08:45,0.001,,
2018-09-21 08:45  to 2018-09-21 09:00,0.022,,
2018-09-21 09:00  to 2018-09-21 09:15,0.000,,
2018-09-21 09:15  to 2018-09-21 09:30,0.000,,
2018-09-21 09:30  to 2018-09-21 09:45,0.000,,
2018-09-21 09:45  to 2018-09-21 10:00,0.000,,
2018-09-21 10:00  to 2018-09-21 10:15,0.000,,
2018-09-21 10:15  to 2018-09-21 10:30,0.000,,
