2019-04-14 16:45  to 2019-04-14 17:00,0.009,,
2019-04-14 17:00  to 2019-04-14 17:15,0.042,,
2019-04-14 17:15  to 2019-04-14 17:30,0.056,,
2019-04-14 17:30  to 2019-04-14 17:45,0.079,,
2019-04-14 17:45  to 2019-04-14 18:00,0.162,,
2019-04-14 18:00  to 2019-04-14 18:15,0.137,,
2019-04-14 18:15  to 2019-04-14 18:30,0.079,,
2019-04-14 18:30  to 2019-04-14 18:45,0.098,,
2019-04-14 18:45  to 2019-04-14 19:00,0.142,,
2019-04-14 19:00  to 2019-04-14 19:15,0.082,,
2019-04-14 19:15  to 2019-04-14 19:30,0.280,,
2019-04-14 19:30  to 2019-04-14 19:45,0.145,,
2019-04-14 19:45  to 2019-04-14 20:00,0.167,,
2019-04-14 20:00  to 2019-04-14 20:15,0.148,,
2019-04-14 20:15  to 2019-04-14 20:30,0.062,,
2019-04-14 20:30  to 2019-04-14 20:45,0.140,,
2019-04-14 20:45  to 2019-04-14 21:00,0.127,,
2019-04-14 21:00  to 2019-04-14 21:15,0.049,,
2019-04-14 21:15  to 2019-04-14 21:30,0.141,,
2019-04-14 21:30  to 2019-04-14 21:45,0.129,,
2019-04-14 21:45  to 2019-04-14 22:00,0.085,,
2019-04-14 22:00  to 2019-04-14 22:15,0.138,,
2019-04-14 22:15  to 2019-04-14 22:30,0.077,,
2019-04-14 22:30  to 2019-04-14 22:45,0.197,,
2019-04-14 22:45  to 2019-04-14 23:00,0.110,,
2019-04-14 23:00  to 2019-04-14 23:15,0.153,,
2019-04-14 23:15  to 2019-04-14 23:30,0.157,,
2019-04-14 23:30  to 2019-04-14 23:45,0.123,,
2019-04-14 23:45  to 2019-04-15 00:00,0.174,,

========================================
Interval Blockdata for period starting:, 2019-04-15 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-15 00:00  to 2019-04-15 00:15,0.106,,
2019-04-15 00:15  to 2019-04-15 00:30,0.104,,
2019-04-15 00:30  to 2019-04-15 00:45,0.132,,
2019-04-15 00:45  to 2019-04-15 01:00,0.156,,
2019-04-15 01:00  to 2019-04-15 01:15,0.132,,
2019-04-15 01:15  to 2019-04-15 01:30,0.136,,
2019-04-15 01:30  to 2019-04-15 01:45,0.104,,
2019-04-15 01:45  to 2019-04-15 02:00,0.221,,
2019-04-15 02:00  to 2019-04-15 02:15,0.083,,
2019-04-15 02:15  to 2019-04-15 02:30,0.056,,
2019-04-15 02:30  to 2019-04-15 02:45,0.155,,
2019-04-15 02:45  to 2019-04-15 03:00,0.157,,
2019-04-15 03:00  to 2019-04-15 03:15,0.119,,
2019-04-15 03:15  to 2019-04-15 03:30,0.205,,
2019-04-15 03:30  to 2019-04-15 03:45,0.190,,
2019-04-15 03:45  to 2019-04-15 04:00,0.059,,
2019-04-15 04:00  to 2019-04-15 04:15,0.138,,
2019-04-15 04:15  to 2019-04-15 04:30,0.163,,
2019-04-15 04:30  to 2019-04-15 04:45,0.132,,
2019-04-15 04:45  to 2019-04-15 05:00,0.125,,
2019-04-15 05:00  to 2019-04-15 05:15,0.300,,
2019-04-15 05:15  to 2019-04-15 05:30,0.321,,
2019-04-15 05:30  to 2019-04-15 05:45,0.228,,
2019-04-15 05:45  to 2019-04-15 06:00,0.049,,
2019-04-15 06:00  to 2019-04-15 06:15,0.135,,
2019-04-15 06:15  to 2019-04-15 06:30,0.156,,
2019-04-15 06:30  to 2019-04-15 06:45,0.078,,
2019-04-15 06:45  to 2019-04-15 07:00,0.020,,
2019-04-15 07:00  to 2019-04-15 07:15,0.021,,
2019-04-15 07:15  to 2019-04-15 07:30,0.029,,
2019-04-15 07:30  to 2019-04-15 07:45,0.000,,
2019-04-15 07:45  to 2019-04-15 08:00,0.000,,
2019-04-15 08:00  to 2019-04-15 08:15,0.000,,
2019-04-15 08:15  to 2019-04-15 08:30,0.000,,
2019-04-15 08:30  to 2019-04-15 08:45,0.000,,
2019-04-15 08:45  to 2019-04-15 09:00,0.000,,
2019-04-15 09:00  to 2019-04-15 09:15,0.000,,
2019-04-15 09:15  to 2019-04-15 09:30,0.000,,
2019-04-15 09:30  to 2019-04-15 09:45,0.000,,
2019-04-15 09:45  to 2019-04-15 10:00,0.000,,
2019-04-15 10:00  to 2019-04-15 10:15,0.000,,
2019-04-15 10:15  to 2019-04-15 10:30,0.000,,
2019-04-15 10:30  to 2019-04-15 10:45,0.000,,
2019-04-15 10:45  to 2019-04-15 11:00,0.000,,
2019-04-15 11:00  to 2019-04-15 11:15,0.023,,
2019-04-15 11:15  to 2019-04-15 11:30,0.000,,
2019-04-15 11:30  to 2019-04-15 11:45,0.000,,
2019-04-15 11:45  to 2019-04-15 12:00,0.000,,
2019-04-15 12:00  to 2019-04-15 12:15,0.000,,
2019-04-15 12:15  to 2019-04-15 12:30,0.000,,
2019-04-15 12:30  to 2019-04-15 12:45,0.000,,
2019-04-15 12:45  to 2019-04-15 13:00,0.000,,
2019-04-15 13:00  to 2019-04-15 13:15,0.000,,
2019-04-15 13:15  to 2019-04-15 13:30,0.000,,
2019-04-15 13:30  to 2019-04-15 13:45,0.001,,
2019-04-15 13:45  to 2019-04-15 14:00,0.003,,
2019-04-15 14:00  to 2019-04-15 14:15,0.000,,
2019-04-15 14:15  to 2019-04-15 14:30,0.000,,
2019-04-15 14:30  to 2019-04-15 14:45,0.000,,
2019-04-15 14:45  to 2019-04-15 15:00,0.000,,
2019-04-15 15:00  to 2019-04-15 15:15,0.000,,
2019-04-15 15:15  to 2019-04-15 15:30,0.000,,
2019-04-15 15:30  to 2019-04-15 15:45,0.000,,
2019-04-15 15:45  to 2019-04-15 16:00,0.078,,
2019-04-15 16:00  to 2019-04-15 16:15,0.116,,
2019-04-15 16:15  to 2019-04-15 16:30,0.002,,
2019-04-15 16:30  to 2019-04-15 16:45,0.050,,
2019-04-15 16:45  to 2019-04-15 17:00,0.000,,
2019-04-15 17:00  to 2019-04-15 17:15,0.025,,
2019-04-15 17:15  to 2019-04-15 17:30,0.117,,
2019-04-15 17:30  to 2019-04-15 17:45,0.011,,
2019-04-15 17:45  to 2019-04-15 18:00,0.079,,
2019-04-15 18:00  to 2019-04-15 18:15,0.133,,
2019-04-15 18:15  to 2019-04-15 18:30,0.113,,
2019-04-15 18:30  to 2019-04-15 18:45,0.135,,
2019-04-15 18:45  to 2019-04-15 19:00,0.135,,
2019-04-15 19:00  to 2019-04-15 19:15,0.180,,
2019-04-15 19:15  to 2019-04-15 19:30,0.054,,
2019-04-15 19:30  to 2019-04-15 19:45,0.068,,
2019-04-15 19:45  to 2019-04-15 20:00,0.044,,
2019-04-15 20:00  to 2019-04-15 20:15,0.044,,
2019-04-15 20:15  to 2019-04-15 20:30,0.049,,
2019-04-15 20:30  to 2019-04-15 20:45,0.085,,
2019-04-15 20:45  to 2019-04-15 21:00,0.065,,
2019-04-15 21:00  to 2019-04-15 21:15,0.057,,
2019-04-15 21:15  to 2019-04-15 21:30,0.062,,
2019-04-15 21:30  to 2019-04-15 21:45,0.178,,
2019-04-15 21:45  to 2019-04-15 22:00,0.460,,
2019-04-15 22:00  to 2019-04-15 22:15,0.455,,
2019-04-15 22:15  to 2019-04-15 22:30,0.300,,
2019-04-15 22:30  to 2019-04-15 22:45,0.460,,
2019-04-15 22:45  to 2019-04-15 23:00,0.272,,
2019-04-15 23:00  to 2019-04-15 23:15,0.125,,
2019-04-15 23:15  to 2019-04-15 23:30,0.136,,
2019-04-15 23:30  to 2019-04-15 23:45,0.148,,
2019-04-15 23:45  to 2019-04-16 00:00,0.100,,

========================================
Interval Blockdata for period starting:, 2019-04-16 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-16 00:00  to 2019-04-16 00:15,0.035,,
2019-04-16 00:15  to 2019-04-16 00:30,0.036,,
2019-04-16 00:30  to 2019-04-16 00:45,0.048,,
2019-04-16 00:45  to 2019-04-16 01:00,0.045,,
2019-04-16 01:00  to 2019-04-16 01:15,0.061,,
2019-04-16 01:15  to 2019-04-16 01:30,0.070,,
2019-04-16 01:30  to 2019-04-16 01:45,0.056,,
2019-04-16 01:45  to 2019-04-16 02:00,0.056,,
2019-04-16 02:00  to 2019-04-16 02:15,0.055,,
2019-04-16 02:15  to 2019-04-16 02:30,0.057,,
2019-04-16 02:30  to 2019-04-16 02:45,0.037,,
2019-04-16 02:45  to 2019-04-16 03:00,0.051,,
2019-04-16 03:00  to 2019-04-16 03:15,0.040,,
2019-04-16 03:15  to 2019-04-16 03:30,0.033,,
2019-04-16 03:30  to 2019-04-16 03:45,0.030,,
2019-04-16 03:45  to 2019-04-16 04:00,0.032,,
2019-04-16 04:00  to 2019-04-16 04:15,0.054,,
2019-04-16 04:15  to 2019-04-16 04:30,0.036,,
2019-04-16 04:30  to 2019-04-16 04:45,0.049,,
2019-04-16 04:45  to 2019-04-16 05:00,0.041,,
2019-04-16 05:00  to 2019-04-16 05:15,0.034,,
2019-04-16 05:15  to 2019-04-16 05:30,0.144,,
2019-04-16 05:30  to 2019-04-16 05:45,0.073,,
2019-04-16 05:45  to 2019-04-16 06:00,0.109,,
2019-04-16 06:00  to 2019-04-16 06:15,0.144,,
2019-04-16 06:15  to 2019-04-16 06:30,0.303,,
2019-04-16 06:30  to 2019-04-16 06:45,0.187,,
2019-04-16 06:45  to 2019-04-16 07:00,0.113,,
2019-04-16 07:00  to 2019-04-16 07:15,0.142,,
2019-04-16 07:15  to 2019-04-16 07:30,0.133,,
2019-04-16 07:30  to 2019-04-16 07:45,0.057,,
2019-04-16 07:45  to 2019-04-16 08:00,0.008,,
2019-04-16 08:00  to 2019-04-16 08:15,0.000,,
2019-04-16 08:15  to 2019-04-16 08:30,0.000,,
2019-04-16 08:30  to 2019-04-16 08:45,0.000,,
2019-04-16 08:45  to 2019-04-16 09:00,0.000,,
2019-04-16 09:00  to 2019-04-16 09:15,0.000,,
2019-04-16 09:15  to 2019-04-16 09:30,0.000,,
2019-04-16 09:30  to 2019-04-16 09:45,0.000,,
2019-04-16 09:45  to 2019-04-16 10:00,0.000,,
2019-04-16 10:00  to 2019-04-16 10:15,0.034,,
2019-04-16 10:15  to 2019-04-16 10:30,0.000,,
2019-04-16 10:30  to 2019-04-16 10:45,0.000,,
2019-04-16 10:45  to 2019-04-16 11:00,0.000,,
2019-04-16 11:00  to 2019-04-16 11:15,0.000,,
2019-04-16 11:15  to 2019-04-16 11:30,0.030,,
2019-04-16 11:30  to 2019-04-16 11:45,0.023,,
2019-04-16 11:45  to 2019-04-16 12:00,0.000,,
2019-04-16 12:00  to 2019-04-16 12:15,0.000,,
2019-04-16 12:15  to 2019-04-16 12:30,0.000,,
2019-04-16 12:30  to 2019-04-16 12:45,0.000,,
2019-04-16 12:45  to 2019-04-16 13:00,0.000,,
2019-04-16 13:00  to 2019-04-16 13:15,0.000,,
2019-04-16 13:15  to 2019-04-16 13:30,0.000,,
2019-04-16 13:30  to 2019-04-16 13:45,0.000,,
2019-04-16 13:45  to 2019-04-16 14:00,0.000,,
2019-04-16 14:00  to 2019-04-16 14:15,0.000,,
2019-04-16 14:15  to 2019-04-16 14:30,0.000,,
2019-04-16 14:30  to 2019-04-16 14:45,0.000,,
2019-04-16 14:45  to 2019-04-16 15:00,0.000,,
2019-04-16 15:00  to 2019-04-16 15:15,0.000,,
2019-04-16 15:15  to 2019-04-16 15:30,0.000,,
2019-04-16 15:30  to 2019-04-16 15:45,0.000,,
2019-04-16 15:45  to 2019-04-16 16:00,0.001,,
2019-04-16 16:00  to 2019-04-16 16:15,0.000,,
2019-04-16 16:15  to 2019-04-16 16:30,0.189,,
2019-04-16 16:30  to 2019-04-16 16:45,0.097,,
2019-04-16 16:45  to 2019-04-16 17:00,0.075,,
2019-04-16 17:00  to 2019-04-16 17:15,0.000,,
2019-04-16 17:15  to 2019-04-16 17:30,0.093,,
2019-04-16 17:30  to 2019-04-16 17:45,0.117,,
2019-04-16 17:45  to 2019-04-16 18:00,0.145,,
2019-04-16 18:00  to 2019-04-16 18:15,0.173,,
2019-04-16 18:15  to 2019-04-16 18:30,0.071,,
2019-04-16 18:30  to 2019-04-16 18:45,0.021,,
2019-04-16 18:45  to 2019-04-16 19:00,0.110,,
2019-04-16 19:00  to 2019-04-16 19:15,0.080,,
2019-04-16 19:15  to 2019-04-16 19:30,0.060,,
2019-04-16 19:30  to 2019-04-16 19:45,0.090,,
2019-04-16 19:45  to 2019-04-16 20:00,0.191,,
2019-04-16 20:00  to 2019-04-16 20:15,0.157,,
2019-04-16 20:15  to 2019-04-16 20:30,0.152,,
2019-04-16 20:30  to 2019-04-16 20:45,0.163,,
2019-04-16 20:45  to 2019-04-16 21:00,0.090,,
2019-04-16 21:00  to 2019-04-16 21:15,0.044,,
2019-04-16 21:15  to 2019-04-16 21:30,0.062,,
2019-04-16 21:30  to 2019-04-16 21:45,0.040,,
2019-04-16 21:45  to 2019-04-16 22:00,0.033,,
2019-04-16 22:00  to 2019-04-16 22:15,0.033,,
2019-04-16 22:15  to 2019-04-16 22:30,0.057,,
2019-04-16 22:30  to 2019-04-16 22:45,0.037,,
2019-04-16 22:45  to 2019-04-16 23:00,0.031,,
2019-04-16 23:00  to 2019-04-16 23:15,0.035,,
2019-04-16 23:15  to 2019-04-16 23:30,0.075,,
2019-04-16 23:30  to 2019-04-16 23:45,0.068,,
2019-04-16 23:45  to 2019-04-17 00:00,0.054,,

========================================
Interval Blockdata for period starting:, 2019-04-17 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-17 00:00  to 2019-04-17 00:15,0.053,,
2019-04-17 00:15  to 2019-04-17 00:30,0.053,,
2019-04-17 00:30  to 2019-04-17 00:45,0.060,,
2019-04-17 00:45  to 2019-04-17 01:00,0.032,,
2019-04-17 01:00  to 2019-04-17 01:15,0.033,,
2019-04-17 01:15  to 2019-04-17 01:30,0.033,,
2019-04-17 01:30  to 2019-04-17 01:45,0.043,,
2019-04-17 01:45  to 2019-04-17 02:00,0.052,,
2019-04-17 02:00  to 2019-04-17 02:15,0.033,,
2019-04-17 02:15  to 2019-04-17 02:30,0.033,,
2019-04-17 02:30  to 2019-04-17 02:45,0.032,,
2019-04-17 02:45  to 2019-04-17 03:00,0.050,,
2019-04-17 03:00  to 2019-04-17 03:15,0.047,,
2019-04-17 03:15  to 2019-04-17 03:30,0.031,,
2019-04-17 03:30  to 2019-04-17 03:45,0.041,,
2019-04-17 03:45  to 2019-04-17 04:00,0.106,,
2019-04-17 04:00  to 2019-04-17 04:15,0.170,,
2019-04-17 04:15  to 2019-04-17 04:30,0.155,,
2019-04-17 04:30  to 2019-04-17 04:45,0.128,,
2019-04-17 04:45  to 2019-04-17 05:00,0.047,,
2019-04-17 05:00  to 2019-04-17 05:15,0.033,,
2019-04-17 05:15  to 2019-04-17 05:30,0.035,,
2019-04-17 05:30  to 2019-04-17 05:45,0.043,,
2019-04-17 05:45  to 2019-04-17 06:00,0.059,,
2019-04-17 06:00  to 2019-04-17 06:15,0.033,,
2019-04-17 06:15  to 2019-04-17 06:30,0.026,,
2019-04-17 06:30  to 2019-04-17 06:45,0.220,,
2019-04-17 06:45  to 2019-04-17 07:00,0.200,,
2019-04-17 07:00  to 2019-04-17 07:15,0.028,,
2019-04-17 07:15  to 2019-04-17 07:30,0.040,,
2019-04-17 07:30  to 2019-04-17 07:45,0.020,,
2019-04-17 07:45  to 2019-04-17 08:00,0.004,,
2019-04-17 08:00  to 2019-04-17 08:15,0.022,,
2019-04-17 08:15  to 2019-04-17 08:30,0.034,,
2019-04-17 08:30  to 2019-04-17 08:45,0.048,,
2019-04-17 08:45  to 2019-04-17 09:00,0.057,,
2019-04-17 09:00  to 2019-04-17 09:15,0.026,,
2019-04-17 09:15  to 2019-04-17 09:30,0.000,,
2019-04-17 09:30  to 2019-04-17 09:45,0.000,,
2019-04-17 09:45  to 2019-04-17 10:00,0.000,,
2019-04-17 10:00  to 2019-04-17 10:15,0.000,,
2019-04-17 10:15  to 2019-04-17 10:30,0.000,,
2019-04-17 10:30  to 2019-04-17 10:45,0.000,,
2019-04-17 10:45  to 2019-04-17 11:00,0.000,,
2019-04-17 11:00  to 2019-04-17 11:15,0.000,,
2019-04-17 11:15  to 2019-04-17 11:30,0.000,,
2019-04-17 11:30  to 2019-04-17 11:45,0.000,,
2019-04-17 11:45  to 2019-04-17 12:00,0.000,,
2019-04-17 12:00  to 2019-04-17 12:15,0.000,,
2019-04-17 12:15  to 2019-04-17 12:30,0.000,,
2019-04-17 12:30  to 2019-04-17 12:45,0.000,,
2019-04-17 12:45  to 2019-04-17 13:00,0.012,,
2019-04-17 13:00  to 2019-04-17 13:15,0.011,,
2019-04-17 13:15  to 2019-04-17 13:30,0.000,,
2019-04-17 13:30  to 2019-04-17 13:45,0.000,,
2019-04-17 13:45  to 2019-04-17 14:00,0.004,,
2019-04-17 14:00  to 2019-04-17 14:15,0.045,,
2019-04-17 14:15  to 2019-04-17 14:30,0.104,,
2019-04-17 14:30  to 2019-04-17 14:45,0.030,,
2019-04-17 14:45  to 2019-04-17 15:00,0.000,,
2019-04-17 15:00  to 2019-04-17 15:15,0.000,,
2019-04-17 15:15  to 2019-04-17 15:30,0.000,,
2019-04-17 15:30  to 2019-04-17 15:45,0.020,,
2019-04-17 15:45  to 2019-04-17 16:00,0.049,,
2019-04-17 16:00  to 2019-04-17 16:15,0.022,,
2019-04-17 16:15  to 2019-04-17 16:30,0.025,,
2019-04-17 16:30  to 2019-04-17 16:45,0.071,,
2019-04-17 16:45  to 2019-04-17 17:00,0.109,,
2019-04-17 17:00  to 2019-04-17 17:15,0.463,,
2019-04-17 17:15  to 2019-04-17 17:30,0.313,,
2019-04-17 17:30  to 2019-04-17 17:45,0.071,,
2019-04-17 17:45  to 2019-04-17 18:00,0.072,,
2019-04-17 18:00  to 2019-04-17 18:15,0.115,,
2019-04-17 18:15  to 2019-04-17 18:30,0.143,,
2019-04-17 18:30  to 2019-04-17 18:45,0.190,,
2019-04-17 18:45  to 2019-04-17 19:00,0.213,,
2019-04-17 19:00  to 2019-04-17 19:15,0.154,,
2019-04-17 19:15  to 2019-04-17 19:30,0.101,,
2019-04-17 19:30  to 2019-04-17 19:45,0.086,,
2019-04-17 19:45  to 2019-04-17 20:00,0.060,,
2019-04-17 20:00  to 2019-04-17 20:15,0.061,,
2019-04-17 20:15  to 2019-04-17 20:30,0.084,,
2019-04-17 20:30  to 2019-04-17 20:45,0.059,,
2019-04-17 20:45  to 2019-04-17 21:00,0.084,,
2019-04-17 21:00  to 2019-04-17 21:15,0.395,,
2019-04-17 21:15  to 2019-04-17 21:30,0.417,,
2019-04-17 21:30  to 2019-04-17 21:45,0.315,,
2019-04-17 21:45  to 2019-04-17 22:00,0.449,,
2019-04-17 22:00  to 2019-04-17 22:15,0.238,,
2019-04-17 22:15  to 2019-04-17 22:30,0.179,,
2019-04-17 22:30  to 2019-04-17 22:45,0.152,,
2019-04-17 22:45  to 2019-04-17 23:00,0.119,,
2019-04-17 23:00  to 2019-04-17 23:15,0.061,,
2019-04-17 23:15  to 2019-04-17 23:30,0.078,,
2019-04-17 23:30  to 2019-04-17 23:45,0.054,,
2019-04-17 23:45  to 2019-04-18 00:00,0.054,,

========================================
Interval Blockdata for period starting:, 2019-04-18 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-18 00:00  to 2019-04-18 00:15,0.054,,
2019-04-18 00:15  to 2019-04-18 00:30,0.068,,
2019-04-18 00:30  to 2019-04-18 00:45,0.071,,
2019-04-18 00:45  to 2019-04-18 01:00,0.053,,
2019-04-18 01:00  to 2019-04-18 01:15,0.052,,
2019-04-18 01:15  to 2019-04-18 01:30,0.053,,
2019-04-18 01:30  to 2019-04-18 01:45,0.090,,
2019-04-18 01:45  to 2019-04-18 02:00,0.078,,
2019-04-18 02:00  to 2019-04-18 02:15,0.085,,
2019-04-18 02:15  to 2019-04-18 02:30,0.081,,
2019-04-18 02:30  to 2019-04-18 02:45,0.070,,
2019-04-18 02:45  to 2019-04-18 03:00,0.056,,
2019-04-18 03:00  to 2019-04-18 03:15,0.050,,
2019-04-18 03:15  to 2019-04-18 03:30,0.076,,
2019-04-18 03:30  to 2019-04-18 03:45,0.050,,
2019-04-18 03:45  to 2019-04-18 04:00,0.047,,
2019-04-18 04:00  to 2019-04-18 04:15,0.049,,
2019-04-18 04:15  to 2019-04-18 04:30,0.050,,
2019-04-18 04:30  to 2019-04-18 04:45,0.077,,
2019-04-18 04:45  to 2019-04-18 05:00,0.155,,
2019-04-18 05:00  to 2019-04-18 05:15,0.105,,
2019-04-18 05:15  to 2019-04-18 05:30,0.094,,
2019-04-18 05:30  to 2019-04-18 05:45,0.118,,
2019-04-18 05:45  to 2019-04-18 06:00,0.064,,
2019-04-18 06:00  to 2019-04-18 06:15,0.096,,
2019-04-18 06:15  to 2019-04-18 06:30,0.094,,
2019-04-18 06:30  to 2019-04-18 06:45,0.147,,
2019-04-18 06:45  to 2019-04-18 07:00,0.152,,
2019-04-18 07:00  to 2019-04-18 07:15,0.147,,
2019-04-18 07:15  to 2019-04-18 07:30,0.010,,
2019-04-18 07:30  to 2019-04-18 07:45,0.056,,
2019-04-18 07:45  to 2019-04-18 08:00,0.136,,
2019-04-18 08:00  to 2019-04-18 08:15,0.104,,
2019-04-18 08:15  to 2019-04-18 08:30,0.088,,
2019-04-18 08:30  to 2019-04-18 08:45,0.051,,
2019-04-18 08:45  to 2019-04-18 09:00,0.066,,
2019-04-18 09:00  to 2019-04-18 09:15,0.032,,
2019-04-18 09:15  to 2019-04-18 09:30,0.000,,
2019-04-18 09:30  to 2019-04-18 09:45,0.000,,
2019-04-18 09:45  to 2019-04-18 10:00,0.000,,
2019-04-18 10:00  to 2019-04-18 10:15,0.013,,
2019-04-18 10:15  to 2019-04-18 10:30,0.000,,
2019-04-18 10:30  to 2019-04-18 10:45,0.066,,
2019-04-18 10:45  to 2019-04-18 11:00,0.108,,
2019-04-18 11:00  to 2019-04-18 11:15,0.021,,
2019-04-18 11:15  to 2019-04-18 11:30,0.109,,
2019-04-18 11:30  to 2019-04-18 11:45,0.037,,
2019-04-18 11:45  to 2019-04-18 12:00,0.000,,
2019-04-18 12:00  to 2019-04-18 12:15,0.000,,
2019-04-18 12:15  to 2019-04-18 12:30,0.000,,
2019-04-18 12:30  to 2019-04-18 12:45,0.000,,
2019-04-18 12:45  to 2019-04-18 13:00,0.000,,
2019-04-18 13:00  to 2019-04-18 13:15,0.005,,
2019-04-18 13:15  to 2019-04-18 13:30,0.001,,
2019-04-18 13:30  to 2019-04-18 13:45,0.002,,
2019-04-18 13:45  to 2019-04-18 14:00,0.001,,
2019-04-18 14:00  to 2019-04-18 14:15,0.022,,
2019-04-18 14:15  to 2019-04-18 14:30,0.001,,
2019-04-18 14:30  to 2019-04-18 14:45,0.000,,
2019-04-18 14:45  to 2019-04-18 15:00,0.000,,
2019-04-18 15:00  to 2019-04-18 15:15,0.034,,
2019-04-18 15:15  to 2019-04-18 15:30,0.091,,
2019-04-18 15:30  to 2019-04-18 15:45,0.152,,
2019-04-18 15:45  to 2019-04-18 16:00,0.285,,
2019-04-18 16:00  to 2019-04-18 16:15,0.141,,
2019-04-18 16:15  to 2019-04-18 16:30,0.209,,
2019-04-18 16:30  to 2019-04-18 16:45,0.018,,
2019-04-18 16:45  to 2019-04-18 17:00,0.034,,
2019-04-18 17:00  to 2019-04-18 17:15,0.086,,
2019-04-18 17:15  to 2019-04-18 17:30,0.131,,
2019-04-18 17:30  to 2019-04-18 17:45,0.047,,
2019-04-18 17:45  to 2019-04-18 18:00,0.022,,
2019-04-18 18:00  to 2019-04-18 18:15,0.035,,
2019-04-18 18:15  to 2019-04-18 18:30,0.045,,
2019-04-18 18:30  to 2019-04-18 18:45,0.034,,
2019-04-18 18:45  to 2019-04-18 19:00,0.056,,
2019-04-18 19:00  to 2019-04-18 19:15,0.056,,
2019-04-18 19:15  to 2019-04-18 19:30,0.061,,
2019-04-18 19:30  to 2019-04-18 19:45,0.062,,
2019-04-18 19:45  to 2019-04-18 20:00,0.105,,
2019-04-18 20:00  to 2019-04-18 20:15,0.079,,
2019-04-18 20:15  to 2019-04-18 20:30,0.057,,
2019-04-18 20:30  to 2019-04-18 20:45,0.042,,
2019-04-18 20:45  to 2019-04-18 21:00,0.048,,
2019-04-18 21:00  to 2019-04-18 21:15,0.061,,
2019-04-18 21:15  to 2019-04-18 21:30,0.077,,
2019-04-18 21:30  to 2019-04-18 21:45,0.352,,
2019-04-18 21:45  to 2019-04-18 22:00,0.459,,
2019-04-18 22:00  to 2019-04-18 22:15,0.319,,
2019-04-18 22:15  to 2019-04-18 22:30,0.539,,
2019-04-18 22:30  to 2019-04-18 22:45,0.331,,
2019-04-18 22:45  to 2019-04-18 23:00,0.160,,
2019-04-18 23:00  to 2019-04-18 23:15,0.101,,
2019-04-18 23:15  to 2019-04-18 23:30,0.038,,
2019-04-18 23:30  to 2019-04-18 23:45,0.079,,
2019-04-18 23:45  to 2019-04-19 00:00,0.062,,

========================================
Interval Blockdata for period starting:, 2019-04-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWH),,

   -->
   
   2019-04-19 00:00  to 2019-04-19 00:15,0.059,,
2019-04-19 00:15  to 2019-04-19 00:30,0.058,,
2019-04-19 00:30  to 2019-04-19 00:45,0.083,,
2019-04-19 00:45  to 2019-04-19 01:00,0.045,,
2019-04-19 01:00  to 2019-04-19 01:15,0.037,,
2019-04-19 01:15  to 2019-04-19 01:30,0.044,,
2019-04-19 01:30  to 2019-04-19 01:45,0.064,,
2019-04-19 01:45  to 2019-04-19 02:00,0.037,,
2019-04-19 02:00  to 2019-04-19 02:15,0.038,,
2019-04-19 02:15  to 2019-04-19 02:30,0.037,,
2019-04-19 02:30  to 2019-04-19 02:45,0.058,,
2019-04-19 02:45  to 2019-04-19 03:00,0.041,,
2019-04-19 03:00  to 2019-04-19 03:15,0.038,,
2019-04-19 03:15  to 2019-04-19 03:30,0.036,,
2019-04-19 03:30  to 2019-04-19 03:45,0.047,,
2019-04-19 03:45  to 2019-04-19 04:00,0.046,,
2019-04-19 04:00  to 2019-04-19 04:15,0.074,,
2019-04-19 04:15  to 2019-04-19 04:30,0.069,,
2019-04-19 04:30  to 2019-04-19 04:45,0.058,,
2019-04-19 04:45  to 2019-04-19 05:00,0.058,,
2019-04-19 05:00  to 2019-04-19 05:15,0.058,,
2019-04-19 05:15  to 2019-04-19 05:30,0.169,,
2019-04-19 05:30  to 2019-04-19 05:45,0.080,,
2019-04-19 05:45  to 2019-04-19 06:00,0.114,,
2019-04-19 06:00  to 2019-04-19 06:15,0.033,,
2019-04-19 06:15  to 2019-04-19 06:30,0.112,,
2019-04-19 06:30  to 2019-04-19 06:45,0.191,,
2019-04-19 06:45  to 2019-04-19 07:00,0.128,,
2019-04-19 07:00  to 2019-04-19 07:15,0.030,,
2019-04-19 07:15  to 2019-04-19 07:30,0.000,,
2019-04-19 07:30  to 2019-04-19 07:45,0.000,,
2019-04-19 07:45  to 2019-04-19 08:00,0.000,,
2019-04-19 08:00  to 2019-04-19 08:15,0.000,,
2019-04-19 08:15  to 2019-04-19 08:30,0.000,,
2019-04-19 08:30  to 2019-04-19 08:45,0.000,,
2019-04-19 08:45  to 2019-04-19 09:00,0.000,,
2019-04-19 09:00  to 2019-04-19 09:15,0.000,,
2019-04-19 09:15  to 2019-04-19 09:30,0.000,,
2019-04-19 09:30  to 2019-04-19 09:45,0.000,,
2019-04-19 09:45  to 2019-04-19 10:00,0.000,,
2019-04-19 10:00  to 2019-04-19 10:15,0.000,,
2019-04-19 10:15  to 2019-04-19 10:30,0.000,,
