DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/11/2017,2216,17/FA,1,Rock Island,IL,F,18,,18,3.104,SWIMMING,,,
8/11/2017,2218,17/FA,1,Dubuque,IA,M,29,,29,4,,,,Roman Catholic
8/11/2017,2225,17/FA,0,Peosta,IA,M,29,,29,3.84,,,,Roman Catholic
8/11/2017,2226,17/FA,0,Spring Green,WI,F,26,,26,3.5,SOCCER,CROSS COUNTRY,CHEERLEADING,Roman Catholic
8/11/2017,2230,17/FA,1,Chicago,IL,M,23,,23,3.54,FOOTBALL,,,Roman Catholic
8/11/2017,2231,17/FA,0,Cedar Rapids,IA,M,20,,20,3.5,BASEBALL,TRACK,BASKETBALL,Roman Catholic
8/11/2017,2239,17/FA,0,Grafton,WI,M,26,,26,3.62,BASKETBALL,,,Christian
8/11/2017,2240,17/FA,0,Naperville,IL,M,23,,23,2.52,BASKETBALL,,,Christian
8/11/2017,2243,17/FA,0,Tucson,AZ,M,,,,,BASKETBALL,,,Christian
8/11/2017,2246,17/FA,0,Northlake,IL,M,18,,18,2.326,,,,Methodist
8/11/2017,2248,17/FA,0,Orland Park,IL,M,26,,26,3.75,SWIMMING,,,Roman Catholic
8/11/2017,2253,17/FA,0,Onitsha,,M,,,,,VOLLEYBALL,,,Roman Catholic
8/11/2017,2254,17/FA,1,Calmar,IA,F,20,,20,3.846,CROSS COUNTRY,,,Roman Catholic
8/11/2017,2255,17/FA,1,De Pere,WI,M,23,,23,2.84,,,,Roman Catholic
8/11/2017,2256,17/FA,0,Cambridge,IL,M,15,,15,2.33,BASKETBALL,,,Other
8/11/2017,2260,17/FA,1,Mchenry,IL,F,23,,23,3.333,CHEERLEADER,,,Christian
8/11/2017,2263,17/FA,1,Bogota,,F,,,,,TENNIS,,,
8/11/2017,2264,17/FA,0,Chesterfield,MO,M,,,,,,,,Roman Catholic
8/11/2017,2266,17/FA,0,Wheaton,IL,F,27,,27,3.19,SOFTBALL,,,Roman Catholic
8/11/2017,2275,17/FA,0,Brooklyn Park,MN,F,19,,19,3.59,LACROSSE,,,
8/11/2017,2278,17/FA,0,Campbell,CA,M,18,,18,3.29,BASKETBALL,,,Christian
8/11/2017,2283,17/FA,0,East Dubuque,IL,M,33,,33,3.76,,,,
8/11/2017,2291,17/FA,1,Sterling,IL,M,23,,23,3.208,BASKETBALL,,,
8/11/2017,2296,17/FA,1,Solon,IA,M,20,,20,2.17,FOOTBALL,,,Christian
8/11/2017,2303,17/FA,0,Monticello,IA,M,20,,20,3.17,BASKETBALL,TRACK,,Roman Catholic
8/11/2017,2307,17/FA,1,Rochester,MN,M,25,,25,3.34,TRACK,SOCCER,,Roman Catholic
8/11/2017,2310,17/FA,0,Bettendorf,IA,F,24,,24,4,CROSS COUNTRY,SOCCER,,Roman Catholic
8/11/2017,2311,17/FA,0,Rockford,IL,M,22,,22,,BASEBALL,FOOTBALL,,
8/11/2017,2312,17/FA,1,Dubuque,IA,F,24,,24,3.966,,,,Roman Catholic
8/11/2017,2319,17/FA,0,Morrison,IL,M,18,,18,2.51,FOOTBALL,,,Christian
8/11/2017,2325,17/FA,0,Dubuque,IA,M,,,,,FOOTBALL,,,Christian
8/11/2017,2328,17/FA,0,Batavia,IL,M,22,,22,3.63,CROSS COUNTRY,BASEBALL,,Roman Catholic
8/11/2017,2334,17/FA,0,Mokena,IL,M,21,,21,3.25,VOLLEYBALL,,,Lutheran
8/11/2017,2336,17/FA,1,Harvard,IL,F,21,,21,2.973,SOFTBALL,CHEERLEADING,,Roman Catholic
8/11/2017,2340,17/FA,0,Rock Island,IL,F,19,,19,3.83,,,,
8/11/2017,2341,17/FA,0,Braidwood,IL,M,,,,,BASKETBALL,,,Christian
8/11/2017,2343,17/FA,0,Galesburg,IL,M,,,,,FOOTBALL,TRACK,,Roman Catholic
8/11/2017,2345,17/FA,0,Peoria,IL,M,,,,2.57,FOOTBALL,,,Lutheran
8/11/2017,2349,17/FA,0,Walcott,IA,M,20,,20,3.51,GOLF,,,
8/11/2017,2350,17/FA,1,Chicago,IL,F,26,,26,3.66,VOLLEYBALL,LACROSSE,,Roman Catholic
8/11/2017,2351,17/FA,0,Marion,IA,F,31,,31,3.83,SWIMMING,TRACK,,
8/11/2017,2356,17/FA,0,Manteno,IL,M,21,,21,4,BASEBALL,FOOTBALL,BASKETBALL,Roman Catholic
8/11/2017,2359,17/FA,0,Wheaton,IL,F,22,,22,3.74,GOLF,,,Lutheran
8/11/2017,2362,17/FA,0,Lombard,IL,M,26,,26,3.4,SOCCER,VOLLEYBALL,FOOTBALL,Roman Catholic
8/11/2017,2363,17/FA,0,Moweaqua,IL,F,,,,,CROSS COUNTRY,TRACK,,Christian
8/11/2017,2371,17/FA,0,Chicago,IL,F,24,,24,3.17,GOLF,,,Roman Catholic
8/11/2017,2384,17/FA,0,Chicago,IL,F,,,,,SOCCER,LACROSSE,,Muslim
8/11/2017,2389,17/FA,0,Calumet City,IL,M,,,,,BASKETBALL,,,Christian
8/11/2017,2392,17/FA,0,Palatine,IL,M,22,,22,3.03,SOCCER,BASKETBALL,,Roman Catholic
8/11/2017,2393,17/FA,1,Lincolnwood,IL,M,18,,18,2.709,,,,Roman Catholic
8/11/2017,2394,17/FA,0,Marengo,IL,F,22,,22,2.87,TRACK,SOCCER,CHEERLEADING,Roman Catholic
8/11/2017,2397,17/FA,1,Coggon,IA,F,21,,21,3.99,,,,Roman Catholic
8/11/2017,2403,17/FA,0,Glenview,IL,F,21,,21,3,,,,Roman Catholic
8/11/2017,2404,17/FA,1,Woodstock,IL,F,21,,21,2.849,BASKETBALL,SOFTBALL,VOLLEYBALL,Christian
8/11/2017,2405,17/FA,0,Long Grove,IA,M,22,,22,3.1,WRESTLING,,,Christian
8/11/2017,2406,17/FA,0,Downers Grove,IL,M,27,,27,3.15,CROSS COUNTRY,,,Roman Catholic
8/11/2017,2408,17/FA,1,Bettendorf,IA,M,25,,25,3.4,WRESTLING,,,Christian
8/11/2017,2410,17/FA,0,Dubuque,IA,F,,,,,SOCCER,,,Roman Catholic
8/11/2017,2431,17/FA,0,Altoona,IA,M,,,,,BASKETBALL,,,Christian
8/11/2017,2432,17/FA,0,Homewood,IL,M,,,,,BASEBALL,,,
8/11/2017,2439,17/FA,0,Mchenry,IL,F,17,,17,2.831,,,,Roman Catholic
8/11/2017,2444,17/FA,0,Kathmandu,,M,24,,24,,,,,Hindu
8/11/2017,2448,17/FA,0,Delhi,IA,M,26,,26,3.97,BASEBALL,WRESTLING,TRACK,Roman Catholic
8/11/2017,2452,17/FA,0,Honolulu,HI,M,12,,12,3.06,BASKETBALL,CROSS COUNTRY,TRACK,Roman Catholic
8/11/2017,2453,17/FA,0,Oak Lawn,IL,F,,,,2.6,VOLLEYBALL,,,Other
8/11/2017,2462,17/FA,1,Cortland,IL,M,21,,21,2.54,FOOTBALL,,,
8/11/2017,2463,17/FA,0,Chicago,IL,M,,,,,SWIMMING,,,Roman Catholic
8/11/2017,2466,17/FA,1,Saint Charles,IL,M,24,,24,3.87,SOCCER,VOLLEYBALL,,Roman Catholic
8/11/2017,2468,17/FA,0,New Lenox,IL,F,25,,25,3.71,CROSS COUNTRY,,,Roman Catholic
8/11/2017,2469,17/FA,1,Kenosha,WI,F,32,,32,4,TRACK,VOLLEYBALL,,Other
8/11/2017,2472,17/FA,0,Oskaloosa,IA,M,21,,21,3.4,FOOTBALL,,,
8/11/2017,2473,17/FA,0,Memphis,TN,M,,,,,,,,Baptist
8/11/2017,2478,17/FA,0,Gowrie,IA,M,22,,22,3.51,CROSS COUNTRY,TRACK,,Christian
8/11/2017,2479,17/FA,0,Warren,IL,M,24,,24,3.08,,,,Christian
8/11/2017,2481,17/FA,0,Frankfort,IL,F,31,,31,4,SOCCER,TENNIS,,Roman Catholic
8/11/2017,2485,17/FA,0,Orland Hills,IL,M,,,,,TRACK,FOOTBALL,,Roman Catholic
8/11/2017,2487,17/FA,0,Chicago,IL,F,,,,2.84,,,,Roman Catholic
8/11/2017,2493,17/FA,0,Chicago,IL,F,16,,16,3.2,,,,Christian
8/11/2017,2496,17/FA,0,Marengo,IA,M,16,,16,3.04,FOOTBALL,TRACK,WRESTLING,Lutheran
8/11/2017,2497,17/FA,0,Chicago,IL,F,,,,,,,,Roman Catholic
8/11/2017,2500,17/FA,1,Clare,IL,M,27,,27,3.366,TRACK,CHEERLEADING,,
8/11/2017,2501,17/FA,0,Minneapolis,MN,M,17,,17,2.76,SOCCER,,,
8/11/2017,2504,17/FA,0,Lansing,MI,F,,,,,LACROSSE,,,
8/11/2017,2506,17/FA,0,Algona,IA,F,,,,,TRACK,CHEERLEADING,,Roman Catholic
8/11/2017,2509,17/FA,0,Manchester,IA,M,15,,15,,FOOTBALL,,,Christian
8/11/2017,2513,17/FA,0,Fountain City,WI,M,27,,27,3.99,BASKETBALL,GOLF,,Lutheran
8/11/2017,2521,17/FA,0,Oak Forest,IL,M,26,,26,4,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/11/2017,2522,17/FA,1,La Crosse,WI,M,26,,26,3.875,BASKETBALL,CROSS COUNTRY,TENNIS,Roman Catholic
8/11/2017,2523,17/FA,0,Lost Nation,IA,M,,,,,FOOTBALL,,,Lutheran
8/11/2017,2526,17/FA,0,Tucson,AZ,F,13,,13,1.92,CHEERLEADER,,,Roman Catholic
8/11/2017,2529,17/FA,0,Rock Falls,IL,F,17,,17,2.16,TRACK,VOLLEYBALL,,
8/11/2017,2534,17/FA,1,Sparta,WI,M,26,,26,3.46,FOOTBALL,,,Roman Catholic
8/11/2017,2536,17/FA,0,Farmington,IL,F,,,,,BASKETBALL,VOLLEYBALL,,Roman Catholic
8/11/2017,2537,17/FA,0,Mchenry,IL,M,19,,19,3.4,FOOTBALL,BASKETBALL,BASEBALL,Roman Catholic
8/11/2017,2540,17/FA,0,Ottawa,IL,F,21,,21,3.15,TENNIS,TRACK,,Christian
8/11/2017,2545,17/FA,0,Memphis,TN,M,20,,20,3.53,TENNIS,,,Baptist
8/11/2017,2546,17/FA,0,Carver,MN,F,,,,,SOCCER,,,Christian
8/11/2017,2553,17/FA,0,Libertyville,IL,M,,,,,WRESTLING,,,Roman Catholic
8/11/2017,2560,17/FA,0,Durant,IA,F,22,,22,,SOFTBALL,,,
8/11/2017,2563,17/FA,0,Oconomowoc,WI,M,21,,21,2.68,,,,Roman Catholic
8/11/2017,2566,17/FA,0,Chicago,IL,M,19,,19,2.52,FOOTBALL,,,Roman Catholic
8/11/2017,2571,17/FA,0,Chicago Ridge,IL,M,,,,,FOOTBALL,,,Roman Catholic
8/11/2017,2573,17/FA,1,Arcadia,WI,M,19,,19,3.5,FOOTBALL,WRESTLING,BASEBALL,Roman Catholic
8/11/2017,2575,17/FA,0,Genoa City,WI,M,,,,,,,,Roman Catholic
8/11/2017,2580,17/FA,0,Des Moines,IA,F,32,,32,,CROSS COUNTRY,SOCCER,,Roman Catholic
8/11/2017,2584,17/FA,0,Alsip,IL,M,25,,25,3.55,,,,Roman Catholic
8/11/2017,2586,17/FA,0,Batavia,IL,M,21,,21,2.77,BASEBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/11/2017,2589,17/FA,1,West Chicago,IL,M,19,,19,3.281,SOCCER,,,Lutheran
8/11/2017,2598,17/FA,0,Galena,IL,F,,,,,SOCCER,,,
8/11/2017,2605,17/FA,1,Los Alamitos,CA,M,26,,26,3.13,SWIMMING,VOLLEYBALL,,Roman Catholic
8/11/2017,2609,17/FA,0,Fort Dodge,IA,M,,,,,TRACK,,,Roman Catholic
8/11/2017,2610,17/FA,0,Orland Park,IL,F,18,,18,,CHEERLEADER,,,Roman Catholic
8/11/2017,2615,17/FA,0,Homer Glen,IL,F,32,,32,4,TENNIS,,,Roman Catholic
8/11/2017,2617,17/FA,0,Tampa,FL,M,18,900,18,3.17,FOOTBALL,,,
8/11/2017,2621,17/FA,0,Oswego,IL,M,,,,,FOOTBALL,TRACK,,Roman Catholic
8/11/2017,2622,17/FA,0,Tampa,FL,M,18,,18,3.05,FOOTBALL,,,Other
8/11/2017,2628,17/FA,0,Norwood,CO,M,23,,23,3.41,BASKETBALL,,,Christian
8/11/2017,2629,17/FA,0,Kewaskum,WI,F,,,,,SOCCER,,,Roman Catholic
8/11/2017,2633,17/FA,0,Marshalltown,IA,M,21,,21,3.63,WRESTLING,FOOTBALL,TRACK,Christian
8/11/2017,2635,17/FA,0,Dousman,WI,M,28,,28,3.79,VOLLEYBALL,,,Christian
8/11/2017,2643,17/FA,1,Dubuque,IA,M,28,,28,3.433,CROSS COUNTRY,TRACK,,Christian
8/11/2017,2649,17/FA,0,Knoxville,IA,M,,,,,BASEBALL,TRACK,FOOTBALL,
8/11/2017,2656,17/FA,0,Waukon,IA,M,21,,21,2.68,FOOTBALL,,,Roman Catholic
8/11/2017,2659,17/FA,0,Coatesville,PA,M,25,,25,3.6,SOCCER,BASKETBALL,,Baptist
8/11/2017,2662,17/FA,1,West Liberty,IA,F,24,,24,4,SOFTBALL,,,Christian
8/11/2017,2673,17/FA,0,Chicago,IL,M,,,,,BASKETBALL,,,
8/11/2017,2676,17/FA,1,Peosta,IA,M,18,,18,3.001,BASKETBALL,FOOTBALL,,Christian
8/11/2017,2678,17/FA,0,Chicago,IL,F,,,,,TRACK,,,Roman Catholic
8/11/2017,2679,17/FA,1,Grinnell,IA,F,25,,25,4,SOCCER,CROSS COUNTRY,,Christian
8/11/2017,2692,17/FA,1,Wyoming,IA,M,20,,20,3.608,TRACK,FOOTBALL,BASKETBALL,Roman Catholic
8/11/2017,2694,17/FA,1,Dubuque,IA,F,23,,23,4,CROSS COUNTRY,TENNIS,,Roman Catholic
8/11/2017,2703,17/FA,0,Dubuque,IA,F,24,,24,3.55,,,,
8/11/2017,2707,17/FA,1,Oak Lawn,IL,F,25,,25,4,VOLLEYBALL,TRACK,CROSS COUNTRY,Roman Catholic
8/11/2017,2711,17/FA,1,Peru,IL,F,24,,24,4,SOFTBALL,BASKETBALL,TENNIS,Roman Catholic
8/11/2017,2719,17/FA,0,Westchester,IL,M,24,,24,2.73,SOCCER,,,Roman Catholic
8/11/2017,2727,17/FA,0,Rockford,IL,F,,,,,SOCCER,,,Roman Catholic
8/11/2017,2732,17/FA,0,Chicago,IL,F,18,,18,3.07,VOLLEYBALL,LACROSSE,,Roman Catholic
8/11/2017,2733,17/FA,0,Mesa,AZ,M,29,,29,4,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/11/2017,2734,17/FA,1,Huntley,IL,F,19,,19,2.68,,,,Roman Catholic
8/11/2017,2740,17/FA,1,Hometown,IL,F,18,,18,2.89,SOFTBALL,,,Roman Catholic
8/11/2017,2746,17/FA,0,Ballwin,MO,F,,,,,LACROSSE,,,
8/11/2017,2747,17/FA,1,Hometown,IL,F,27,,27,4,BASKETBALL,SOFTBALL,,Roman Catholic
8/11/2017,2748,17/FA,0,Dubuque,IA,F,,,,,,,,Roman Catholic
8/11/2017,2749,17/FA,0,Cedar Falls,IA,M,,,,,TRACK,,,Lutheran
8/11/2017,2750,17/FA,0,Cedar Rapids,IA,F,18,,18,3.51,SOCCER,,,Roman Catholic
8/11/2017,2757,17/FA,0,Volga,IA,F,,,,,,,,
8/11/2017,2759,17/FA,0,Elkader,IA,F,24,,24,3.93,TRACK,BASKETBALL,VOLLEYBALL,Other
8/11/2017,2761,17/FA,0,Forest Park,IL,F,,1090,21,3.27,,,,Roman Catholic
8/11/2017,2766,17/FA,1,Davenport,IA,M,18,,18,2.92,SOCCER,BASEBALL,,Lutheran
8/11/2017,2767,17/FA,0,Freeport,IL,M,,,,,BASEBALL,FOOTBALL,,Christian
8/11/2017,2769,17/FA,0,Frisco,TX,M,,,,3.11,BASKETBALL,,,
8/11/2017,2772,17/FA,0,Elk Grove,CA,M,,,,3.39,VOLLEYBALL,SOCCER,,
8/11/2017,2773,17/FA,0,Richfield,MN,F,,,,3.57,TRACK,SOFTBALL,SOCCER,Roman Catholic
8/11/2017,2776,17/FA,1,Winona,MN,F,25,,25,3.76,TRACK,SOFTBALL,SOCCER,Roman Catholic
8/11/2017,2778,17/FA,0,Chicago,IL,M,,,,,SOCCER,,,Roman Catholic
8/11/2017,2782,17/FA,0,Pretoria,,M,,,,,,,,Christian
8/11/2017,2785,17/FA,0,Eldridge,IA,M,14,,14,,WRESTLING,,,Christian
8/11/2017,2790,17/FA,0,Kaukauna,WI,F,,,,,VOLLEYBALL,,,Lutheran
8/11/2017,2793,17/FA,0,Springfield,IL,M,,,,,,,,Roman Catholic
8/11/2017,2797,17/FA,1,Winnebago,IL,F,26,,26,3.918,TRACK,CROSS COUNTRY,SOFTBALL,Presbyterian
8/11/2017,2800,17/FA,0,Sherrill,IA,M,28,,28,4,TRACK,CROSS COUNTRY,,Roman Catholic
8/11/2017,2805,17/FA,1,Franklin Grove,IL,M,20,,20,3.08,BASEBALL,FOOTBALL,BASKETBALL,Methodist
8/11/2017,2812,17/FA,0,Lindenhurst,IL,M,,,,,BASKETBALL,TRACK,FOOTBALL,
8/11/2017,2815,17/FA,0,Batavia,IL,F,27,,27,4,TENNIS,TRACK,,Roman Catholic
8/11/2017,2821,17/FA,0,New Lenox,IL,M,30,,30,4,VOLLEYBALL,BASKETBALL,,Christian
8/11/2017,2824,17/FA,0,Edwards,IL,M,,,,,BASKETBALL,,,Christian
8/11/2017,2831,17/FA,0,Evergreen Park,IL,M,,,,,FOOTBALL,,,Roman Catholic
8/11/2017,2833,17/FA,1,Winslow,IL,F,25,,25,3,,,,Christian
8/11/2017,2836,17/FA,1,Maywood,IL,M,20,,20,3.04,CROSS COUNTRY,TRACK,,Roman Catholic
8/11/2017,2838,17/FA,0,Pekin,IL,M,18,,18,3.07,BASKETBALL,,,
8/11/2017,2851,17/FA,0,Goodyear,AZ,M,27,,27,4,BASKETBALL,,,
8/11/2017,2858,17/FA,0,Dubuque,IA,F,,,,,VOLLEYBALL,,,Christian
8/11/2017,2861,17/FA,0,Dubuque,IA,M,17,,17,3.12,,,,Roman Catholic
8/11/2017,2862,17/FA,0,Fox River Grove,IL,M,27,,27,3.8,SOCCER,,,
8/11/2017,2863,17/FA,0,Houston,TX,M,,1040,20,3.07,BASKETBALL,,,Roman Catholic
8/11/2017,2867,17/FA,0,Cedar Rapids,IA,F,24,,24,4,,,,Roman Catholic
8/11/2017,2874,17/FA,0,Chicago,IL,M,,,,,,,,
8/11/2017,2877,17/FA,0,Naperville,IL,M,23,,23,3.08,BASEBALL,,,
8/11/2017,2887,17/FA,1,Dubuque,IA,F,23,,23,2.908,TRACK,CROSS COUNTRY,,Roman Catholic
8/11/2017,2888,17/FA,0,Postville,IA,M,,,,,FOOTBALL,,,Roman Catholic
8/11/2017,2903,17/FA,0,Iowa Falls,IA,M,,,,,WRESTLING,,,Roman Catholic
8/11/2017,2915,17/FA,0,Libertyville,IL,M,23,,23,3.17,,,,Roman Catholic
8/11/2017,2916,17/FA,1,Dyersville,IA,M,22,,22,3.05,,,,Roman Catholic
8/11/2017,2919,17/FA,1,Emmetsburg,IA,F,27,,27,4,GOLF,VOLLEYBALL,,Roman Catholic
8/11/2017,2932,17/FA,0,Chicago,IL,F,,,,,,,,Christian
8/11/2017,2936,17/FA,0,Antioch,IL,F,18,,18,2.49,CHEERLEADER,,,
8/11/2017,2947,17/FA,0,Saint Charles,IL,F,23,,23,4,BASKETBALL,SOCCER,,Roman Catholic
8/11/2017,2948,17/FA,0,Dubuque,IA,F,,,,,,,,Agnostic
8/11/2017,2950,17/FA,0,Mchenry,IL,F,30,,30,3.4,,,,Roman Catholic
8/11/2017,2955,17/FA,0,Evanston,IL,M,15,,15,,TRACK,,,Christian
8/11/2017,2969,17/FA,1,Durango,IA,F,24,,24,3.634,VOLLEYBALL,BASKETBALL,TRACK,Roman Catholic
8/11/2017,2970,17/FA,1,Council Bluffs,IA,F,25,,25,3.55,SWIMMING,,,Roman Catholic
8/11/2017,2974,17/FA,1,Watertown,WI,M,23,,23,2.396,BASKETBALL,FOOTBALL,,Roman Catholic
8/11/2017,2981,17/FA,0,Mukwonago,WI,F,,,,,LACROSSE,,,Other
8/11/2017,2982,17/FA,0,Lake Villa,IL,M,22,,22,3.482,BASKETBALL,,,Roman Catholic
8/11/2017,2984,17/FA,0,Coal Valley,IL,F,29,,29,4,BASKETBALL,SOCCER,,Roman Catholic
8/11/2017,2994,17/FA,1,Chicago,IL,F,28,,28,2.9,CROSS COUNTRY,,,Roman Catholic
8/11/2017,2995,17/FA,0,Chicago,IL,M,25,,25,4,GOLF,,,Roman Catholic
8/11/2017,2998,17/FA,0,Chicago,IL,M,,,,1.91,,,,Christian
8/11/2017,3000,17/FA,1,Streamwood,IL,F,29,,29,4,VOLLEYBALL,,,Methodist
8/11/2017,3003,17/FA,0,Round Lake Beach,IL,F,21,,21,2.88,,,,
8/11/2017,3005,17/FA,0,Hickory Hills,IL,M,23,,23,3.47,FOOTBALL,,,Roman Catholic
8/11/2017,3017,17/FA,0,Glen Ellyn,IL,M,,,,,TRACK,CROSS COUNTRY,,Protestant
8/11/2017,3024,17/FA,0,Rockford,IL,M,,,,,FOOTBALL,,,Roman Catholic
8/11/2017,3032,17/FA,0,Chicago,IL,M,,,,3.4,BASEBALL,,,Roman Catholic
8/11/2017,3035,17/FA,0,Sugar Grove,IL,M,,,,1.566,WRESTLING,,,Christian
8/11/2017,3038,17/FA,0,Asbury,IA,F,,,,,SWIMMING,,,Christian
8/11/2017,3039,17/FA,1,Sao Paulo,,M,21,,21,2.92,SOCCER,,,
8/11/2017,3041,17/FA,0,Plano,IL,M,18,,18,3.33,BASKETBALL,,,Roman Catholic
8/11/2017,3043,17/FA,1,Chicago,IL,F,20,,20,3.721,TRACK,CROSS COUNTRY,BASKETBALL,Roman Catholic
8/11/2017,3045,17/FA,1,Coggon,IA,M,19,,19,2.36,BASKETBALL,TRACK,FOOTBALL,Methodist
8/11/2017,3050,17/FA,0,Maywood,IL,M,15,,15,2.7,FOOTBALL,BASKETBALL,,Baptist
8/11/2017,3052,17/FA,0,Lorain,OH,M,,,,,FOOTBALL,,,
8/11/2017,3053,17/FA,0,Earlville,IL,F,19,,19,3.79,BASKETBALL,VOLLEYBALL,,Roman Catholic
8/11/2017,3063,17/FA,0,Chicago,IL,F,29,,29,3.8,TRACK,,,Roman Catholic
8/11/2017,3066,17/FA,0,Ocala,FL,M,21,,21,3.25,FOOTBALL,SOCCER,TRACK,Other
8/11/2017,3069,17/FA,0,Beach Park,IL,M,17,,17,,,,,Roman Catholic
8/11/2017,3070,17/FA,0,Worth,IL,M,21,,21,2.76,FOOTBALL,,,Roman Catholic
8/11/2017,3071,17/FA,0,Beloit,WI,F,,,,,VOLLEYBALL,,,Christian
8/11/2017,3072,17/FA,0,Chicago,IL,F,24,,24,,LACROSSE,,,Roman Catholic
8/11/2017,3073,17/FA,0,Wheaton,IL,M,,,,,WRESTLING,,,Roman Catholic
8/11/2017,3084,17/FA,0,Loves Prak,IL,F,26,,26,4,SOCCER,,,Christian
8/11/2017,3088,17/FA,0,Chicago,IL,F,19,,19,4,GOLF,,,Roman Catholic
8/11/2017,3095,17/FA,1,Cicero,IL,F,19,,19,4,TRACK,CROSS COUNTRY,,Christian
8/11/2017,3102,17/FA,0,Tama,IA,M,15,,15,2.71,WRESTLING,BASKETBALL,,
8/11/2017,3103,17/FA,0,Marinette,WI,M,24,,24,3.36,FOOTBALL,BASEBALL,BASKETBALL,Roman Catholic
8/11/2017,3106,17/FA,0,Chicago,IL,M,,,,,BASEBALL,,,Roman Catholic
8/11/2017,3108,17/FA,0,Elburn,IL,M,21,,21,3.2,TRACK,SOCCER,,
8/11/2017,3114,17/FA,0,Cicero,IL,F,21,,21,2.92,,,,Roman Catholic
8/11/2017,3115,17/FA,0,Wilmette,IL,F,25,,25,3.3,,,,
8/11/2017,3129,17/FA,1,Des Plaines,IL,M,24,,24,2.936,SOCCER,BASKETBALL,BASEBALL,
8/11/2017,3131,17/FA,0,Houma,LA,M,18,,18,,FOOTBALL,,,Christian
8/11/2017,3133,17/FA,0,Harare,,F,,,,,,,,Christian
8/11/2017,3138,17/FA,0,Cedar Rapids,IA,F,30,,30,4,GOLF,,,Roman Catholic
8/11/2017,3142,17/FA,0,Romeoville,IL,M,17,,17,2.34,FOOTBALL,,,Other
8/11/2017,3143,17/FA,1,Anamosa,IA,F,26,,26,3.61,,,,
8/11/2017,3147,17/FA,0,Oak Park,IL,M,,,,2.49,FOOTBALL,,,Christian
8/11/2017,3162,17/FA,1,Dubuque,IA,M,19,,19,3.533,BASEBALL,,,
8/11/2017,3163,17/FA,0,Eagle,WI,F,27,,27,3.76,SOFTBALL,,,Roman Catholic
8/11/2017,3169,17/FA,0,Peosta,IA,F,24,,24,3.91,,,,Roman Catholic
8/11/2017,3172,17/FA,0,Oshkosh,WI,F,24,,24,3.95,TRACK,CROSS COUNTRY,,Other
8/11/2017,3178,17/FA,0,Chanhassen,MN,F,28,,28,3.96,BASKETBALL,VOLLEYBALL,SOFTBALL,Lutheran
8/11/2017,3179,17/FA,0,Franklin,WI,F,,,,,SOCCER,,,Christian
8/11/2017,3183,17/FA,0,Warren,IL,M,19,,19,2.9,BASKETBALL,BASEBALL,FOOTBALL,
8/11/2017,3184,17/FA,0,Nkpor Agu,,M,,,,,,,,Roman Catholic
8/11/2017,3187,17/FA,0,Glenview,IL,F,,,,1.86,LACROSSE,,,Roman Catholic
8/11/2017,3192,17/FA,0,Austin,TX,M,,,,,,,,Other
8/11/2017,3193,17/FA,0,Sun Prairie,WI,F,12,,12,,,,,Buddhist
8/11/2017,3194,17/FA,1,Wilmington,IL,M,18,,18,3.143,FOOTBALL,,,
8/11/2017,3197,17/FA,1,Dubuque,IA,F,27,,27,3.92,CHEERLEADER,,,Christian
8/11/2017,3198,17/FA,0,Lake Villa,IL,M,,,,,,,,Agnostic
8/11/2017,3202,17/FA,0,Chicago,IL,M,24,,24,3.52,BASKETBALL,,,Christian
8/11/2017,3204,17/FA,0,New Lenox,IL,F,17,,17,2.62,CHEERLEADER,,,Lutheran
8/11/2017,3209,17/FA,0,Ankeny,IA,F,32,,32,4,,,,Roman Catholic
8/11/2017,3215,17/FA,0,Galesburg,IL,M,19,,19,2.98,FOOTBALL,,,
8/11/2017,3218,17/FA,0,Robins,IA,F,,,,,CROSS COUNTRY,,,
8/11/2017,3219,17/FA,1,Bolingbrook,IL,M,23,,23,2.182,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/11/2017,3220,17/FA,0,Lincoln,NE,M,,,,,,,,Protestant
8/11/2017,3225,17/FA,0,Test,MN,F,,,,,,,,
8/11/2017,3226,17/FA,0,Franklin Grove,IL,M,,,,,,,,Roman Catholic
8/11/2017,3228,17/FA,0,Mundelein,IL,F,22,,22,,SOFTBALL,,,Roman Catholic
8/11/2017,3231,17/FA,0,Peosta,IA,F,26,,26,3.6,VOLLEYBALL,TRACK,BASKETBALL,Roman Catholic
8/11/2017,3233,17/FA,0,Asbury,IA,F,27,,27,3.5,,,,
8/11/2017,3238,17/FA,0,Maywood,IL,M,,,,1.73,BASKETBALL,,,
8/11/2017,3240,17/FA,0,Burlington,IA,F,,,,,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/11/2017,3241,17/FA,1,Dubuque,IA,M,16,,16,3.196,,,,Roman Catholic
8/11/2017,3244,17/FA,0,Belvidere,IL,M,22,,22,,,,,
8/11/2017,3246,17/FA,0,Iowa City,IA,F,24,,24,3.8,SOCCER,CROSS COUNTRY,TRACK,Roman Catholic
8/11/2017,3250,17/FA,0,Rapids City,IL,F,13,,13,3.215,TRACK,,,Roman Catholic
