DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/9/2019,6448,19/FA,1,Dubuque,IA,M,21,,21,3.941,VOLLEYBALL,BASEBALL,CROSS COUNTRY,Roman Catholic
8/9/2019,6450,19/FA,0,De Witt,IA,M,26,,26,2.85,BASKETBALL,,,Other
8/9/2019,6452,19/FA,1,Fostoria,IA,M,17,,17,3.062,WRESTLING,FOOTBALL,,Christian
8/9/2019,6457,19/FA,0,Memphis,TN,F,,,,,,,,Other
8/9/2019,6464,19/FA,0,Dubuque,IA,F,21,,21,3.17,,,,Christian
8/9/2019,6466,19/FA,1,Deer Creek,IL,F,32,1320,32,3.895,VOLLEYBALL,,,Protestant
8/9/2019,6468,19/FA,0,Windermere,FL,F,,810,15,,,,,Roman Catholic
8/9/2019,6469,19/FA,0,Valrico,FL,F,23,,23,4,VOLLEYBALL,,,Roman Catholic
8/9/2019,6473,19/FA,1,Nkawie-Ashanti,,M,,,,,,,,Christian
8/9/2019,6476,19/FA,0,Washington,IA,M,25,,25,3.66,FOOTBALL,,,Christian
8/9/2019,6478,19/FA,1,Bossier City,LA,M,22,,22,3.69,WRESTLING,,,Christian
8/9/2019,6483,19/FA,0,Clarendon Hills,IL,M,22,,22,2.73,TRACK,CROSS COUNTRY,,Roman Catholic
8/9/2019,6484,19/FA,0,Solon,IA,M,20,,20,2.98,SOCCER,,,Christian
8/9/2019,6486,19/FA,0,Glendale Heights,IL,M,,1280,27,3.8,SWIMMING,,,Roman Catholic
8/9/2019,6487,19/FA,0,Nairobi,,M,,,,,CROSS COUNTRY,,,Christian
8/9/2019,6488,19/FA,0,Stanwood,IA,M,15,,15,2.58,FOOTBALL,,,Other
8/9/2019,6490,19/FA,1,Rockford,IL,M,20,,20,2.552,SOCCER,,,Roman Catholic
8/9/2019,6496,19/FA,1,Romeoville,IL,M,,1010,19,3.256,SOCCER,,,
8/9/2019,6498,19/FA,0,Damak,,M,,,,,,,,Hindu
8/9/2019,6508,19/FA,0,Dubuque,IA,M,34,,34,3.68,,,,Christian
8/9/2019,6510,19/FA,0,La Grange Park,IL,F,,,,,CROSS COUNTRY,,,Roman Catholic
8/9/2019,6514,19/FA,1,Phoenix,AZ,M,,910,17,2.929,FOOTBALL,TENNIS,,Christian
8/9/2019,6518,19/FA,0,Memphis,TN,F,23,,23,3.7,,,,Christian
8/9/2019,6524,19/FA,0,Sugar Grove,IL,M,,1330,28,3.06,TRACK,CROSS COUNTRY,,Christian
8/9/2019,6528,19/FA,0,Kitwe,,F,,,,,VOLLEYBALL,,,Christian
8/9/2019,6532,19/FA,0,Galesburg,IL,M,,,,,BASKETBALL,GOLF,,Christian
8/9/2019,6534,19/FA,1,Chicago,IL,M,19,1010,19,4,SOCCER,,,
8/9/2019,6537,19/FA,0,Milwaukee,WI,F,16,,16,2.58,,,,
8/9/2019,6539,19/FA,0,Iowa City,IA,F,,,,,GOLF,,,
8/9/2019,6540,19/FA,0,Aurora,IL,F,29,,29,3.88,CROSS COUNTRY,TRACK,,
8/9/2019,6545,19/FA,0,Lauderhill,FL,F,,990,19,4,WRESTLING,LACROSSE,,
8/9/2019,6547,19/FA,0,Chicago,IL,M,,880,16,3.49,TRACK,SWIMMING,CROSS COUNTRY,
8/9/2019,6548,19/FA,0,Memphis,TN,F,16,,16,3.19,,,,Baptist
8/9/2019,6561,19/FA,0,Forest Park,IL,F,15,,15,2.37,,,,Christian
8/9/2019,6562,19/FA,0,Dixon,IL,F,28,,28,4,TRACK,TENNIS,FOOTBALL,Roman Catholic
8/9/2019,6573,19/FA,0,Memphis,TN,M,,,,,,,,Baptist
8/9/2019,6577,19/FA,0,Bekwai-Ashanti,,M,24,1350,29,,,,,Presbyterian
8/9/2019,6579,19/FA,0,Huntington,IN,F,33,,33,4,,,,Roman Catholic
8/9/2019,6585,19/FA,1,West Chicago,IL,M,,1170,24,3.576,BASKETBALL,,,
8/9/2019,6590,19/FA,1,Dubuque,IA,M,26,,26,2.728,,,,Roman Catholic
8/9/2019,6593,19/FA,0,Chandler,AZ,F,,1470,32,4,BASKETBALL,,,Christian
8/9/2019,6603,19/FA,0,Ulaanbaatar,,F,,,,,VOLLEYBALL,,,
8/9/2019,6613,19/FA,0,Cedar Rapids,IA,M,27,,27,3.73,BASKETBALL,SOCCER,,
8/9/2019,6618,19/FA,0,Buffalo Grove,IL,M,18,,18,3,BASEBALL,,,
8/9/2019,6619,19/FA,0,Oak Forest,IL,M,24,,24,1.82,WRESTLING,,,
8/9/2019,6623,19/FA,0,Pearl City,IL,M,,1050,20,2.94,BASEBALL,FOOTBALL,,Lutheran
8/9/2019,6628,19/FA,0,Chicago,IL,M,,860,16,2.04,FOOTBALL,BASEBALL,SWIMMING,Baptist
8/9/2019,6631,19/FA,0,North Liberty,IA,F,,,,,CROSS COUNTRY,TRACK,,Protestant
8/9/2019,6634,19/FA,0,Downers Grove,IL,F,29,1230,29,4,,,,Roman Catholic
8/9/2019,6636,19/FA,0,Eldridge,IA,M,20,,20,3.17,WRESTLING,,,Lutheran
8/9/2019,6638,19/FA,0,Jumla,,M,,,,,TENNIS,FOOTBALL,SWIMMING,Hindu
8/9/2019,6641,19/FA,1,Itasca,IL,M,26,,26,3.95,SOCCER,VOLLEYBALL,BASKETBALL,Roman Catholic
8/9/2019,6642,19/FA,0,Springville,IA,M,19,,19,2.65,GOLF,BASEBALL,FOOTBALL,
8/9/2019,6645,19/FA,0,Cedar Falls,IA,F,,,,,VOLLEYBALL,BASKETBALL,,Roman Catholic
8/9/2019,6647,19/FA,0,Ripon,WI,M,24,,24,3.85,BASKETBALL,,,Christian
8/9/2019,6648,19/FA,0,Saint Peter,MN,M,24,,24,3.71,SOCCER,TENNIS,,Roman Catholic
8/9/2019,6651,19/FA,0,Parkersburg,IA,F,22,,22,3.88,VOLLEYBALL,SOFTBALL,BASKETBALL,Roman Catholic
8/9/2019,6654,19/FA,0,Addis Ababa,,M,,,,4,,,,Christian
8/9/2019,6655,19/FA,0,Sparta,WI,M,,,,2.27,SOCCER,BASKETBALL,,Other
8/9/2019,6658,19/FA,1,Park Ridge,IL,F,27,1150,27,3.763,SOCCER,VOLLEYBALL,,Lutheran
8/9/2019,6659,19/FA,0,Wheaton,IL,M,25,,25,3.71,BASEBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/9/2019,6671,19/FA,0,Debary,FL,F,12,770,14,3.11,,,,Christian
8/9/2019,6675,19/FA,0,Joliet,IL,F,,890,16,3.34,BASKETBALL,,,Christian
8/9/2019,6678,19/FA,0,Grayslake,IL,M,,,,2.53,FOOTBALL,,,Christian
8/9/2019,6684,19/FA,0,Chicago,IL,F,18,,18,2.63,CHEERLEADER,,,Other
8/9/2019,6685,19/FA,0,Phoenix,AZ,F,19,,19,3.75,CHEERLEADER,,,
8/9/2019,6686,19/FA,0,Spring Valley,IL,F,,790,14,3.02,BASKETBALL,,,Roman Catholic
8/9/2019,6693,19/FA,0,Northbrook,IL,M,,,,,SWIMMING,CROSS COUNTRY,TRACK,Jewish
8/9/2019,6694,19/FA,0,East Saint Louis,IL,M,20,,20,3.3,BASKETBALL,FOOTBALL,,Christian
8/9/2019,6700,19/FA,0,Marion,IA,M,21,,21,2.7,TRACK,FOOTBALL,BASKETBALL,
8/9/2019,6701,19/FA,0,Dolton,IL,F,,,,,,,,
8/9/2019,6711,19/FA,0,Shannon,IL,F,18,970,18,3.3,VOLLEYBALL,,,Roman Catholic
8/9/2019,6714,19/FA,1,Romeoville,IL,M,24,,24,3.77,VOLLEYBALL,,,Roman Catholic
8/9/2019,6715,19/FA,0,Des Moines,IA,F,,,,,SOCCER,,,Other
8/9/2019,6720,19/FA,0,Asbury,IA,M,,,,,SOCCER,,,Muslim
8/9/2019,6729,19/FA,0,Accra,,M,,,,,BASKETBALL,,,Christian
8/9/2019,6731,19/FA,0,Dubuque,IA,M,33,,33,4,TRACK,,,Roman Catholic
8/9/2019,6732,19/FA,0,Bogotá,,F,,,,,,,,Christian
8/9/2019,6733,19/FA,0,Madison,WI,F,18,,18,3.34,LACROSSE,VOLLEYBALL,,
8/9/2019,6735,19/FA,0,Ruskin,FL,M,,970,18,2.69,FOOTBALL,,,
8/9/2019,6746,19/FA,1,Chicago,IL,M,,950,18,2.55,FOOTBALL,BASKETBALL,,
8/9/2019,6747,19/FA,1,Peosta,IA,M,20,,20,2.959,BASEBALL,,,Baptist
8/9/2019,6748,19/FA,0,Apache Junction,AZ,F,,,,,CHEERLEADER,,,Roman Catholic
8/9/2019,6756,19/FA,0,Iowa City,IA,F,21,,21,3.65,GOLF,VOLLEYBALL,,Roman Catholic
8/9/2019,6757,19/FA,0,Cicero,IL,M,,,,,VOLLEYBALL,,,Roman Catholic
8/9/2019,6765,19/FA,1,Tampa,FL,M,,1000,19,3.6,FOOTBALL,,,
8/9/2019,6768,19/FA,0,Guttenberg,IA,F,,,,,VOLLEYBALL,,,Lutheran
8/9/2019,6773,19/FA,0,Skokie,IL,F,,1030,20,3.45,SOFTBALL,,,Roman Catholic
8/9/2019,6780,19/FA,0,Memphis,TN,F,,,,,BASKETBALL,,,Baptist
8/9/2019,6794,19/FA,0,Memphis,TN,M,24,,24,3.54,FOOTBALL,,,Baptist
8/9/2019,6798,19/FA,0,Melrose Park,IL,F,,,,3.06,VOLLEYBALL,,,Roman Catholic
8/9/2019,6800,19/FA,0,Lake Villa,IL,F,,910,17,3.33,TRACK,,,
8/9/2019,6803,19/FA,0,Marengo,IA,M,23,,23,3.83,BASEBALL,FOOTBALL,GOLF,Lutheran
8/9/2019,6806,19/FA,0,Addis,LA,M,,,,,WRESTLING,,,Baptist
8/9/2019,6812,19/FA,0,Rockton,IL,M,,1150,23,3.14,BASEBALL,,,Christian
8/9/2019,6819,19/FA,1,Carroll,IA,F,29,,29,4,SOFTBALL,VOLLEYBALL,TENNIS,Roman Catholic
8/9/2019,6824,19/FA,0,Emmetsburg,IA,F,,,,,TRACK,VOLLEYBALL,SOFTBALL,Roman Catholic
8/9/2019,6834,19/FA,1,Oak Lawn,IL,M,23,,23,2.64,,,,
