DateTimeStamp,Random_ID,AcadTerm,flg_NetDep,City,State,Gender,ACTcomp,SATcomp,Best_Test_ACT_Equivalent,HSGPA,Ath1,Ath2,Ath3,Religion
8/12/2016,1064,16/FA,0,Downers Grove,IL,M,25,,25,3.669,BASEBALL,,,Roman Catholic
8/12/2016,1071,16/FA,0,Davenport,IA,F,25,,25,3.87,SOCCER,TRACK,,Roman Catholic
8/12/2016,1072,16/FA,0,Neenah,WI,F,24,,24,3.66,LACROSSE,,,
8/12/2016,1074,16/FA,0,Waunakee,WI,M,28,,28,3.061,BASKETBALL,,,Christian
8/12/2016,1087,16/FA,0,Hoffman Estates,IL,F,,,,,SOFTBALL,,,
8/12/2016,1093,16/FA,0,Boca Raton,FL,M,,,,3.15,WRESTLING,,,Jewish
8/12/2016,1097,16/FA,0,Chicago,IL,F,,,,,SOFTBALL,,,Roman Catholic
8/12/2016,1103,16/FA,0,Kaukauna,WI,M,23,,23,3.17,VOLLEYBALL,TENNIS,,
8/12/2016,1113,16/FA,0,Madrid,IA,M,19,,19,2.83,BASKETBALL,,,Christian
8/12/2016,1114,16/FA,0,Oak Brook,IL,M,20,,20,,FOOTBALL,,,Roman Catholic
8/12/2016,1118,16/FA,0,Memphis,TN,F,19,,19,3.81,,,,
8/12/2016,1122,16/FA,0,Saint Charles,IL,F,,770,14,3.14,,,,Roman Catholic
8/12/2016,1125,16/FA,0,Naperville,IL,F,,,,,TRACK,CROSS COUNTRY,,Roman Catholic
8/12/2016,1127,16/FA,0,Thornton,CO,M,,,,,BASEBALL,,,Christian
8/12/2016,1129,16/FA,0,Memphis,TN,M,,,,,,,,Baptist
8/12/2016,1130,16/FA,0,Minneapolis,MN,F,21,,21,3.58,,,,
8/12/2016,1134,16/FA,1,Middleton,WI,M,21,,21,2.62,CROSS COUNTRY,TRACK,,Other
8/12/2016,1140,16/FA,0,Chicago,IL,F,26,,26,4,,,,Roman Catholic
8/12/2016,1142,16/FA,0,Carman,IL,M,19,,19,2.497,,,,Agnostic
8/12/2016,1149,16/FA,1,Brookston,IN,F,,1250,26,4,,,,Roman Catholic
8/12/2016,1152,16/FA,1,Plainfield,IL,M,25,,25,3.923,BASEBALL,GOLF,,Roman Catholic
8/12/2016,1153,16/FA,0,Las Vegas,NV,M,16,,16,3.1,WRESTLING,,,Roman Catholic
8/12/2016,1154,16/FA,0,Mandeville,LA,M,29,,29,,WRESTLING,,,Roman Catholic
8/12/2016,1158,16/FA,0,Waukon,IA,M,24,,24,3.73,TRACK,FOOTBALL,BASKETBALL,Christian
8/12/2016,1160,16/FA,0,Davis,IL,F,18,,18,,SOFTBALL,,,Roman Catholic
8/12/2016,1161,16/FA,0,Chicago,IL,M,,,,,BASEBALL,,,Roman Catholic
8/12/2016,1163,16/FA,0,Iowa City,IA,F,26,,26,3.62,SOCCER,CROSS COUNTRY,,Roman Catholic
8/12/2016,1164,16/FA,0,Mount Pleasant,IA,M,24,,24,2.98,FOOTBALL,SOCCER,WRESTLING,Roman Catholic
8/12/2016,1165,16/FA,0,Davenport,IA,F,17,,17,3.84,SWIMMING,,,Lutheran
8/12/2016,1172,16/FA,0,Elgin,IL,M,24,,24,3.556,SOCCER,,,Lutheran
8/12/2016,1174,16/FA,0,Rockford,IL,M,21,,21,,,,,Roman Catholic
8/12/2016,1182,16/FA,0,Mason City,IA,F,,,,,SWIMMING,GOLF,TENNIS,Christian
8/12/2016,1184,16/FA,0,Rosemont,IL,M,17,,17,3.05,WRESTLING,,,
8/12/2016,1189,16/FA,0,Washington,IL,F,29,,29,4,VOLLEYBALL,SOFTBALL,,Roman Catholic
8/12/2016,1194,16/FA,1,Elkader,IA,M,22,,22,4,TRACK,CROSS COUNTRY,BASKETBALL,Christian
8/12/2016,1206,16/FA,0,Evanston,IL,F,25,,25,4,SOFTBALL,VOLLEYBALL,CROSS COUNTRY,Roman Catholic
8/12/2016,1207,16/FA,0,Wood Dale,IL,M,22,,22,3.2,BASEBALL,BASKETBALL,,Roman Catholic
8/12/2016,1208,16/FA,0,Royal Oaks,CA,M,21,,21,2.98,BASEBALL,,,Roman Catholic
8/12/2016,1210,16/FA,0,Sugar Grove,IL,M,19,,19,3.059,TRACK,,,Roman Catholic
8/12/2016,1212,16/FA,0,Peoria,IL,F,,,,,BASKETBALL,VOLLEYBALL,,
8/12/2016,1213,16/FA,0,Peoria,IL,M,22,,22,3.214,BASKETBALL,BASEBALL,FOOTBALL,Roman Catholic
8/12/2016,1214,16/FA,0,Dubuque,IA,M,16,,16,,,,,Christian
8/12/2016,1216,16/FA,0,Orlando,FL,F,,,,,LACROSSE,,,Other
8/12/2016,1219,16/FA,0,Country Club Hills,IL,M,,,,,FOOTBALL,,,
8/12/2016,1220,16/FA,0,Chicago,IL,F,15,,15,2.96,,,,Roman Catholic
8/12/2016,1229,16/FA,0,Davenport,IA,F,23,,23,3.82,,,,Other
8/12/2016,1230,16/FA,0,Rochester,NY,F,,,,,LACROSSE,,,
8/12/2016,1231,16/FA,0,Lancaster,CA,M,22,,22,3.12,FOOTBALL,TRACK,,
8/12/2016,1232,16/FA,1,Davenport,IA,M,18,,18,3.52,TRACK,FOOTBALL,VOLLEYBALL,
8/12/2016,1233,16/FA,0,"Edmonton, Alberta, Canada",,M,,,,,BASKETBALL,,,Christian
8/12/2016,1235,16/FA,1,Rockford,IL,M,23,,23,3.4,FOOTBALL,,,Baptist
8/12/2016,1239,16/FA,0,Chicago,IL,F,18,,18,3.42,,,,Other
8/12/2016,1241,16/FA,0,Darien,IL,M,26,,26,3,SWIMMING,FOOTBALL,,Roman Catholic
8/12/2016,1246,16/FA,0,Jemez Pueblo,NM,F,16,,16,2.88,TRACK,VOLLEYBALL,CROSS COUNTRY,Roman Catholic
8/12/2016,1251,16/FA,0,Dubuque,IA,F,,,,2,,,,Roman Catholic
8/12/2016,1252,16/FA,0,Decorah,IA,M,19,,19,2.29,TRACK,FOOTBALL,,Lutheran
8/12/2016,1253,16/FA,0,Chicago,IL,F,21,,21,3.384,SOCCER,,,Roman Catholic
8/12/2016,1254,16/FA,0,Grayslake,IL,F,22,,22,3.135,SOCCER,,,Roman Catholic
8/12/2016,1255,16/FA,1,Prairie Du Sac,WI,M,23,,23,2.47,WRESTLING,,,Christian
8/12/2016,1256,16/FA,0,Mundelein,IL,M,19,,19,1.56,FOOTBALL,VOLLEYBALL,,Roman Catholic
8/12/2016,1258,16/FA,0,Ottawa,IL,M,27,,27,3.611,CROSS COUNTRY,,,Roman Catholic
8/12/2016,1266,16/FA,0,Cedar Rapids,IA,M,18,,18,2.94,FOOTBALL,,,
8/12/2016,1268,16/FA,1,Clive,IA,M,23,,23,2.78,FOOTBALL,BASEBALL,TRACK,Christian
8/12/2016,1269,16/FA,0,Rockville,MD,M,29,,29,3.98,,,,Roman Catholic
8/12/2016,1272,16/FA,1,Maquoketa,IA,F,24,,24,3.854,,,,Roman Catholic
8/12/2016,1273,16/FA,1,Elmhurst,IL,M,23,,23,2.91,SOCCER,WRESTLING,,
8/12/2016,1282,16/FA,0,Saint Peters,MO,M,29,,29,4,SOCCER,BASEBALL,,
8/12/2016,1283,16/FA,1,Charles City,IA,M,20,,20,2.89,BASKETBALL,,,Roman Catholic
8/12/2016,1285,16/FA,1,Chicago,IL,F,20,,20,3.832,BASKETBALL,VOLLEYBALL,SOFTBALL,Christian
8/12/2016,1294,16/FA,0,Oregon,IL,M,23,,23,4,SOCCER,BASEBALL,BASKETBALL,Methodist
8/12/2016,1297,16/FA,0,Dunlap,IL,M,22,,22,2.29,BASKETBALL,SOCCER,,Christian
8/12/2016,1300,16/FA,0,Chicago,IL,M,16,,16,3.08,FOOTBALL,TRACK,CROSS COUNTRY,
8/12/2016,1301,16/FA,0,Streamwood,IL,M,,,,2.93,BASEBALL,GOLF,BASKETBALL,Roman Catholic
8/12/2016,1305,16/FA,0,Chicago,IL,M,22,,22,1.98,WRESTLING,,,Roman Catholic
8/12/2016,1306,16/FA,0,Libertyville,IL,F,27,,27,3.406,,,,Roman Catholic
8/12/2016,1309,16/FA,0,Louisville,KY,M,13,,13,2.13,BASKETBALL,,,Christian
8/12/2016,1310,16/FA,0,Rocky River,OH,F,28,,28,3.675,CROSS COUNTRY,VOLLEYBALL,TRACK,Roman Catholic
8/12/2016,1312,16/FA,0,Dubuque,IA,F,19,,19,3.816,CROSS COUNTRY,VOLLEYBALL,SOFTBALL,
8/12/2016,1314,16/FA,0,Dyersville,IA,M,22,,22,3.99,TRACK,FOOTBALL,BASEBALL,Roman Catholic
8/12/2016,1318,16/FA,0,Winthrop,IA,M,21,,21,2.574,WRESTLING,FOOTBALL,,Methodist
8/12/2016,1320,16/FA,0,Sycamore,IL,F,,,,,,,,Roman Catholic
8/12/2016,1327,16/FA,1,Colesburg,IA,F,21,,21,3.5,,,,Roman Catholic
8/12/2016,1329,16/FA,0,Logan,IA,F,27,,27,4,TRACK,,,
8/12/2016,1335,16/FA,0,Saint Joseph,IL,M,21,,21,2.9,CROSS COUNTRY,TRACK,,Christian
8/12/2016,1340,16/FA,0,Clarinda,IA,M,,,,,FOOTBALL,TRACK,,
8/12/2016,1341,16/FA,0,Downers Grove,IL,F,26,,26,4,SOCCER,,,Roman Catholic
8/12/2016,1342,16/FA,0,Crystal Lake,IL,M,33,,33,4,FOOTBALL,WRESTLING,,Episcopalian
8/12/2016,1348,16/FA,0,Chicago,IL,M,17,,17,2.3,BASKETBALL,,,
8/12/2016,1350,16/FA,0,Lansing,IL,M,,,,,BASEBALL,,,
8/12/2016,1357,16/FA,0,North Aurora,IL,M,24,,24,2.973,BASEBALL,,,Other
8/12/2016,1370,16/FA,0,Surrey,BC,M,,1050,20,3.65,BASEBALL,,,Roman Catholic
8/12/2016,1372,16/FA,1,Dubuque,IA,M,23,,23,3.27,TENNIS,,,Roman Catholic
8/12/2016,1378,16/FA,0,Cedar Falls,IA,F,23,,23,2.78,SWIMMING,,,Methodist
8/12/2016,1392,16/FA,0,Sauk Village,IL,M,,,,,FOOTBALL,TRACK,,Christian
8/12/2016,1394,16/FA,0,Spirit Lake,IA,M,22,,22,3.729,TRACK,,,Presbyterian
8/12/2016,1397,16/FA,0,"Kathmandu, Nepal",,M,,,,3.1,,,,Hindu
8/12/2016,1400,16/FA,0,Chicago,IL,M,19,,19,2.45,,,,Agnostic
8/12/2016,1402,16/FA,0,Morrison,IL,M,18,,18,2.813,BASEBALL,,,Christian
8/12/2016,1403,16/FA,0,Woodstock,IL,M,25,,25,3.412,BASKETBALL,,,Christian
8/12/2016,1407,16/FA,1,Middleton,WI,F,19,,19,3.063,VOLLEYBALL,TRACK,,Roman Catholic
8/12/2016,1408,16/FA,0,Plainfield,IL,M,,,,,BASEBALL,,,Other
8/12/2016,1411,16/FA,0,Oak Lawn,IL,F,,,,,LACROSSE,,,Roman Catholic
8/12/2016,1415,16/FA,0,Chicago,IL,M,,,,,WRESTLING,FOOTBALL,,
8/12/2016,1418,16/FA,0,Henderson,NV,M,,,,,VOLLEYBALL,,,Lutheran
8/12/2016,1421,16/FA,0,Dubuque,IA,M,16,,16,2.3,,,,Roman Catholic
8/12/2016,1423,16/FA,0,Lombard,IL,M,,,,,,,,Roman Catholic
8/12/2016,1428,16/FA,0,Milwaukee,WI,F,18,,18,2.878,TRACK,BASKETBALL,VOLLEYBALL,Baptist
8/12/2016,1433,16/FA,0,Bloomington,MN,F,17,,17,3.55,VOLLEYBALL,,,Roman Catholic
8/12/2016,1440,16/FA,1,Peoria,IL,F,30,,30,4,TENNIS,,,Roman Catholic
8/12/2016,1441,16/FA,1,Lockport,IL,F,21,,21,3.16,,,,
8/12/2016,1442,16/FA,0,Chicago,IL,F,22,,22,3.502,BASKETBALL,,,Roman Catholic
8/12/2016,1451,16/FA,0,Dubuque,IA,F,,,,,,,,Christian
8/12/2016,1453,16/FA,0,Palo,IA,M,25,,25,3.92,CROSS COUNTRY,TRACK,,Roman Catholic
8/12/2016,1454,16/FA,0,Dyersville,IA,F,26,,26,3.6,SOCCER,,,Roman Catholic
8/12/2016,1456,16/FA,1,Winnebago,IL,F,19,,19,2.86,SOFTBALL,CHEERLEADING,,Lutheran
8/12/2016,1464,16/FA,0,Minneapolis,MN,M,,,,,SOCCER,,,
8/12/2016,1470,16/FA,0,Sun Prairie,WI,F,26,,26,3.933,LACROSSE,BASKETBALL,CROSS COUNTRY,Lutheran
8/12/2016,1476,16/FA,0,Mishawaka,IN,M,,1190,24,4,SOCCER,FOOTBALL,,Christian
8/12/2016,1479,16/FA,0,Asbury,IA,F,23,,23,3.8,TENNIS,,,Roman Catholic
8/12/2016,1494,16/FA,0,East Dubuque,IL,M,24,,24,3.259,GOLF,BASEBALL,,Roman Catholic
8/12/2016,1497,16/FA,0,Ocala,FL,M,26,,26,3,BASKETBALL,FOOTBALL,GOLF,Christian
8/12/2016,1505,16/FA,0,Chesterfield,MO,M,22,,22,3.135,BASKETBALL,SOCCER,,Christian
8/12/2016,1506,16/FA,0,Skokie,IL,F,,,,,SOCCER,,,
8/12/2016,1507,16/FA,1,Iowa City,IA,M,27,,27,3.69,,,,Roman Catholic
8/12/2016,1509,16/FA,0,Minneapolis,MN,F,21,,21,3.54,VOLLEYBALL,,,Roman Catholic
8/12/2016,1511,16/FA,0,Phoenix,AZ,M,33,,33,3.39,,,,Roman Catholic
8/12/2016,1512,16/FA,1,Fairfax,IA,F,18,,18,3.57,SOFTBALL,,,Roman Catholic
8/12/2016,1516,16/FA,0,Oak Lawn,IL,M,21,,21,2.09,,,,Roman Catholic
8/12/2016,1519,16/FA,0,Greenfield,IA,F,28,,28,3.962,BASKETBALL,SOFTBALL,TRACK,Lutheran
8/12/2016,1520,16/FA,0,Villa Park,IL,M,,,,,WRESTLING,,,
8/12/2016,1526,16/FA,0,Clinton,IA,F,,,,,TENNIS,,,Other
8/12/2016,1527,16/FA,0,Cottage Grove,WI,M,30,,30,4,BASKETBALL,FOOTBALL,TENNIS,Lutheran
8/12/2016,1532,16/FA,0,Saint Charles,IL,M,34,,34,3.853,,,,Agnostic
8/12/2016,1536,16/FA,1,Chicago,IL,F,21,,21,2.98,SOFTBALL,,,Roman Catholic
8/12/2016,1537,16/FA,0,Chicago,IL,M,13,,13,3.61,SWIMMING,TENNIS,,Jewish
8/12/2016,1538,16/FA,0,Saint Charles,IL,M,26,,26,2.157,FOOTBALL,BASEBALL,WRESTLING,Christian
8/12/2016,1539,16/FA,0,Chicago,IL,F,28,,28,4,LACROSSE,,,Muslim
8/12/2016,1542,16/FA,0,Mount Prospect,IL,F,28,,28,3.4,,,,Christian
8/12/2016,1543,16/FA,0,Albuquerque,NM,M,,,,3.97,BASEBALL,,,
8/12/2016,1551,16/FA,0,Chicago,IL,F,20,,20,2.978,TRACK,TENNIS,,Baptist
8/12/2016,1553,16/FA,0,Rockford,IL,M,,,,,SWIMMING,,,Roman Catholic
8/12/2016,1554,16/FA,0,Corona,CA,M,19,840,19,3.73,BASEBALL,FOOTBALL,,Roman Catholic
8/12/2016,1555,16/FA,0,Aurora,CO,M,29,,29,,,,,Roman Catholic
8/12/2016,1558,16/FA,0,Janesville,WI,M,,,,,TRACK,FOOTBALL,,
8/12/2016,1559,16/FA,0,Fairbank,IA,M,33,,33,3.95,FOOTBALL,,,Roman Catholic
8/12/2016,1562,16/FA,1,Peoria,IL,F,19,,19,3.4,SOCCER,,,Roman Catholic
8/12/2016,1563,16/FA,0,Evergreen Park,IL,F,13,,13,2.05,CROSS COUNTRY,TRACK,,Roman Catholic
8/12/2016,1564,16/FA,0,Belvidere,IL,F,16,,16,2.707,BASKETBALL,SOCCER,,Roman Catholic
8/12/2016,1568,16/FA,1,Dubuque,IA,M,18,,18,2.514,SOCCER,,,Other
8/12/2016,1571,16/FA,0,Waukegan,IL,F,17,,17,3.29,,,,
8/12/2016,1577,16/FA,0,Van Meter,IA,F,,,,,SOFTBALL,,,Lutheran
8/12/2016,1585,16/FA,0,Oak Park,IL,M,,,,2.2,FOOTBALL,,,Christian
8/12/2016,1589,16/FA,0,Bainbridge Island,WA,F,,1270,26,3.742,SOCCER,,,Other
8/12/2016,1591,16/FA,0,Mundelein,IL,F,23,,23,2.46,,,,Roman Catholic
8/12/2016,1593,16/FA,0,Chicago,IL,F,20,,20,3.706,TRACK,,,
8/12/2016,1599,16/FA,0,Urbandale,IA,M,,,,,BASKETBALL,,,Roman Catholic
8/12/2016,1606,16/FA,0,Cedar Rapids,IA,M,26,,26,3.68,WRESTLING,,,
8/12/2016,1613,16/FA,0,Chicago,IL,M,,,,,FOOTBALL,,,Roman Catholic
8/12/2016,1615,16/FA,0,Eldridge,IA,F,,,,,BASKETBALL,TRACK,SOFTBALL,
8/12/2016,1617,16/FA,0,Rock Island,IL,F,20,,20,2.83,TRACK,TENNIS,,Roman Catholic
8/12/2016,1618,16/FA,0,Stanford,IL,M,22,,22,3.75,FOOTBALL,WRESTLING,,Other
8/12/2016,1619,16/FA,0,Fairfield,CT,F,20,,20,2.68,,,,Roman Catholic
8/12/2016,1621,16/FA,0,Evergreen Park,IL,F,,,,3.056,BASKETBALL,VOLLEYBALL,,Roman Catholic
8/12/2016,1622,16/FA,0,Gardner,IL,M,,,,,FOOTBALL,,,Christian
8/12/2016,1623,16/FA,0,Stillman Valley,IL,M,22,,22,3.31,FOOTBALL,TRACK,,Christian
8/12/2016,1625,16/FA,0,Monee,IL,M,20,,20,2.619,BASEBALL,,,Roman Catholic
8/12/2016,1626,16/FA,0,Glasford,IL,M,22,,22,2.83,BASEBALL,BASKETBALL,FOOTBALL,Roman Catholic
8/12/2016,1632,16/FA,0,Mount Prospect,IL,M,32,,32,3.512,,,,Roman Catholic
8/12/2016,1636,16/FA,0,Cascade,IA,M,15,,15,,SOCCER,,,Roman Catholic
8/12/2016,1640,16/FA,0,Aurora,IL,M,32,,32,4,,,,Christian
8/12/2016,1641,16/FA,0,Bellevue,IA,M,18,,18,,BASEBALL,,,Lutheran
8/12/2016,1644,16/FA,0,Yorkville,IL,M,25,,25,3.889,BASKETBALL,,,Roman Catholic
8/12/2016,1648,16/FA,0,Bolingbrook,IL,M,33,,33,3.22,VOLLEYBALL,FOOTBALL,,Roman Catholic
8/12/2016,1650,16/FA,0,Roscoe,IL,M,21,,21,2.722,GOLF,BASKETBALL,,Christian
8/12/2016,1653,16/FA,0,Dubuque,IA,M,20,,20,3.627,,,,Roman Catholic
8/12/2016,1654,16/FA,0,Mount Vernon,IA,M,,,,,SOCCER,CROSS COUNTRY,,Roman Catholic
8/12/2016,1669,16/FA,0,Pulaski,WI,F,,,,,CROSS COUNTRY,SOFTBALL,,Lutheran
8/12/2016,1670,16/FA,1,Peosta,IA,M,25,,25,2.98,,,,Agnostic
8/12/2016,1673,16/FA,0,Bellevue,IA,M,25,,25,3.59,BASKETBALL,BASEBALL,SOCCER,Roman Catholic
8/12/2016,1675,16/FA,0,Tinley Park,IL,F,23,,23,2.86,SOCCER,BASKETBALL,,Roman Catholic
8/12/2016,1677,16/FA,0,Urbandale,IA,M,20,,20,3.528,SOCCER,,,
8/12/2016,1678,16/FA,0,North Liberty,IA,F,,,,2.96,VOLLEYBALL,,,Christian
8/12/2016,1681,16/FA,0,Center Point,IA,M,29,,29,3.979,TRACK,CROSS COUNTRY,,Christian
8/12/2016,1688,16/FA,1,Dundee,IL,M,21,,21,3.45,CROSS COUNTRY,TRACK,,Christian
8/12/2016,1694,16/FA,1,Davis,IL,M,21,,21,2.87,FOOTBALL,WRESTLING,,Lutheran
8/12/2016,1699,16/FA,0,Chicago,IL,F,26,,26,3.02,,,,Roman Catholic
8/12/2016,1704,16/FA,1,Dubuque,IA,M,25,,25,3.22,,,,Agnostic
8/12/2016,1706,16/FA,0,Glendale Heights,IL,F,,,,3.161,BASKETBALL,,,Christian
8/12/2016,1710,16/FA,0,Hillsboro,IL,F,26,,26,4,BASKETBALL,VOLLEYBALL,SOFTBALL,Christian
8/12/2016,1711,16/FA,0,Warrenville,IL,M,24,,24,3.976,VOLLEYBALL,BASKETBALL,SOCCER,Roman Catholic
8/12/2016,1712,16/FA,0,University Park,IL,M,19,,19,2.956,WRESTLING,,,Baptist
8/12/2016,1715,16/FA,0,Winona,MN,F,21,,21,3.315,TENNIS,TRACK,BASKETBALL,Lutheran
8/12/2016,1716,16/FA,0,Mount Pleasant,WI,F,,,,,BASKETBALL,TENNIS,SOCCER,Lutheran
8/12/2016,1718,16/FA,1,Morton,IL,M,26,,26,3.25,SWIMMING,,,Roman Catholic
8/12/2016,1731,16/FA,1,Muscatine,IA,F,21,,21,3.46,TRACK,VOLLEYBALL,,Roman Catholic
8/12/2016,1733,16/FA,0,Atlantic,IA,M,29,,29,3.71,BASKETBALL,SOCCER,TRACK,Roman Catholic
8/12/2016,1737,16/FA,1,Cedar Rapids,IA,M,20,,20,3.333,FOOTBALL,BASEBALL,TRACK,Methodist
8/12/2016,1739,16/FA,0,Woodridge,IL,M,,,,2.077,FOOTBALL,,,
8/12/2016,1743,16/FA,0,Duluth,MN,M,21,,21,3.314,SOCCER,,,Christian
8/12/2016,1744,16/FA,0,West Point,IA,M,29,,29,,SOCCER,FOOTBALL,TRACK,Roman Catholic
8/12/2016,1746,16/FA,0,Bettendorf,IA,F,13,,13,3.321,TENNIS,,,Roman Catholic
8/12/2016,1752,16/FA,0,Peosta,IA,M,,,,,GOLF,BASKETBALL,,Roman Catholic
8/12/2016,1763,16/FA,0,Calmar,IA,M,26,,26,3.146,FOOTBALL,,,Lutheran
8/12/2016,1778,16/FA,0,Irmo,SC,F,,1070,21,2.99,LACROSSE,,,Methodist
8/12/2016,1779,16/FA,0,Cicero,IL,F,,,,,TRACK,SWIMMING,,
8/12/2016,1780,16/FA,0,Monticello,IA,F,25,,25,3.556,CHEERLEADER,,,Lutheran
8/12/2016,1783,16/FA,0,Davenport,IA,M,20,,20,3.29,CROSS COUNTRY,SOCCER,WRESTLING,Christian
8/12/2016,1786,16/FA,0,Dubuque,IA,F,32,,32,3.853,CHEERLEADER,,,Roman Catholic
8/12/2016,1788,16/FA,0,Morrison,IL,F,,,,,BASKETBALL,,,Christian
8/12/2016,1795,16/FA,0,Minneapolis,MN,M,,,,3.3,SOCCER,TRACK,,
8/12/2016,1796,16/FA,1,Waterloo,IA,F,25,1230,25,3.818,TENNIS,,,Roman Catholic
8/12/2016,1800,16/FA,0,Oswego,IL,M,,,,,FOOTBALL,WRESTLING,,Roman Catholic
8/12/2016,1801,16/FA,0,Cedar Rapids,IA,F,20,,20,3.03,SOCCER,,,
8/12/2016,1807,16/FA,1,Antioch,IL,F,28,,28,3.75,CHEERLEADER,,,
8/12/2016,1812,16/FA,0,Maquoketa,IA,F,,,,1.67,,,,
8/12/2016,1813,16/FA,0,Hanover Park,IL,M,18,,18,2.645,SOCCER,TENNIS,BASEBALL,Roman Catholic
8/12/2016,1824,16/FA,0,East Dubuque,IL,M,18,,18,2,SOCCER,BASEBALL,,Roman Catholic
8/12/2016,1828,16/FA,0,Lawler,IA,F,19,,19,2.897,TRACK,VOLLEYBALL,SOFTBALL,Christian
8/12/2016,1831,16/FA,1,Urbandale,IA,F,29,,29,4,,,,Roman Catholic
8/12/2016,1839,16/FA,1,Cedar Rapids,IA,F,19,,19,2.66,SWIMMING,,,
8/12/2016,1841,16/FA,0,Shullsburg,WI,F,25,,25,4,VOLLEYBALL,TRACK,,
8/12/2016,1842,16/FA,0,Mount Prospect,IL,F,30,,30,3.952,BASKETBALL,,,Christian
8/12/2016,1847,16/FA,0,Racine,WI,M,,,,,SOCCER,,,Roman Catholic
8/12/2016,1848,16/FA,0,Tripoli,IA,F,20,,20,3.61,,,,Roman Catholic
8/12/2016,1853,16/FA,0,Frankfort,IL,F,25,,25,4,TENNIS,,,Roman Catholic
8/12/2016,1854,16/FA,0,Newcastle,WY,F,,,,,SOCCER,,,Methodist
8/12/2016,1855,16/FA,0,"Takoradi, Ghana",,M,,1200,25,4,,,,Christian
8/12/2016,1860,16/FA,1,Dubuque,IA,M,26,,26,3.68,TENNIS,,,Roman Catholic
8/12/2016,1861,16/FA,0,Oak Lawn,IL,F,,,,2.2,SOFTBALL,,,Christian
8/12/2016,1864,16/FA,1,Prior Lake,MN,F,22,,22,2.72,CHEERLEADER,,,Lutheran
8/12/2016,1867,16/FA,0,Wauconda,IL,M,23,,23,2.355,TRACK,FOOTBALL,,
8/12/2016,1869,16/FA,0,Ames,IA,M,26,,26,4,BASKETBALL,SOCCER,,Roman Catholic
8/12/2016,1874,16/FA,0,Chicago,IL,M,23,,23,4,FOOTBALL,BASEBALL,,Roman Catholic
8/12/2016,1876,16/FA,0,Midlothian,IL,F,24,,24,3.736,,,,Roman Catholic
8/12/2016,1877,16/FA,1,Winterset,IA,M,28,,28,3.344,TRACK,,,Roman Catholic
8/12/2016,1878,16/FA,0,Chicago,IL,F,,,,,VOLLEYBALL,,,Roman Catholic
8/12/2016,1881,16/FA,0,Dubuque,IA,F,26,,26,3.99,TENNIS,CHEERLEADING,,Roman Catholic
8/12/2016,1882,16/FA,0,Kenosha,WI,M,28,,28,4,VOLLEYBALL,,,
8/12/2016,1887,16/FA,0,Homewood,IL,F,,,,2.11,,,,Roman Catholic
8/12/2016,1888,16/FA,0,Belvidere,IL,M,,,,1.68,SOCCER,,,Agnostic
8/12/2016,1890,16/FA,1,Mingo,IA,F,22,,22,3.429,VOLLEYBALL,,,Christian
8/12/2016,1895,16/FA,0,Bartonville,IL,M,,,,,WRESTLING,,,Christian
8/12/2016,1896,16/FA,0,Miles,IA,M,30,,30,4,BASEBALL,BASKETBALL,TRACK,Lutheran
8/12/2016,1898,16/FA,0,Wauwatosa,WI,M,24,,24,3.248,VOLLEYBALL,TRACK,BASEBALL,Roman Catholic
8/12/2016,1899,16/FA,0,Bradley,IL,M,,,,2.9,BASEBALL,SOCCER,,
8/12/2016,1907,16/FA,0,Cedar Rapids,IA,F,21,,21,3,SOFTBALL,BASKETBALL,VOLLEYBALL,Other
8/12/2016,1912,16/FA,0,Dubuque,IA,M,25,,25,2.84,FOOTBALL,TRACK,,
8/12/2016,1920,16/FA,0,Chicago,IL,F,25,,25,3.87,,,,Roman Catholic
8/12/2016,1923,16/FA,0,Chicago,IL,M,23,,23,4,WRESTLING,,,
8/12/2016,1926,16/FA,0,"Maseru, Lesotho",,M,,,,,SOCCER,,,
8/12/2016,1932,16/FA,1,Epworth,IA,M,21,,21,3.75,FOOTBALL,TRACK,,Roman Catholic
8/12/2016,1935,16/FA,0,Chicago,IL,M,20,,20,3.09,BASEBALL,,,
8/12/2016,1938,16/FA,0,Cedar Rapids,IA,M,,,,,FOOTBALL,,,
8/12/2016,1941,16/FA,1,Cherry Valley,IL,M,30,,30,3.82,SWIMMING,,,Roman Catholic
8/12/2016,1948,16/FA,0,Marion,IA,M,,,,,BASEBALL,,,Roman Catholic
8/12/2016,1953,16/FA,0,Chicago,IL,F,19,,19,2.766,,,,Roman Catholic
8/12/2016,1956,16/FA,0,North Liberty,IA,M,31,,31,4,BASKETBALL,FOOTBALL,TENNIS,Christian
8/12/2016,1962,16/FA,0,Milwaukee,WI,F,18,,18,2.963,TRACK,VOLLEYBALL,,Christian
8/12/2016,1973,16/FA,0,Mason City,IA,F,29,,29,3.928,BASKETBALL,GOLF,CHEERLEADING,Roman Catholic
8/12/2016,1992,16/FA,0,,,M,26,,26,,TRACK,FOOTBALL,,Roman Catholic
8/12/2016,1993,16/FA,0,Poplar Grove,IL,F,,,,,BASKETBALL,VOLLEYBALL,,Methodist
8/12/2016,1994,16/FA,0,Oconto Falls,WI,F,,,,,TRACK,CROSS COUNTRY,,Christian
8/12/2016,1996,16/FA,0,Glendale,AZ,F,18,,18,3.42,,,,Christian
