Date/Time,Energy Produced (Wh),Energy Consumed (Wh),Exported to Grid (Wh),Imported from Grid (Wh)
2018-10-02 23:45:00 -0500,0,139,0,139
2018-10-03 00:00:00 -0500,0,135,0,135
2018-10-03 00:15:00 -0500,0,127,0,127
2018-10-03 00:30:00 -0500,0,109,0,109
2018-10-03 00:45:00 -0500,0,124,0,124
2018-10-03 01:00:00 -0500,0,134,0,134
2018-10-03 01:15:00 -0500,0,119,0,119
2018-10-03 01:30:00 -0500,0,108,0,108
2018-10-03 01:45:00 -0500,0,123,0,123
2018-10-03 02:00:00 -0500,0,118,0,118
2018-10-03 02:15:00 -0500,0,126,0,126
2018-10-03 02:30:00 -0500,0,110,0,110
2018-10-03 02:45:00 -0500,0,120,0,120
2018-10-03 03:00:00 -0500,0,87,0,87
2018-10-03 03:15:00 -0500,0,149,0,149
2018-10-03 03:30:00 -0500,0,129,0,129
2018-10-03 03:45:00 -0500,0,101,0,101
2018-10-03 04:00:00 -0500,0,123,0,123
2018-10-03 04:15:00 -0500,0,71,0,71
2018-10-03 04:30:00 -0500,0,49,0,49
2018-10-03 04:45:00 -0500,0,147,0,147
2018-10-03 05:00:00 -0500,0,216,0,216
2018-10-03 05:15:00 -0500,0,200,0,200
2018-10-03 05:30:00 -0500,0,157,0,157
2018-10-03 05:45:00 -0500,0,53,0,53
2018-10-03 06:00:00 -0500,0,26,0,26
2018-10-03 06:15:00 -0500,0,27,0,27
2018-10-03 06:30:00 -0500,0,39,0,39
2018-10-03 06:45:00 -0500,3,40,0,37
2018-10-03 07:00:00 -0500,9,234,0,225
2018-10-03 07:15:00 -0500,9,216,0,207
2018-10-03 07:30:00 -0500,25,169,0,144
2018-10-03 07:45:00 -0500,45,139,0,94
2018-10-03 08:00:00 -0500,50,140,0,90
2018-10-03 08:15:00 -0500,78,131,0,53
2018-10-03 08:30:00 -0500,182,62,120,0
2018-10-03 08:45:00 -0500,135,113,22,0
2018-10-03 09:00:00 -0500,110,133,0,23
